alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum
0.15,182,75,122,16,106,0.13114754098360656,0.43983402489626555,0.0684065934065934,0.4,2020,1,betting,5<K<=30
0.15,300,67,68,12,56,0.17647058823529413,0.6746987951807228,0.04,0.4,663,1,betting,K<=5
0.15,54,30,151,29,122,0.19205298013245034,0.27232142857142855,0.10173384168482207,0.4,3589,1,betting,K>30
0.2,182,75,122,16,106,0.13114754098360656,0.43983402489626555,0.0684065934065934,0.4,2020,1,betting,5<K<=30
0.2,300,67,68,12,56,0.17647058823529413,0.6746987951807228,0.04,0.4,663,1,betting,K<=5
0.2,54,32,179,41,138,0.22905027932960895,0.3080357142857143,0.12391932081474565,0.4,3589,1,betting,K>30
0.05,323,69,74,3,71,0.04054054054054054,0.6761904761904762,0.009287925696594427,0.4,716,2,betting,K<=5
0.05,163,37,56,2,54,0.03571428571428571,0.2621359223300971,0.009202453987730062,0.4,1820,2,betting,5<K<=30
0.05,50,19,73,9,64,0.1232876712328767,0.16623376623376623,0.036153846153846154,0.4,3451,2,betting,K>30
0.1,323,75,85,7,78,0.08235294117647059,0.7428571428571429,0.021671826625386997,0.4,716,2,betting,K<=5
0.1,163,50,78,8,70,0.10256410256410256,0.33980582524271846,0.03578732106339468,0.4,1820,2,betting,5<K<=30
0.1,50,25,116,20,96,0.1724137931034483,0.24935064935064935,0.07536629452418925,0.4,3451,2,betting,K>30
0.15,323,81,91,10,81,0.10989010989010989,0.7714285714285715,0.030959752321981424,0.4,716,2,betting,K<=5
0.15,163,64,106,12,94,0.11320754716981132,0.4563106796116505,0.057259713701431486,0.4,1820,2,betting,5<K<=30
0.15,50,29,148,33,115,0.22297297297297297,0.2987012987012987,0.11705760905760906,0.4,3451,2,betting,K>30
0.2,323,86,97,13,84,0.13402061855670103,0.8,0.04024767801857585,0.4,716,2,betting,K<=5
0.2,163,69,111,12,99,0.10810810810810811,0.48058252427184467,0.057259713701431486,0.4,1820,2,betting,5<K<=30
0.2,50,39,226,89,137,0.3938053097345133,0.35584415584415585,0.25994102449274864,0.4,3451,2,betting,K>30
0.05,309,54,57,4,53,0.07017543859649122,0.6162790697674418,0.012944983818770227,0.4,688,3,betting,K<=5
0.05,177,44,78,4,74,0.05128205128205128,0.3148936170212766,0.01694915254237288,0.4,1959,3,betting,5<K<=30
0.05,50,24,91,9,82,0.0989010989010989,0.21983914209115282,0.05423809523809523,0.4,3406,3,betting,K>30
0.1,309,62,67,7,60,0.1044776119402985,0.6976744186046512,0.022653721682847898,0.4,688,3,betting,K<=5
0.1,177,55,101,7,94,0.06930693069306931,0.4,0.02824858757062147,0.4,1959,3,betting,5<K<=30
0.1,50,30,120,18,102,0.15,0.2734584450402145,0.10217293233082707,0.4,3406,3,betting,K>30
0.15,309,62,67,7,60,0.1044776119402985,0.6976744186046512,0.022653721682847898,0.4,688,3,betting,K<=5
0.15,177,57,103,7,96,0.06796116504854369,0.4085106382978723,0.02824858757062147,0.4,1959,3,betting,5<K<=30
0.15,50,31,126,20,106,0.15873015873015872,0.28418230563002683,0.11117293233082708,0.4,3406,3,betting,K>30
0.2,309,71,77,13,64,0.16883116883116883,0.7441860465116279,0.040453074433656956,0.4,688,3,betting,K<=5
0.2,177,69,132,11,121,0.08333333333333333,0.5148936170212766,0.046610169491525424,0.4,1959,3,betting,5<K<=30
0.2,50,37,173,46,127,0.2658959537572254,0.34048257372654156,0.22676090576090574,0.4,3406,3,betting,K>30
0.05,328,60,62,5,57,0.08064516129032258,0.6063829787234043,0.01524390243902439,0.4,754,4,betting,K<=5
0.05,170,35,72,4,68,0.05555555555555555,0.32075471698113206,0.009243697478991597,0.4,1947,4,betting,5<K<=30
0.05,38,10,36,1,35,0.027777777777777776,0.12727272727272726,0.0021929824561403508,0.4,2518,4,betting,K>30
0.1,328,67,72,10,62,0.1388888888888889,0.6595744680851063,0.028963414634146343,0.4,754,4,betting,K<=5
0.1,170,53,101,13,88,0.12871287128712872,0.41509433962264153,0.04159663865546218,0.4,1947,4,betting,5<K<=30
0.1,38,14,46,4,42,0.08695652173913043,0.15272727272727274,0.043233082706766915,0.4,2518,4,betting,K>30
0.15,328,67,72,10,62,0.1388888888888889,0.6595744680851063,0.028963414634146343,0.4,754,4,betting,K<=5
0.15,170,53,102,13,89,0.12745098039215685,0.419811320754717,0.04159663865546218,0.4,1947,4,betting,5<K<=30
0.15,38,16,58,14,44,0.2413793103448276,0.16,0.08599624060150375,0.4,2518,4,betting,K>30
0.2,328,69,74,11,63,0.14864864864864866,0.6702127659574468,0.03201219512195122,0.4,754,4,betting,K<=5
0.2,170,62,119,15,104,0.12605042016806722,0.49056603773584906,0.046008403361344534,0.4,1947,4,betting,5<K<=30
0.2,38,20,75,22,53,0.29333333333333333,0.19272727272727272,0.1285600364547733,0.4,2518,4,betting,K>30
0.05,164,57,90,10,80,0.1111111111111111,0.3404255319148936,0.044715447154471545,0.4,1718,5,betting,5<K<=30
0.05,323,72,82,10,72,0.12195121951219512,0.7058823529411765,0.029411764705882353,0.4,710,5,betting,K<=5
0.05,49,22,96,13,83,0.13541666666666666,0.19904076738609114,0.02466129308866404,0.4,3221,5,betting,K>30
0.1,164,70,117,16,101,0.13675213675213677,0.4297872340425532,0.06489547038327526,0.4,1718,5,betting,5<K<=30
0.1,323,79,89,15,74,0.16853932584269662,0.7254901960784313,0.04489164086687306,0.4,710,5,betting,K<=5
0.1,49,29,168,38,130,0.2261904761904762,0.3117505995203837,0.07748949041982385,0.4,3221,5,betting,K>30
0.15,164,72,120,17,103,0.14166666666666666,0.43829787234042555,0.070993031358885,0.4,1718,5,betting,5<K<=30
0.15,323,80,90,16,74,0.17777777777777778,0.7254901960784313,0.047987616099071206,0.4,710,5,betting,K<=5
0.15,49,34,230,82,148,0.3565217391304348,0.354916067146283,0.14722676016219297,0.4,3221,5,betting,K>30
0.2,164,72,120,17,103,0.14166666666666666,0.43829787234042555,0.070993031358885,0.4,1718,5,betting,5<K<=30
0.2,323,80,90,16,74,0.17777777777777778,0.7254901960784313,0.047987616099071206,0.4,710,5,betting,K<=5
0.2,49,34,230,82,148,0.3565217391304348,0.354916067146283,0.14722676016219297,0.4,3221,5,betting,K>30
0.05,174,54,92,7,85,0.07608695652173914,0.3281853281853282,0.029885057471264367,0.4,2057,6,betting,5<K<=30
0.05,321,75,81,5,76,0.06172839506172839,0.6608695652173913,0.01557632398753894,0.4,709,6,betting,K<=5
0.05,41,10,31,4,27,0.12903225806451613,0.06940874035989718,0.013758599124452783,0.4,2907,6,betting,K>30
0.1,174,56,95,7,88,0.07368421052631578,0.33976833976833976,0.029885057471264367,0.4,2057,6,betting,5<K<=30
0.1,321,76,82,5,77,0.06097560975609756,0.6695652173913044,0.01557632398753894,0.4,709,6,betting,K<=5
0.1,41,14,41,4,37,0.0975609756097561,0.09511568123393316,0.013758599124452783,0.4,2907,6,betting,K>30
0.15,174,69,121,11,110,0.09090909090909091,0.4247104247104247,0.046168582375478925,0.4,2057,6,betting,5<K<=30
0.15,321,84,90,7,83,0.07777777777777778,0.7217391304347827,0.021806853582554516,0.4,709,6,betting,K<=5
0.15,41,20,66,12,54,0.18181818181818182,0.13881748071979436,0.05836236933797909,0.4,2907,6,betting,K>30
0.2,174,73,133,12,121,0.09022556390977443,0.4671814671814672,0.04904214559386973,0.4,2057,6,betting,5<K<=30
0.2,321,90,98,11,87,0.11224489795918367,0.7565217391304347,0.03271028037383177,0.4,709,6,betting,K<=5
0.2,41,30,119,27,92,0.226890756302521,0.2365038560411311,0.15779616724738674,0.4,2907,6,betting,K>30
0.05,296,57,64,2,62,0.03125,0.6595744680851063,0.006756756756756757,0.4,670,7,betting,K<=5
0.05,190,44,78,2,76,0.02564102564102564,0.2704626334519573,0.010526315789473684,0.4,2251,7,betting,5<K<=30
0.05,50,14,69,6,63,0.08695652173913043,0.15517241379310345,0.008739495798319327,0.4,3161,7,betting,K>30
0.1,296,59,68,3,65,0.04411764705882353,0.6914893617021277,0.010135135135135136,0.4,670,7,betting,K<=5
0.1,190,59,119,10,109,0.08403361344537816,0.3879003558718861,0.031754385964912285,0.4,2251,7,betting,5<K<=30
0.1,50,20,110,16,94,0.14545454545454545,0.2315270935960591,0.04497770345596432,0.4,3161,7,betting,K>30
0.15,296,72,81,13,68,0.16049382716049382,0.723404255319149,0.04391891891891892,0.4,670,7,betting,K<=5
0.15,190,77,151,20,131,0.13245033112582782,0.46619217081850534,0.06289473684210527,0.4,2251,7,betting,5<K<=30
0.15,50,38,211,61,150,0.2890995260663507,0.3694581280788177,0.19351757964257962,0.4,3161,7,betting,K>30
0.2,296,72,81,13,68,0.16049382716049382,0.723404255319149,0.04391891891891892,0.4,670,7,betting,K<=5
0.2,190,77,151,20,131,0.13245033112582782,0.46619217081850534,0.06289473684210527,0.4,2251,7,betting,5<K<=30
0.2,50,38,211,61,150,0.2890995260663507,0.3694581280788177,0.19351757964257962,0.4,3161,7,betting,K>30
0.05,174,35,50,2,48,0.04,0.2171945701357466,0.008620689655172414,0.4,1970,8,betting,5<K<=30
0.05,313,71,77,2,75,0.025974025974025976,0.7075471698113207,0.006389776357827476,0.4,669,8,betting,K<=5
0.05,49,19,79,10,69,0.12658227848101267,0.1751269035532995,0.05095312850414891,0.4,2918,8,betting,K>30
0.1,174,57,87,12,75,0.13793103448275862,0.3393665158371041,0.0421455938697318,0.4,1970,8,betting,5<K<=30
0.1,313,77,83,6,77,0.07228915662650602,0.7264150943396226,0.019169329073482427,0.4,669,8,betting,K<=5
0.1,49,22,95,15,80,0.15789473684210525,0.20304568527918782,0.0707482993197279,0.4,2918,8,betting,K>30
0.15,174,57,88,12,76,0.13636363636363635,0.3438914027149321,0.0421455938697318,0.4,1970,8,betting,5<K<=30
0.15,313,77,83,6,77,0.07228915662650602,0.7264150943396226,0.019169329073482427,0.4,669,8,betting,K<=5
0.15,49,23,122,25,97,0.20491803278688525,0.24619289340101522,0.08449951409135083,0.4,2918,8,betting,K>30
0.2,174,67,107,16,91,0.14953271028037382,0.4117647058823529,0.06130268199233716,0.4,1970,8,betting,5<K<=30
0.2,313,79,85,8,77,0.09411764705882353,0.7264150943396226,0.025559105431309903,0.4,669,8,betting,K<=5
0.2,49,31,173,47,126,0.27167630057803466,0.3197969543147208,0.1452469299408075,0.4,2918,8,betting,K>30
0.05,165,52,91,3,88,0.03296703296703297,0.33587786259541985,0.01818181818181818,0.4,1932,9,betting,5<K<=30
0.05,325,65,74,6,68,0.08108108108108109,0.6666666666666666,0.016923076923076923,0.4,700,9,betting,K<=5
0.05,46,16,98,16,82,0.16326530612244897,0.1938534278959811,0.027334032832754065,0.4,3240,9,betting,K>30
0.1,165,62,109,3,106,0.027522935779816515,0.40458015267175573,0.01818181818181818,0.4,1932,9,betting,5<K<=30
0.1,325,67,78,7,71,0.08974358974358974,0.696078431372549,0.02,0.4,700,9,betting,K<=5
0.1,46,18,116,24,92,0.20689655172413793,0.21749408983451538,0.031135184915903252,0.4,3240,9,betting,K>30
0.15,165,78,144,10,134,0.06944444444444445,0.5114503816793893,0.045454545454545456,0.4,1932,9,betting,5<K<=30
0.15,325,78,90,13,77,0.14444444444444443,0.7549019607843137,0.038461538461538464,0.4,700,9,betting,K<=5
0.15,46,34,200,61,139,0.305,0.32860520094562645,0.2100090579710145,0.4,3240,9,betting,K>30
0.2,165,78,144,10,134,0.06944444444444445,0.5114503816793893,0.045454545454545456,0.4,1932,9,betting,5<K<=30
0.2,325,78,90,13,77,0.14444444444444443,0.7549019607843137,0.038461538461538464,0.4,700,9,betting,K<=5
0.2,46,34,200,61,139,0.305,0.32860520094562645,0.2100090579710145,0.4,3240,9,betting,K>30
0.05,171,45,73,3,70,0.0410958904109589,0.28,0.014619883040935672,0.4,1846,10,betting,5<K<=30
0.05,318,71,73,5,68,0.0684931506849315,0.6126126126126126,0.015723270440251572,0.4,705,10,betting,K<=5
0.05,47,12,41,0,41,0.0,0.12654320987654322,0.0,0.4,3166,10,betting,K>30
0.1,171,56,106,8,98,0.07547169811320754,0.392,0.0341130604288499,0.4,1846,10,betting,5<K<=30
0.1,318,74,77,7,70,0.09090909090909091,0.6306306306306306,0.0220125786163522,0.4,705,10,betting,K<=5
0.1,47,16,59,3,56,0.05084745762711865,0.1728395061728395,0.012274959083469721,0.4,3166,10,betting,K>30
0.15,171,73,141,20,121,0.14184397163120568,0.484,0.061264271790587584,0.4,1846,10,betting,5<K<=30
0.15,318,85,90,14,76,0.15555555555555556,0.6846846846846847,0.0440251572327044,0.4,705,10,betting,K<=5
0.15,47,29,127,31,96,0.2440944881889764,0.2962962962962963,0.13680895114752656,0.4,3166,10,betting,K>30
0.2,171,73,141,20,121,0.14184397163120568,0.484,0.061264271790587584,0.4,1846,10,betting,5<K<=30
0.2,318,85,90,14,76,0.15555555555555556,0.6846846846846847,0.0440251572327044,0.4,705,10,betting,K<=5
0.2,47,29,127,31,96,0.2440944881889764,0.2962962962962963,0.13680895114752656,0.4,3166,10,betting,K>30
0.05,174,38,65,3,62,0.046153846153846156,0.2719298245614035,0.014367816091954023,0.4,1968,11,betting,5<K<=30
0.05,316,60,70,5,65,0.07142857142857142,0.6989247311827957,0.014240506329113924,0.4,707,11,betting,K<=5
0.05,46,14,71,10,61,0.14084507042253522,0.18597560975609756,0.03658709860755897,0.4,3049,11,betting,K>30
0.1,174,53,90,9,81,0.1,0.35526315789473684,0.032088122605363985,0.4,1968,11,betting,5<K<=30
0.1,316,67,77,8,69,0.1038961038961039,0.7419354838709677,0.023734177215189875,0.4,707,11,betting,K<=5
0.1,46,18,95,20,75,0.21052631578947367,0.22865853658536586,0.046502229654403565,0.4,3049,11,betting,K>30
0.15,174,62,110,11,99,0.1,0.4342105263157895,0.035919540229885055,0.4,1968,11,betting,5<K<=30
0.15,316,74,85,12,73,0.1411764705882353,0.7849462365591398,0.03322784810126582,0.4,707,11,betting,K<=5
0.15,46,25,115,25,90,0.21739130434782608,0.27439024390243905,0.08403209109730848,0.4,3049,11,betting,K>30
0.2,174,62,110,11,99,0.1,0.4342105263157895,0.035919540229885055,0.4,1968,11,betting,5<K<=30
0.2,316,74,85,12,73,0.1411764705882353,0.7849462365591398,0.03322784810126582,0.4,707,11,betting,K<=5
0.2,46,26,132,36,96,0.2727272727272727,0.2926829268292683,0.09786059351276742,0.4,3049,11,betting,K>30
0.05,307,58,63,5,58,0.07936507936507936,0.6105263157894737,0.016286644951140065,0.4,689,12,betting,K<=5
0.05,184,48,89,11,78,0.12359550561797752,0.36792452830188677,0.01947463768115942,0.4,1945,12,betting,5<K<=30
0.05,45,18,70,9,61,0.12857142857142856,0.20198675496688742,0.06450617283950617,0.4,2788,12,betting,K>30
0.1,307,65,70,10,60,0.14285714285714285,0.631578947368421,0.03257328990228013,0.4,689,12,betting,K<=5
0.1,184,59,107,16,91,0.14953271028037382,0.42924528301886794,0.028079710144927533,0.4,1945,12,betting,5<K<=30
0.1,45,21,90,17,73,0.18888888888888888,0.24172185430463577,0.07685185185185185,0.4,2788,12,betting,K>30
0.15,307,68,73,12,61,0.1643835616438356,0.6421052631578947,0.03908794788273615,0.4,689,12,betting,K<=5
0.15,184,66,124,20,104,0.16129032258064516,0.49056603773584906,0.03759057971014492,0.4,1945,12,betting,5<K<=30
0.15,45,23,123,37,86,0.3008130081300813,0.2847682119205298,0.16027065527065526,0.4,2788,12,betting,K>30
0.2,307,73,78,14,64,0.1794871794871795,0.6736842105263158,0.04560260586319218,0.4,689,12,betting,K<=5
0.2,184,72,133,23,110,0.17293233082706766,0.5188679245283019,0.051177536231884056,0.4,1945,12,betting,5<K<=30
0.2,45,27,153,48,105,0.3137254901960784,0.347682119205298,0.20152065527065524,0.4,2788,12,betting,K>30
0.05,166,40,78,4,74,0.05128205128205128,0.32456140350877194,0.018072289156626505,0.4,1791,13,betting,5<K<=30
0.05,328,60,70,5,65,0.07142857142857142,0.6632653061224489,0.013719512195121951,0.4,721,13,betting,K<=5
0.05,42,15,73,11,62,0.1506849315068493,0.1561712846347607,0.022222222222222223,0.4,3220,13,betting,K>30
0.1,166,58,113,16,97,0.1415929203539823,0.42543859649122806,0.06662363740676994,0.4,1791,13,betting,5<K<=30
0.1,328,64,76,8,68,0.10526315789473684,0.6938775510204082,0.021341463414634148,0.4,721,13,betting,K<=5
0.1,42,19,116,31,85,0.2672413793103448,0.2141057934508816,0.08772742565312225,0.4,3220,13,betting,K>30
0.15,166,67,126,23,103,0.18253968253968253,0.4517543859649123,0.0937320711417097,0.4,1791,13,betting,5<K<=30
0.15,328,66,78,9,69,0.11538461538461539,0.7040816326530612,0.024390243902439025,0.4,721,13,betting,K<=5
0.15,42,28,200,80,120,0.4,0.3022670025188917,0.19422128756570337,0.4,3220,13,betting,K>30
0.2,166,67,126,23,103,0.18253968253968253,0.4517543859649123,0.0937320711417097,0.4,1791,13,betting,5<K<=30
0.2,328,66,78,9,69,0.11538461538461539,0.7040816326530612,0.024390243902439025,0.4,721,13,betting,K<=5
0.2,42,28,200,80,120,0.4,0.3022670025188917,0.19422128756570337,0.4,3220,13,betting,K>30
0.05,323,67,73,6,67,0.0821917808219178,0.7282608695652174,0.018575851393188854,0.4,699,14,betting,K<=5
0.05,177,44,74,3,71,0.04054054054054054,0.284,0.014124293785310734,0.4,1988,14,betting,5<K<=30
0.05,36,11,60,4,56,0.06666666666666667,0.2204724409448819,0.011111111111111112,0.4,2232,14,betting,K>30
0.1,323,75,82,10,72,0.12195121951219512,0.782608695652174,0.030959752321981424,0.4,699,14,betting,K<=5
0.1,177,56,98,9,89,0.09183673469387756,0.356,0.028719397363465158,0.4,1988,14,betting,5<K<=30
0.1,36,12,83,16,67,0.1927710843373494,0.2637795275590551,0.03735892017625764,0.4,2232,14,betting,K>30
0.15,323,78,86,13,73,0.1511627906976744,0.7934782608695652,0.03869969040247678,0.4,699,14,betting,K<=5
0.15,177,72,128,16,112,0.125,0.448,0.055555555555555546,0.4,1988,14,betting,5<K<=30
0.15,36,18,128,36,92,0.28125,0.36220472440944884,0.1007932288634043,0.4,2232,14,betting,K>30
0.2,323,79,87,13,74,0.14942528735632185,0.8043478260869565,0.03869969040247678,0.4,699,14,betting,K<=5
0.2,177,75,133,19,114,0.14285714285714285,0.456,0.06967984934086628,0.4,1988,14,betting,5<K<=30
0.2,36,21,145,43,102,0.296551724137931,0.4015748031496063,0.11534349341366885,0.4,2232,14,betting,K>30
0.05,178,41,83,10,73,0.12048192771084337,0.36683417085427134,0.011704119850187267,0.4,2091,15,betting,5<K<=30
0.05,319,73,82,5,77,0.06097560975609756,0.6754385964912281,0.01567398119122257,0.4,700,15,betting,K<=5
0.05,39,13,75,12,63,0.16,0.20521172638436483,0.05831084120557804,0.4,2864,15,betting,K>30
0.1,178,55,109,18,91,0.1651376146788991,0.457286432160804,0.027621722846441946,0.4,2091,15,betting,5<K<=30
0.1,319,80,91,9,82,0.0989010989010989,0.7192982456140351,0.025078369905956112,0.4,700,15,betting,K<=5
0.1,39,15,81,12,69,0.14814814814814814,0.2247557003257329,0.05831084120557804,0.4,2864,15,betting,K>30
0.15,178,69,138,28,110,0.2028985507246377,0.5527638190954773,0.06694756554307116,0.4,2091,15,betting,5<K<=30
0.15,319,86,97,12,85,0.12371134020618557,0.7456140350877193,0.034482758620689655,0.4,700,15,betting,K<=5
0.15,39,22,148,42,106,0.28378378378378377,0.34527687296416937,0.14158136122082993,0.4,2864,15,betting,K>30
0.2,178,73,145,31,114,0.21379310344827587,0.5728643216080402,0.07818352059925093,0.4,2091,15,betting,5<K<=30
0.2,319,87,98,13,85,0.1326530612244898,0.7456140350877193,0.03761755485893417,0.4,700,15,betting,K<=5
0.2,39,26,167,51,116,0.30538922155688625,0.3778501628664495,0.18252405274464098,0.4,2864,15,betting,K>30
0.05,175,35,69,11,58,0.15942028985507245,0.35802469135802467,0.025974025974025972,0.4,1883,16,betting,5<K<=30
0.05,313,66,69,3,66,0.043478260869565216,0.6804123711340206,0.009584664536741214,0.4,705,16,betting,K<=5
0.05,48,14,58,2,56,0.034482758620689655,0.15864022662889518,0.005787037037037038,0.4,2692,16,betting,K>30
0.1,175,44,89,20,69,0.2247191011235955,0.42592592592592593,0.0419047619047619,0.4,1883,16,betting,5<K<=30
0.1,313,70,76,4,72,0.05263157894736842,0.7422680412371134,0.011182108626198083,0.4,705,16,betting,K<=5
0.1,48,18,75,7,68,0.09333333333333334,0.19263456090651557,0.03492063492063492,0.4,2692,16,betting,K>30
0.15,175,53,100,23,77,0.23,0.47530864197530864,0.054761904761904755,0.4,1883,16,betting,5<K<=30
0.15,313,73,79,6,73,0.0759493670886076,0.7525773195876289,0.01757188498402556,0.4,705,16,betting,K<=5
0.15,48,26,124,25,99,0.20161290322580644,0.2804532577903683,0.11205357142857142,0.4,2692,16,betting,K>30
0.2,175,59,109,27,82,0.24770642201834864,0.5061728395061729,0.06904761904761904,0.4,1883,16,betting,5<K<=30
0.2,313,75,81,7,74,0.08641975308641975,0.7628865979381443,0.020766773162939296,0.4,705,16,betting,K<=5
0.2,48,35,151,33,118,0.2185430463576159,0.3342776203966006,0.17347883597883595,0.4,2692,16,betting,K>30
0.05,323,58,65,2,63,0.03076923076923077,0.6847826086956522,0.006191950464396285,0.4,692,17,betting,K<=5
0.05,174,40,91,10,81,0.10989010989010989,0.32142857142857145,0.011973180076628353,0.4,2132,17,betting,5<K<=30
0.05,39,13,51,7,44,0.13725490196078433,0.12941176470588237,0.03724053724053724,0.4,2714,17,betting,K>30
0.1,323,65,74,8,66,0.10810810810810811,0.717391304347826,0.02321981424148607,0.4,692,17,betting,K<=5
0.1,174,50,120,22,98,0.18333333333333332,0.3888888888888889,0.035632183908045977,0.4,2132,17,betting,5<K<=30
0.1,39,17,68,12,56,0.17647058823529413,0.16470588235294117,0.07042458216547286,0.4,2714,17,betting,K>30
0.15,323,71,80,10,70,0.125,0.7608695652173914,0.029411764705882353,0.4,692,17,betting,K<=5
0.15,174,68,156,28,128,0.1794871794871795,0.5079365079365079,0.050478927203065134,0.4,2132,17,betting,5<K<=30
0.15,39,29,159,54,105,0.33962264150943394,0.3088235294117647,0.20163724988203166,0.4,2714,17,betting,K>30
0.2,323,71,80,10,70,0.125,0.7608695652173914,0.029411764705882353,0.4,692,17,betting,K<=5
0.2,174,68,156,28,128,0.1794871794871795,0.5079365079365079,0.050478927203065134,0.4,2132,17,betting,5<K<=30
0.2,39,29,159,54,105,0.33962264150943394,0.3088235294117647,0.20163724988203166,0.4,2714,17,betting,K>30
0.05,316,69,79,7,72,0.08860759493670886,0.6857142857142857,0.022151898734177215,0.4,667,18,betting,K<=5
0.05,168,39,83,9,74,0.10843373493975904,0.31092436974789917,0.009424603174603176,0.4,1886,18,betting,5<K<=30
0.05,52,23,89,12,77,0.1348314606741573,0.17035398230088494,0.032659434582511505,0.4,3601,18,betting,K>30
0.1,316,78,89,14,75,0.15730337078651685,0.7142857142857143,0.04272151898734177,0.4,667,18,betting,K<=5
0.1,168,55,116,18,98,0.15517241379310345,0.4117647058823529,0.03125,0.4,1886,18,betting,5<K<=30
0.1,52,32,147,31,116,0.2108843537414966,0.25663716814159293,0.07452380952380953,0.4,3601,18,betting,K>30
0.15,316,85,98,19,79,0.19387755102040816,0.7523809523809524,0.056962025316455694,0.4,667,18,betting,K<=5
0.15,168,66,141,28,113,0.19858156028368795,0.47478991596638653,0.06498015873015872,0.4,1886,18,betting,5<K<=30
0.15,52,40,272,103,169,0.3786764705882353,0.37389380530973454,0.18003327491474044,0.4,3601,18,betting,K>30
0.2,316,85,98,19,79,0.19387755102040816,0.7523809523809524,0.056962025316455694,0.4,667,18,betting,K<=5
0.2,168,66,141,28,113,0.19858156028368795,0.47478991596638653,0.06498015873015872,0.4,1886,18,betting,5<K<=30
0.2,52,40,272,103,169,0.3786764705882353,0.37389380530973454,0.18003327491474044,0.4,3601,18,betting,K>30
0.05,183,43,101,2,99,0.019801980198019802,0.3485915492957746,0.01092896174863388,0.4,2125,19,betting,5<K<=30
0.05,295,49,54,1,53,0.018518518518518517,0.7361111111111112,0.003389830508474576,0.4,641,19,betting,K<=5
0.05,58,22,111,10,101,0.09009009009009009,0.20824742268041238,0.03857416529830323,0.4,4285,19,betting,K>30
0.1,183,54,121,8,113,0.06611570247933884,0.397887323943662,0.033697632058287796,0.4,2125,19,betting,5<K<=30
0.1,295,50,55,2,53,0.03636363636363636,0.7361111111111112,0.006779661016949152,0.4,641,19,betting,K<=5
0.1,58,25,128,13,115,0.1015625,0.23711340206185566,0.03880927501617157,0.4,4285,19,betting,K>30
0.15,183,80,179,25,154,0.13966480446927373,0.5422535211267606,0.08639084048920115,0.4,2125,19,betting,5<K<=30
0.15,295,58,63,7,56,0.1111111111111111,0.7777777777777778,0.023728813559322035,0.4,641,19,betting,K<=5
0.15,58,35,253,77,176,0.30434782608695654,0.3628865979381443,0.1356266166869486,0.4,4285,19,betting,K>30
0.2,183,80,179,25,154,0.13966480446927373,0.5422535211267606,0.08639084048920115,0.4,2125,19,betting,5<K<=30
0.2,295,58,63,7,56,0.1111111111111111,0.7777777777777778,0.023728813559322035,0.4,641,19,betting,K<=5
0.2,58,35,253,77,176,0.30434782608695654,0.3628865979381443,0.1356266166869486,0.4,4285,19,betting,K>30
