bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.0501140095293521,0.05149443936534223,27,5,0.02112676056338028,0.003955696202531646,0.18723628691983124,0.18723628691983124,0.18723628691983124
1,0.05149443936534223,0.053706934209912974,26,6,0.02034428794992175,0.004746835443037975,0.23332521908471276,0.23332521908471276,0.23332521908471276
2,0.053706934209912974,0.05591327697038649,27,5,0.02112676056338028,0.003955696202531646,0.18723628691983124,0.18723628691983124,0.18723628691983124
3,0.05591327697038649,0.058026819676160725,28,4,0.02190923317683881,0.0031645569620253164,0.14443942133815552,0.14443942133815552,0.14443942133815552
4,0.058026819676160725,0.05953014059923584,27,4,0.02112676056338028,0.0031645569620253164,0.14978902953586498,0.14978902953586498,0.14978902953586498
5,0.05953014059923584,0.0610191849060356,21,11,0.01643192488262911,0.00870253164556962,0.5296112115732369,0.5296112115732369,0.5296112115732369
6,0.0610191849060356,0.06335588824003932,24,8,0.018779342723004695,0.006329113924050633,0.33702531645569617,0.33702531645569617,0.33702531645569617
7,0.06335588824003932,0.06550339609384531,24,8,0.018779342723004695,0.006329113924050633,0.33702531645569617,0.33702531645569617,0.33702531645569617
8,0.06550339609384531,0.06828807545825832,25,6,0.019561815336463225,0.004746835443037975,0.24265822784810126,0.24265822784810126,0.24265822784810126
9,0.06828807545825832,0.0711702676489949,24,8,0.018779342723004695,0.006329113924050633,0.33702531645569617,0.33702531645569617,0.33702531645569617
10,0.0711702676489949,0.07411416331306096,29,3,0.02269170579029734,0.0023734177215189874,0.10459406372762985,0.10459406372762985,0.10459406372762985
11,0.07411416331306096,0.07668068148195745,26,6,0.02034428794992175,0.004746835443037975,0.23332521908471276,0.23332521908471276,0.23332521908471276
12,0.07668068148195745,0.08049567919224493,22,9,0.017214397496087636,0.007120253164556962,0.41362197928653627,0.41362197928653627,0.41362197928653627
13,0.08049567919224493,0.08346048928797241,26,6,0.02034428794992175,0.004746835443037975,0.23332521908471276,0.23332521908471276,0.23332521908471276
14,0.08346048928797241,0.08609681855887172,27,5,0.02112676056338028,0.003955696202531646,0.18723628691983124,0.18723628691983124,0.18723628691983124
15,0.08609681855887172,0.09068093001842492,24,8,0.018779342723004695,0.006329113924050633,0.33702531645569617,0.33702531645569617,0.33702531645569617
16,0.09068093001842492,0.09387117270380257,23,8,0.017996870109546165,0.006329113924050633,0.35167859108420474,0.35167859108420474,0.35167859108420474
17,0.09387117270380257,0.09737578630447384,27,5,0.02112676056338028,0.003955696202531646,0.18723628691983124,0.18723628691983124,0.18723628691983124
18,0.09737578630447384,0.1015382885001599,24,8,0.018779342723004695,0.006329113924050633,0.33702531645569617,0.33702531645569617,0.33702531645569617
19,0.1015382885001599,0.10567727498710153,25,7,0.019561815336463225,0.005537974683544304,0.2831012658227848,0.2831012658227848,0.2831012658227848
20,0.10567727498710153,0.11303536193445327,24,8,0.018779342723004695,0.006329113924050633,0.33702531645569617,0.33702531645569617,0.33702531645569617
21,0.11303536193445327,0.11807538904249666,23,8,0.017996870109546165,0.006329113924050633,0.35167859108420474,0.35167859108420474,0.35167859108420474
22,0.11807538904249666,0.12341425567865368,24,8,0.018779342723004695,0.006329113924050633,0.33702531645569617,0.33702531645569617,0.33702531645569617
