seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
17,632,211,210,2542,782,837,419,481.74557532673896,"{'num_fit_null': 1278, 'num_fit_tp': 1264, 'num_bins_realized': 80, 'max_phi': 1000000.0, 'raw_max_phi': inf, 'regularized_raw_max_phi': inf, 'num_phi_clipped_bins': 5, 'phi_laplace_eps': 0.0, 'fit_null_phi_mean': 0.8734177215189873}"
