alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,183,0,0,0,0,0.0,0.0,0.0,6,betting,5<K<=30
0.05,34,0,0,0,0,0.0,0.0,0.0,6,betting,K<=5
0.1,82,0,0,0,0,0.0,0.0,0.0,6,betting,K>30
0.1,183,0,0,0,0,0.0,0.0,0.0,6,betting,5<K<=30
0.1,34,1,1,0,1,0.0,0.02564102564102564,0.0,6,betting,K<=5
0.15,82,0,0,0,0,0.0,0.0,0.0,6,betting,K>30
0.15,183,0,0,0,0,0.0,0.0,0.0,6,betting,5<K<=30
0.15,34,1,1,0,1,0.0,0.02564102564102564,0.0,6,betting,K<=5
0.2,82,0,0,0,0,0.0,0.0,0.0,6,betting,K>30
0.2,183,0,0,0,0,0.0,0.0,0.0,6,betting,5<K<=30
0.2,34,7,7,0,7,0.0,0.1794871794871795,0.0,6,betting,K<=5
0.05,172,0,0,0,0,0.0,0.0,0.0,7,betting,5<K<=30
0.05,89,0,0,0,0,0.0,0.0,0.0,7,betting,K>30
0.05,38,0,0,0,0,0.0,0.0,0.0,7,betting,K<=5
0.1,172,0,0,0,0,0.0,0.0,0.0,7,betting,5<K<=30
0.1,89,0,0,0,0,0.0,0.0,0.0,7,betting,K>30
0.1,38,1,1,0,1,0.0,0.02702702702702703,0.0,7,betting,K<=5
0.15,172,0,0,0,0,0.0,0.0,0.0,7,betting,5<K<=30
0.15,89,0,0,0,0,0.0,0.0,0.0,7,betting,K>30
0.15,38,5,5,0,5,0.0,0.13513513513513514,0.0,7,betting,K<=5
0.2,172,0,0,0,0,0.0,0.0,0.0,7,betting,5<K<=30
0.2,89,0,0,0,0,0.0,0.0,0.0,7,betting,K>30
0.2,38,5,5,0,5,0.0,0.13513513513513514,0.0,7,betting,K<=5
0.05,179,0,0,0,0,0.0,0.0,0.0,8,betting,5<K<=30
0.05,78,0,0,0,0,0.0,0.0,0.0,8,betting,K>30
0.05,42,0,0,0,0,0.0,0.0,0.0,8,betting,K<=5
0.1,179,0,0,0,0,0.0,0.0,0.0,8,betting,5<K<=30
0.1,78,0,0,0,0,0.0,0.0,0.0,8,betting,K>30
0.1,42,0,0,0,0,0.0,0.0,0.0,8,betting,K<=5
0.15,179,0,0,0,0,0.0,0.0,0.0,8,betting,5<K<=30
0.15,78,0,0,0,0,0.0,0.0,0.0,8,betting,K>30
0.15,42,0,0,0,0,0.0,0.0,0.0,8,betting,K<=5
0.2,179,0,0,0,0,0.0,0.0,0.0,8,betting,5<K<=30
0.2,78,0,0,0,0,0.0,0.0,0.0,8,betting,K>30
0.2,42,11,11,1,10,0.09090909090909091,0.2127659574468085,0.023809523809523808,8,betting,K<=5
0.05,87,0,0,0,0,0.0,0.0,0.0,9,betting,K>30
0.05,173,0,0,0,0,0.0,0.0,0.0,9,betting,5<K<=30
0.05,39,0,0,0,0,0.0,0.0,0.0,9,betting,K<=5
0.1,87,0,0,0,0,0.0,0.0,0.0,9,betting,K>30
0.1,173,0,0,0,0,0.0,0.0,0.0,9,betting,5<K<=30
0.1,39,0,0,0,0,0.0,0.0,0.0,9,betting,K<=5
0.15,87,0,0,0,0,0.0,0.0,0.0,9,betting,K>30
0.15,173,0,0,0,0,0.0,0.0,0.0,9,betting,5<K<=30
0.15,39,7,7,3,4,0.42857142857142855,0.16666666666666666,0.07692307692307693,9,betting,K<=5
0.2,87,0,0,0,0,0.0,0.0,0.0,9,betting,K>30
0.2,173,0,0,0,0,0.0,0.0,0.0,9,betting,5<K<=30
0.2,39,7,7,3,4,0.42857142857142855,0.16666666666666666,0.07692307692307693,9,betting,K<=5
0.05,85,0,0,0,0,0.0,0.0,0.0,10,betting,K>30
0.05,166,0,0,0,0,0.0,0.0,0.0,10,betting,5<K<=30
0.05,48,0,0,0,0,0.0,0.0,0.0,10,betting,K<=5
0.1,85,0,0,0,0,0.0,0.0,0.0,10,betting,K>30
0.1,166,0,0,0,0,0.0,0.0,0.0,10,betting,5<K<=30
0.1,48,1,1,0,1,0.0,0.0196078431372549,0.0,10,betting,K<=5
0.15,85,0,0,0,0,0.0,0.0,0.0,10,betting,K>30
0.15,166,0,0,0,0,0.0,0.0,0.0,10,betting,5<K<=30
0.15,48,1,1,0,1,0.0,0.0196078431372549,0.0,10,betting,K<=5
0.2,85,0,0,0,0,0.0,0.0,0.0,10,betting,K>30
0.2,166,0,0,0,0,0.0,0.0,0.0,10,betting,5<K<=30
0.2,48,11,11,2,9,0.18181818181818182,0.17647058823529413,0.041666666666666664,10,betting,K<=5
0.05,91,0,0,0,0,0.0,0.0,0.0,11,betting,K>30
0.05,30,0,0,0,0,0.0,0.0,0.0,11,betting,K<=5
0.05,178,0,0,0,0,0.0,0.0,0.0,11,betting,5<K<=30
0.1,91,0,0,0,0,0.0,0.0,0.0,11,betting,K>30
0.1,30,0,0,0,0,0.0,0.0,0.0,11,betting,K<=5
0.1,178,0,0,0,0,0.0,0.0,0.0,11,betting,5<K<=30
0.15,91,0,0,0,0,0.0,0.0,0.0,11,betting,K>30
0.15,30,4,4,0,4,0.0,0.12121212121212122,0.0,11,betting,K<=5
0.15,178,0,0,0,0,0.0,0.0,0.0,11,betting,5<K<=30
0.2,91,0,0,0,0,0.0,0.0,0.0,11,betting,K>30
0.2,30,4,4,0,4,0.0,0.12121212121212122,0.0,11,betting,K<=5
0.2,178,0,0,0,0,0.0,0.0,0.0,11,betting,5<K<=30
0.05,85,0,0,0,0,0.0,0.0,0.0,12,betting,K>30
0.05,172,0,0,0,0,0.0,0.0,0.0,12,betting,5<K<=30
0.05,42,0,0,0,0,0.0,0.0,0.0,12,betting,K<=5
0.1,85,0,0,0,0,0.0,0.0,0.0,12,betting,K>30
0.1,172,0,0,0,0,0.0,0.0,0.0,12,betting,5<K<=30
0.1,42,0,0,0,0,0.0,0.0,0.0,12,betting,K<=5
0.15,85,0,0,0,0,0.0,0.0,0.0,12,betting,K>30
0.15,172,0,0,0,0,0.0,0.0,0.0,12,betting,5<K<=30
0.15,42,0,0,0,0,0.0,0.0,0.0,12,betting,K<=5
0.2,85,0,0,0,0,0.0,0.0,0.0,12,betting,K>30
0.2,172,0,0,0,0,0.0,0.0,0.0,12,betting,5<K<=30
0.2,42,10,10,3,7,0.3,0.16666666666666666,0.07142857142857142,12,betting,K<=5
0.05,36,0,0,0,0,0.0,0.0,0.0,13,betting,K<=5
0.05,165,0,0,0,0,0.0,0.0,0.0,13,betting,5<K<=30
0.05,98,0,0,0,0,0.0,0.0,0.0,13,betting,K>30
0.1,36,0,0,0,0,0.0,0.0,0.0,13,betting,K<=5
0.1,165,0,0,0,0,0.0,0.0,0.0,13,betting,5<K<=30
0.1,98,0,0,0,0,0.0,0.0,0.0,13,betting,K>30
0.15,36,6,6,3,3,0.5,0.10714285714285714,0.08333333333333333,13,betting,K<=5
0.15,165,0,0,0,0,0.0,0.0,0.0,13,betting,5<K<=30
0.15,98,0,0,0,0,0.0,0.0,0.0,13,betting,K>30
0.2,36,6,6,3,3,0.5,0.10714285714285714,0.08333333333333333,13,betting,K<=5
0.2,165,0,0,0,0,0.0,0.0,0.0,13,betting,5<K<=30
0.2,98,0,0,0,0,0.0,0.0,0.0,13,betting,K>30
0.05,79,0,0,0,0,0.0,0.0,0.0,14,betting,K>30
0.05,183,0,0,0,0,0.0,0.0,0.0,14,betting,5<K<=30
0.05,37,0,0,0,0,0.0,0.0,0.0,14,betting,K<=5
0.1,79,0,0,0,0,0.0,0.0,0.0,14,betting,K>30
0.1,183,0,0,0,0,0.0,0.0,0.0,14,betting,5<K<=30
0.1,37,0,0,0,0,0.0,0.0,0.0,14,betting,K<=5
0.15,79,0,0,0,0,0.0,0.0,0.0,14,betting,K>30
0.15,183,0,0,0,0,0.0,0.0,0.0,14,betting,5<K<=30
0.15,37,0,0,0,0,0.0,0.0,0.0,14,betting,K<=5
0.2,79,0,0,0,0,0.0,0.0,0.0,14,betting,K>30
0.2,183,0,0,0,0,0.0,0.0,0.0,14,betting,5<K<=30
0.2,37,5,5,1,4,0.2,0.09302325581395349,0.02702702702702703,14,betting,K<=5
0.05,182,0,0,0,0,0.0,0.0,0.0,15,betting,5<K<=30
0.05,39,0,0,0,0,0.0,0.0,0.0,15,betting,K<=5
0.05,78,0,0,0,0,0.0,0.0,0.0,15,betting,K>30
0.1,182,0,0,0,0,0.0,0.0,0.0,15,betting,5<K<=30
0.1,39,1,1,1,0,1.0,0.0,0.02564102564102564,15,betting,K<=5
0.1,78,0,0,0,0,0.0,0.0,0.0,15,betting,K>30
0.15,182,0,0,0,0,0.0,0.0,0.0,15,betting,5<K<=30
0.15,39,1,1,1,0,1.0,0.0,0.02564102564102564,15,betting,K<=5
0.15,78,0,0,0,0,0.0,0.0,0.0,15,betting,K>30
0.2,182,0,0,0,0,0.0,0.0,0.0,15,betting,5<K<=30
0.2,39,11,11,4,7,0.36363636363636365,0.1794871794871795,0.10256410256410256,15,betting,K<=5
0.2,78,0,0,0,0,0.0,0.0,0.0,15,betting,K>30
0.05,88,0,0,0,0,0.0,0.0,0.0,16,betting,K>30
0.05,171,0,0,0,0,0.0,0.0,0.0,16,betting,5<K<=30
0.05,40,0,0,0,0,0.0,0.0,0.0,16,betting,K<=5
0.1,88,0,0,0,0,0.0,0.0,0.0,16,betting,K>30
0.1,171,0,0,0,0,0.0,0.0,0.0,16,betting,5<K<=30
0.1,40,0,0,0,0,0.0,0.0,0.0,16,betting,K<=5
0.15,88,0,0,0,0,0.0,0.0,0.0,16,betting,K>30
0.15,171,0,0,0,0,0.0,0.0,0.0,16,betting,5<K<=30
0.15,40,12,12,3,9,0.25,0.2727272727272727,0.075,16,betting,K<=5
0.2,88,0,0,0,0,0.0,0.0,0.0,16,betting,K>30
0.2,171,0,0,0,0,0.0,0.0,0.0,16,betting,5<K<=30
0.2,40,12,12,3,9,0.25,0.2727272727272727,0.075,16,betting,K<=5
0.05,31,0,0,0,0,0.0,0.0,0.0,17,betting,K<=5
0.05,184,0,0,0,0,0.0,0.0,0.0,17,betting,5<K<=30
0.05,84,0,0,0,0,0.0,0.0,0.0,17,betting,K>30
0.1,31,1,1,1,0,1.0,0.0,0.03225806451612903,17,betting,K<=5
0.1,184,0,0,0,0,0.0,0.0,0.0,17,betting,5<K<=30
0.1,84,0,0,0,0,0.0,0.0,0.0,17,betting,K>30
0.15,31,1,1,1,0,1.0,0.0,0.03225806451612903,17,betting,K<=5
0.15,184,0,0,0,0,0.0,0.0,0.0,17,betting,5<K<=30
0.15,84,0,0,0,0,0.0,0.0,0.0,17,betting,K>30
0.2,31,7,7,4,3,0.5714285714285714,0.14285714285714285,0.12903225806451613,17,betting,K<=5
0.2,184,0,0,0,0,0.0,0.0,0.0,17,betting,5<K<=30
0.2,84,0,0,0,0,0.0,0.0,0.0,17,betting,K>30
0.05,175,0,0,0,0,0.0,0.0,0.0,18,betting,5<K<=30
0.05,32,0,0,0,0,0.0,0.0,0.0,18,betting,K<=5
0.05,92,0,0,0,0,0.0,0.0,0.0,18,betting,K>30
0.1,175,0,0,0,0,0.0,0.0,0.0,18,betting,5<K<=30
0.1,32,1,1,0,1,0.0,0.02857142857142857,0.0,18,betting,K<=5
0.1,92,0,0,0,0,0.0,0.0,0.0,18,betting,K>30
0.15,175,0,0,0,0,0.0,0.0,0.0,18,betting,5<K<=30
0.15,32,6,6,2,4,0.3333333333333333,0.11428571428571428,0.0625,18,betting,K<=5
0.15,92,0,0,0,0,0.0,0.0,0.0,18,betting,K>30
0.2,175,0,0,0,0,0.0,0.0,0.0,18,betting,5<K<=30
0.2,32,6,6,2,4,0.3333333333333333,0.11428571428571428,0.0625,18,betting,K<=5
0.2,92,0,0,0,0,0.0,0.0,0.0,18,betting,K>30
0.05,71,0,0,0,0,0.0,0.0,0.0,19,betting,K>30
0.05,189,0,0,0,0,0.0,0.0,0.0,19,betting,5<K<=30
0.05,39,0,0,0,0,0.0,0.0,0.0,19,betting,K<=5
0.1,71,0,0,0,0,0.0,0.0,0.0,19,betting,K>30
0.1,189,0,0,0,0,0.0,0.0,0.0,19,betting,5<K<=30
0.1,39,0,0,0,0,0.0,0.0,0.0,19,betting,K<=5
0.15,71,0,0,0,0,0.0,0.0,0.0,19,betting,K>30
0.15,189,0,0,0,0,0.0,0.0,0.0,19,betting,5<K<=30
0.15,39,0,0,0,0,0.0,0.0,0.0,19,betting,K<=5
0.2,71,0,0,0,0,0.0,0.0,0.0,19,betting,K>30
0.2,189,0,0,0,0,0.0,0.0,0.0,19,betting,5<K<=30
0.2,39,6,6,0,6,0.0,0.15384615384615385,0.0,19,betting,K<=5
