seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
1,753,251,251,4419,1476,1507,1011,921.8817864448837,"{'num_fit_null': 3149, 'num_fit_tp': 1270, 'num_bins_realized': 80, 'max_phi': 136.3740157480315, 'fit_null_phi_mean': 1.0}"
