alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.1,593,195,306,131,175,0.42810457516339867,0.2046783625730994,0.17325142535935117,9,pvalue_bh
0.15,593,247,425,222,203,0.5223529411764706,0.23742690058479532,0.24162724571662175,9,pvalue_bh
0.2,593,291,571,329,242,0.5761821366024519,0.2830409356725146,0.30977061630518626,9,pvalue_bh
0.05,593,11,11,3,8,0.2727272727272727,0.01015228426395939,0.00505902192242833,10,betting
0.1,593,25,32,7,25,0.21875,0.031725888324873094,0.008431703204047217,10,betting
0.15,593,33,52,9,43,0.17307692307692307,0.05456852791878172,0.011804384485666104,10,betting
0.2,593,52,74,18,56,0.24324324324324326,0.07106598984771574,0.026138279932546374,10,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,10,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,10,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,10,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,10,binary
0.05,593,109,140,40,100,0.2857142857142857,0.12690355329949238,0.06155143338954469,10,pvalue_bh
0.1,593,156,221,85,136,0.38461538461538464,0.17258883248730963,0.11916807195053399,10,pvalue_bh
0.15,593,210,339,165,174,0.48672566371681414,0.22081218274111675,0.18991006183249018,10,pvalue_bh
0.2,593,250,442,244,198,0.5520361990950227,0.2512690355329949,0.24885368987392598,10,pvalue_bh
0.05,593,13,20,3,17,0.15,0.02176696542893726,0.00505902192242833,11,betting
0.1,593,21,30,6,24,0.2,0.030729833546734954,0.01011804384485666,11,betting
0.15,593,35,69,11,58,0.15942028985507245,0.07426376440460948,0.017425519955030916,11,betting
0.2,593,45,81,16,65,0.19753086419753085,0.08322663252240717,0.02417088251826869,11,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,11,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,11,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,11,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,11,binary
0.05,593,115,175,61,114,0.3485714285714286,0.14596670934699105,0.08157391793142214,11,pvalue_bh
0.1,593,181,268,120,148,0.44776119402985076,0.18950064020486557,0.16246687545169838,11,pvalue_bh
0.15,593,230,378,191,187,0.5052910052910053,0.23943661971830985,0.2209220000535346,11,pvalue_bh
0.2,593,271,492,290,202,0.5894308943089431,0.2586427656850192,0.2842484679331222,11,pvalue_bh
0.05,593,14,18,3,15,0.16666666666666666,0.01675977653631285,0.003372681281618887,12,betting
0.1,593,30,40,7,33,0.175,0.03687150837988827,0.01011804384485666,12,betting
0.15,593,53,90,21,69,0.23333333333333334,0.07709497206703911,0.031197301854974706,12,betting
0.2,593,73,124,33,91,0.2661290322580645,0.10167597765363129,0.047097085039749464,12,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,12,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,12,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,12,binary
0.2,593,16,24,7,17,0.2916666666666667,0.01899441340782123,0.005621135469364812,12,binary
0.05,593,136,220,82,138,0.37272727272727274,0.15418994413407822,0.11136334154883903,12,pvalue_bh
0.1,593,200,337,156,181,0.4629080118694362,0.2022346368715084,0.19853147835862842,12,pvalue_bh
0.15,593,251,441,230,211,0.5215419501133787,0.23575418994413408,0.2628212348701387,12,pvalue_bh
0.2,593,287,555,324,231,0.5837837837837838,0.2581005586592179,0.3196417829283721,12,pvalue_bh
0.05,593,14,19,3,16,0.15789473684210525,0.024390243902439025,0.00505902192242833,13,betting
0.1,593,37,46,8,38,0.17391304347826086,0.057926829268292686,0.013490725126475547,13,betting
0.15,593,56,69,16,53,0.2318840579710145,0.08079268292682927,0.026981450252951095,13,betting
0.2,593,65,90,29,61,0.32222222222222224,0.09298780487804878,0.03444953023367864,13,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,13,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,13,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,13,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,13,binary
0.05,593,118,162,73,89,0.4506172839506173,0.13567073170731708,0.0907813378302417,13,pvalue_bh
0.1,593,178,259,130,129,0.5019305019305019,0.19664634146341464,0.16142027356192618,13,pvalue_bh
0.15,593,240,362,201,161,0.5552486187845304,0.24542682926829268,0.2404440697020798,13,pvalue_bh
0.2,593,266,456,280,176,0.6140350877192983,0.2682926829268293,0.281404079338312,13,pvalue_bh
0.05,593,10,12,1,11,0.08333333333333333,0.012687427912341407,0.0016863406408094434,14,betting
0.1,593,25,36,6,30,0.16666666666666666,0.03460207612456748,0.006745362563237774,14,betting
0.15,593,46,90,18,72,0.2,0.08304498269896193,0.01967397414277684,14,betting
0.2,593,63,119,21,98,0.17647058823529413,0.11303344867358708,0.02473299606520517,14,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,14,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,14,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,14,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,14,binary
0.05,593,112,213,58,155,0.27230046948356806,0.1787773933102653,0.0687858347386172,14,pvalue_bh
0.1,593,164,331,110,221,0.3323262839879154,0.2549019607843137,0.12831178564736745,14,pvalue_bh
0.15,593,216,426,181,245,0.42488262910798125,0.2825836216839677,0.19695243860505243,14,pvalue_bh
0.2,593,266,560,272,288,0.4857142857142857,0.33217993079584773,0.2593560238585534,14,pvalue_bh
0.05,593,8,9,0,9,0.0,0.012875536480686695,0.0,15,betting
0.1,593,22,50,5,45,0.1,0.06437768240343347,0.006745362563237774,15,betting
0.15,593,33,63,8,55,0.12698412698412698,0.07868383404864092,0.011804384485666104,15,betting
0.2,593,42,80,17,63,0.2125,0.09012875536480687,0.017425519955030916,15,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,15,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,15,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,15,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,15,binary
0.05,593,126,197,74,123,0.3756345177664975,0.1759656652360515,0.09548363384788343,15,pvalue_bh
0.1,593,180,276,129,147,0.4673913043478261,0.21030042918454936,0.1724907875835363,15,pvalue_bh
0.15,593,220,349,183,166,0.5243553008595988,0.2374821173104435,0.22060949168874971,15,pvalue_bh
0.2,593,259,439,251,188,0.571753986332574,0.26895565092989987,0.2737492973580663,15,pvalue_bh
0.05,593,9,13,1,12,0.07692307692307693,0.01637107776261937,0.0016863406408094434,16,betting
0.1,593,26,32,3,29,0.09375,0.03956343792633015,0.00505902192242833,16,betting
0.15,593,41,56,14,42,0.25,0.0572987721691678,0.01517706576728499,16,betting
0.2,593,49,69,24,45,0.34782608695652173,0.061391541609822645,0.026700393479482852,16,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,16,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,16,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,16,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,16,binary
0.05,593,100,136,65,71,0.47794117647058826,0.09686221009549795,0.07602585722315908,16,pvalue_bh
0.1,593,160,225,110,115,0.4888888888888889,0.15688949522510232,0.1370151770657673,16,pvalue_bh
0.15,593,216,327,190,137,0.581039755351682,0.1869031377899045,0.2178317747457714,16,pvalue_bh
0.2,593,255,433,271,162,0.625866050808314,0.22100954979536153,0.27038537628756854,16,pvalue_bh
0.05,593,13,14,3,11,0.21428571428571427,0.014138817480719794,0.003372681281618887,17,betting
0.1,593,30,35,7,28,0.2,0.03598971722365039,0.01011804384485666,17,betting
0.15,593,42,50,9,41,0.18,0.05269922879177378,0.013490725126475547,17,betting
0.2,593,64,76,19,57,0.25,0.07326478149100257,0.027543563799887576,17,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,17,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,17,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,17,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,17,binary
0.05,593,125,162,68,94,0.41975308641975306,0.12082262210796915,0.09474423833614391,17,pvalue_bh
0.1,593,189,273,140,133,0.5128205128205128,0.17095115681233933,0.1773347787681683,17,pvalue_bh
0.15,593,229,345,189,156,0.5478260869565217,0.20051413881748073,0.2240591898264748,17,pvalue_bh
0.2,593,272,454,266,188,0.5859030837004405,0.2416452442159383,0.283480796887205,17,pvalue_bh
0.05,593,12,12,3,9,0.25,0.012048192771084338,0.00505902192242833,18,betting
0.1,593,26,54,7,47,0.12962962962962962,0.06291834002677377,0.011804384485666104,18,betting
0.15,593,47,104,19,85,0.18269230769230768,0.11378848728246319,0.02417088251826869,18,betting
0.2,593,57,121,26,95,0.21487603305785125,0.12717536813922356,0.03035413153456998,18,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,18,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,18,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,18,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,18,binary
0.05,593,133,223,78,145,0.34977578475336324,0.19410977242302543,0.10323999777625409,18,pvalue_bh
0.1,593,193,322,135,187,0.4192546583850932,0.250334672021419,0.17376979018169247,18,pvalue_bh
0.15,593,256,446,225,221,0.5044843049327354,0.2958500669344043,0.2532592819270728,18,pvalue_bh
0.2,593,285,547,316,231,0.5776965265082267,0.3092369477911647,0.30643923856402777,18,pvalue_bh
0.05,593,10,14,2,12,0.14285714285714285,0.01680672268907563,0.003372681281618887,19,betting
0.1,593,28,38,7,31,0.18421052631578946,0.04341736694677871,0.011804384485666104,19,betting
0.15,593,37,51,10,41,0.19607843137254902,0.05742296918767507,0.015739179314221474,19,betting
0.2,593,58,78,22,56,0.28205128205128205,0.0784313725490196,0.03147835862844294,19,betting
0.05,593,0,0,0,0,0.0,0.0,0.0,19,binary
0.1,593,0,0,0,0,0.0,0.0,0.0,19,binary
0.15,593,0,0,0,0,0.0,0.0,0.0,19,binary
0.2,593,0,0,0,0,0.0,0.0,0.0,19,binary
0.05,593,124,190,66,124,0.3473684210526316,0.17366946778711484,0.0880711475146551,19,pvalue_bh
0.1,593,188,308,136,172,0.44155844155844154,0.24089635854341737,0.17054123504376456,19,pvalue_bh
0.15,593,237,404,211,193,0.5222772277227723,0.2703081232492997,0.23968594643130894,19,pvalue_bh
0.2,593,275,486,278,208,0.5720164609053497,0.2913165266106443,0.3001310381580196,19,pvalue_bh
