alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum
0.05,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>30
0.05,70,1,1,0,1,0.0,0.0048543689320388345,0.0,0.0,0,0,betting,5<K<=30
0.05,59,21,22,0,22,0.0,0.2682926829268293,0.0,0.0,0,0,betting,K<=5
0.1,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>30
0.1,70,4,9,0,9,0.0,0.043689320388349516,0.0,0.0,0,0,betting,5<K<=30
0.1,59,34,36,0,36,0.0,0.43902439024390244,0.0,0.0,0,0,betting,K<=5
0.15,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>30
0.15,70,7,15,0,15,0.0,0.07281553398058252,0.0,0.0,0,0,betting,5<K<=30
0.15,59,38,43,0,43,0.0,0.524390243902439,0.0,0.0,0,0,betting,K<=5
0.2,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>30
0.2,70,7,17,0,17,0.0,0.0825242718446602,0.0,0.0,0,0,betting,5<K<=30
0.2,59,47,53,1,52,0.018867924528301886,0.6341463414634146,0.00847457627118644,0.0,0,0,betting,K<=5
0.05,63,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,5<K<=30
0.05,24,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,K>30
0.05,66,39,42,0,42,0.0,0.45652173913043476,0.0,0.0,0,1,betting,K<=5
0.1,63,3,6,1,5,0.16666666666666666,0.027777777777777776,0.003968253968253968,0.0,0,1,betting,5<K<=30
0.1,24,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,K>30
0.1,66,49,57,0,57,0.0,0.6195652173913043,0.0,0.0,0,1,betting,K<=5
0.15,63,7,21,9,12,0.42857142857142855,0.06666666666666667,0.02513227513227513,0.0,0,1,betting,5<K<=30
0.15,24,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,K>30
0.15,66,56,65,0,65,0.0,0.7065217391304348,0.0,0.0,0,1,betting,K<=5
0.2,63,10,26,10,16,0.38461538461538464,0.08888888888888889,0.04100529100529101,0.0,0,1,betting,5<K<=30
0.2,24,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,K>30
0.2,66,59,69,1,68,0.014492753623188406,0.7391304347826086,0.015151515151515152,0.0,0,1,betting,K<=5
0.05,24,0,0,0,0,0.0,0.0,0.0,0.0,0,2,betting,K>30
0.05,67,44,50,0,50,0.0,0.5154639175257731,0.0,0.0,0,2,betting,K<=5
0.05,62,1,1,0,1,0.0,0.005128205128205128,0.0,0.0,0,2,betting,5<K<=30
0.1,24,0,0,0,0,0.0,0.0,0.0,0.0,0,2,betting,K>30
0.1,67,58,72,2,70,0.027777777777777776,0.7216494845360825,0.029850746268656716,0.0,0,2,betting,K<=5
0.1,62,2,3,0,3,0.0,0.015384615384615385,0.0,0.0,0,2,betting,5<K<=30
0.15,24,0,0,0,0,0.0,0.0,0.0,0.0,0,2,betting,K>30
0.15,67,61,75,3,72,0.04,0.7422680412371134,0.04477611940298507,0.0,0,2,betting,K<=5
0.15,62,8,13,1,12,0.07692307692307693,0.06153846153846154,0.016129032258064516,0.0,0,2,betting,5<K<=30
0.2,24,0,0,0,0,0.0,0.0,0.0,0.0,0,2,betting,K>30
0.2,67,63,77,3,74,0.03896103896103896,0.7628865979381443,0.04477611940298507,0.0,0,2,betting,K<=5
0.2,62,13,22,2,20,0.09090909090909091,0.10256410256410256,0.02150537634408602,0.0,0,2,betting,5<K<=30
0.05,68,3,6,0,6,0.0,0.02926829268292683,0.0,0.0,0,3,betting,5<K<=30
0.05,63,33,34,0,34,0.0,0.3695652173913043,0.0,0.0,0,3,betting,K<=5
0.05,22,0,0,0,0,0.0,0.0,0.0,0.0,0,3,betting,K>30
0.1,68,7,10,1,9,0.1,0.04390243902439024,0.014705882352941176,0.0,0,3,betting,5<K<=30
0.1,63,46,51,0,51,0.0,0.5543478260869565,0.0,0.0,0,3,betting,K<=5
0.1,22,0,0,0,0,0.0,0.0,0.0,0.0,0,3,betting,K>30
0.15,68,11,16,1,15,0.0625,0.07317073170731707,0.014705882352941176,0.0,0,3,betting,5<K<=30
0.15,63,51,60,1,59,0.016666666666666666,0.6413043478260869,0.007936507936507936,0.0,0,3,betting,K<=5
0.15,22,1,4,4,0,1.0,0.0,0.045454545454545456,0.0,0,3,betting,K>30
0.2,68,16,25,1,24,0.04,0.11707317073170732,0.014705882352941176,0.0,0,3,betting,5<K<=30
0.2,63,53,63,3,60,0.047619047619047616,0.6521739130434783,0.023809523809523808,0.0,0,3,betting,K<=5
0.2,22,1,4,4,0,1.0,0.0,0.045454545454545456,0.0,0,3,betting,K>30
0.05,21,0,0,0,0,0.0,0.0,0.0,0.0,0,4,betting,K>30
0.05,65,36,36,0,36,0.0,0.3673469387755102,0.0,0.0,0,4,betting,K<=5
0.05,67,4,8,0,8,0.0,0.037037037037037035,0.0,0.0,0,4,betting,5<K<=30
0.1,21,0,0,0,0,0.0,0.0,0.0,0.0,0,4,betting,K>30
0.1,65,47,53,1,52,0.018867924528301886,0.5306122448979592,0.015384615384615385,0.0,0,4,betting,K<=5
0.1,67,5,9,1,8,0.1111111111111111,0.037037037037037035,0.014925373134328358,0.0,0,4,betting,5<K<=30
0.15,21,0,0,0,0,0.0,0.0,0.0,0.0,0,4,betting,K>30
0.15,65,56,62,3,59,0.04838709677419355,0.6020408163265306,0.046153846153846156,0.0,0,4,betting,K<=5
0.15,67,8,19,1,18,0.05263157894736842,0.08333333333333333,0.014925373134328358,0.0,0,4,betting,5<K<=30
0.2,21,1,5,5,0,1.0,0.0,0.047619047619047616,0.0,0,4,betting,K>30
0.2,65,57,63,3,60,0.047619047619047616,0.6122448979591837,0.046153846153846156,0.0,0,4,betting,K<=5
0.2,67,12,27,2,25,0.07407407407407407,0.11574074074074074,0.022388059701492536,0.0,0,4,betting,5<K<=30
0.05,65,31,35,0,35,0.0,0.3763440860215054,0.0,0.0,0,5,betting,K<=5
0.05,74,3,3,0,3,0.0,0.012145748987854251,0.0,0.0,0,5,betting,5<K<=30
0.05,14,0,0,0,0,0.0,0.0,0.0,0.0,0,5,betting,K>30
0.1,65,44,50,0,50,0.0,0.5376344086021505,0.0,0.0,0,5,betting,K<=5
0.1,74,4,5,0,5,0.0,0.020242914979757085,0.0,0.0,0,5,betting,5<K<=30
0.1,14,0,0,0,0,0.0,0.0,0.0,0.0,0,5,betting,K>30
0.15,65,53,61,3,58,0.04918032786885246,0.6236559139784946,0.046153846153846156,0.0,0,5,betting,K<=5
0.15,74,8,13,2,11,0.15384615384615385,0.044534412955465584,0.02027027027027027,0.0,0,5,betting,5<K<=30
0.15,14,0,0,0,0,0.0,0.0,0.0,0.0,0,5,betting,K>30
0.2,65,54,63,3,60,0.047619047619047616,0.6451612903225806,0.046153846153846156,0.0,0,5,betting,K<=5
0.2,74,12,19,2,17,0.10526315789473684,0.06882591093117409,0.02027027027027027,0.0,0,5,betting,5<K<=30
0.2,14,0,0,0,0,0.0,0.0,0.0,0.0,0,5,betting,K>30
0.05,22,0,0,0,0,0.0,0.0,0.0,0.0,0,6,betting,K>30
0.05,72,1,1,0,1,0.0,0.0045662100456621,0.0,0.0,0,6,betting,5<K<=30
0.05,59,33,35,0,35,0.0,0.4268292682926829,0.0,0.0,0,6,betting,K<=5
0.1,22,0,0,0,0,0.0,0.0,0.0,0.0,0,6,betting,K>30
0.1,72,2,2,0,2,0.0,0.0091324200913242,0.0,0.0,0,6,betting,5<K<=30
0.1,59,37,43,0,43,0.0,0.524390243902439,0.0,0.0,0,6,betting,K<=5
0.15,22,0,0,0,0,0.0,0.0,0.0,0.0,0,6,betting,K>30
0.15,72,2,2,0,2,0.0,0.0091324200913242,0.0,0.0,0,6,betting,5<K<=30
0.15,59,41,48,1,47,0.020833333333333332,0.573170731707317,0.01694915254237288,0.0,0,6,betting,K<=5
0.2,22,0,0,0,0,0.0,0.0,0.0,0.0,0,6,betting,K>30
0.2,72,6,8,1,7,0.125,0.0319634703196347,0.006944444444444444,0.0,0,6,betting,5<K<=30
0.2,59,47,57,2,55,0.03508771929824561,0.6707317073170732,0.03389830508474576,0.0,0,6,betting,K<=5
0.05,77,2,4,0,4,0.0,0.016,0.0,0.0,0,7,betting,5<K<=30
0.05,64,30,31,0,31,0.0,0.34444444444444444,0.0,0.0,0,7,betting,K<=5
0.05,12,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,K>30
0.1,77,2,4,0,4,0.0,0.016,0.0,0.0,0,7,betting,5<K<=30
0.1,64,44,48,1,47,0.020833333333333332,0.5222222222222223,0.015625,0.0,0,7,betting,K<=5
0.1,12,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,K>30
0.15,77,7,12,2,10,0.16666666666666666,0.04,0.01948051948051948,0.0,0,7,betting,5<K<=30
0.15,64,59,63,2,61,0.031746031746031744,0.6777777777777778,0.03125,0.0,0,7,betting,K<=5
0.15,12,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,K>30
0.2,77,11,21,3,18,0.14285714285714285,0.072,0.032467532467532464,0.0,0,7,betting,5<K<=30
0.2,64,61,65,2,63,0.03076923076923077,0.7,0.03125,0.0,0,7,betting,K<=5
0.2,12,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,K>30
0.05,73,1,1,0,1,0.0,0.004761904761904762,0.0,0.0,0,8,betting,5<K<=30
0.05,59,30,34,0,34,0.0,0.3695652173913043,0.0,0.0,0,8,betting,K<=5
0.05,21,0,0,0,0,0.0,0.0,0.0,0.0,0,8,betting,K>30
0.1,73,2,5,1,4,0.2,0.01904761904761905,0.003424657534246575,0.0,0,8,betting,5<K<=30
0.1,59,37,44,1,43,0.022727272727272728,0.4673913043478261,0.01694915254237288,0.0,0,8,betting,K<=5
0.1,21,0,0,0,0,0.0,0.0,0.0,0.0,0,8,betting,K>30
0.15,73,5,10,1,9,0.1,0.04285714285714286,0.003424657534246575,0.0,0,8,betting,5<K<=30
0.15,59,47,57,2,55,0.03508771929824561,0.5978260869565217,0.03389830508474576,0.0,0,8,betting,K<=5
0.15,21,0,0,0,0,0.0,0.0,0.0,0.0,0,8,betting,K>30
0.2,73,10,21,2,19,0.09523809523809523,0.09047619047619047,0.007990867579908675,0.0,0,8,betting,5<K<=30
0.2,59,51,62,3,59,0.04838709677419355,0.6413043478260869,0.05084745762711865,0.0,0,8,betting,K<=5
0.2,21,0,0,0,0,0.0,0.0,0.0,0.0,0,8,betting,K>30
0.05,26,0,0,0,0,0.0,0.0,0.0,0.0,0,9,betting,K>30
0.05,62,36,39,0,39,0.0,0.47560975609756095,0.0,0.0,0,9,betting,K<=5
0.05,65,2,2,0,2,0.0,0.011111111111111112,0.0,0.0,0,9,betting,5<K<=30
0.1,26,0,0,0,0,0.0,0.0,0.0,0.0,0,9,betting,K>30
0.1,62,48,53,1,52,0.018867924528301886,0.6341463414634146,0.016129032258064516,0.0,0,9,betting,K<=5
0.1,65,4,8,0,8,0.0,0.044444444444444446,0.0,0.0,0,9,betting,5<K<=30
0.15,26,0,0,0,0,0.0,0.0,0.0,0.0,0,9,betting,K>30
0.15,62,53,60,2,58,0.03333333333333333,0.7073170731707317,0.03225806451612903,0.0,0,9,betting,K<=5
0.15,65,5,11,0,11,0.0,0.06111111111111111,0.0,0.0,0,9,betting,5<K<=30
0.2,26,0,0,0,0,0.0,0.0,0.0,0.0,0,9,betting,K>30
0.2,62,55,64,3,61,0.046875,0.7439024390243902,0.04032258064516129,0.0,0,9,betting,K<=5
0.2,65,10,18,0,18,0.0,0.1,0.0,0.0,0,9,betting,5<K<=30
0.05,81,30,30,0,30,0.0,0.25,0.0,0.0,0,10,betting,K<=5
0.05,60,1,1,1,0,1.0,0.0,0.016666666666666666,0.0,0,10,betting,5<K<=30
0.05,12,0,0,0,0,0.0,0.0,0.0,0.0,0,10,betting,K>30
0.1,81,30,30,0,30,0.0,0.25,0.0,0.0,0,10,betting,K<=5
0.1,60,1,1,1,0,1.0,0.0,0.016666666666666666,0.0,0,10,betting,5<K<=30
0.1,12,0,0,0,0,0.0,0.0,0.0,0.0,0,10,betting,K>30
0.15,81,30,30,0,30,0.0,0.25,0.0,0.0,0,10,betting,K<=5
0.15,60,1,1,1,0,1.0,0.0,0.016666666666666666,0.0,0,10,betting,5<K<=30
0.15,12,0,0,0,0,0.0,0.0,0.0,0.0,0,10,betting,K>30
0.2,81,30,30,0,30,0.0,0.25,0.0,0.0,0,10,betting,K<=5
0.2,60,1,1,1,0,1.0,0.0,0.016666666666666666,0.0,0,10,betting,5<K<=30
0.2,12,0,0,0,0,0.0,0.0,0.0,0.0,0,10,betting,K>30
0.05,25,0,0,0,0,0.0,0.0,0.0,0.0,0,11,betting,K>30
0.05,70,26,27,0,27,0.0,0.2647058823529412,0.0,0.0,0,11,betting,K<=5
0.05,58,4,4,0,4,0.0,0.023668639053254437,0.0,0.0,0,11,betting,5<K<=30
0.1,25,0,0,0,0,0.0,0.0,0.0,0.0,0,11,betting,K>30
0.1,70,34,38,0,38,0.0,0.37254901960784315,0.0,0.0,0,11,betting,K<=5
0.1,58,5,7,0,7,0.0,0.04142011834319527,0.0,0.0,0,11,betting,5<K<=30
0.15,25,0,0,0,0,0.0,0.0,0.0,0.0,0,11,betting,K>30
0.15,70,44,50,0,50,0.0,0.49019607843137253,0.0,0.0,0,11,betting,K<=5
0.15,58,6,9,0,9,0.0,0.05325443786982249,0.0,0.0,0,11,betting,5<K<=30
0.2,25,0,0,0,0,0.0,0.0,0.0,0.0,0,11,betting,K>30
0.2,70,53,61,1,60,0.01639344262295082,0.5882352941176471,0.007142857142857143,0.0,0,11,betting,K<=5
0.2,58,8,17,7,10,0.4117647058823529,0.05917159763313609,0.017241379310344827,0.0,0,11,betting,5<K<=30
0.05,69,2,2,0,2,0.0,0.00966183574879227,0.0,0.0,0,12,betting,5<K<=30
0.05,62,27,34,0,34,0.0,0.3300970873786408,0.0,0.0,0,12,betting,K<=5
0.05,22,0,0,0,0,0.0,0.0,0.0,0.0,0,12,betting,K>30
0.1,69,3,4,0,4,0.0,0.01932367149758454,0.0,0.0,0,12,betting,5<K<=30
0.1,62,41,50,2,48,0.04,0.46601941747572817,0.03225806451612903,0.0,0,12,betting,K<=5
0.1,22,0,0,0,0,0.0,0.0,0.0,0.0,0,12,betting,K>30
0.15,69,7,11,1,10,0.09090909090909091,0.04830917874396135,0.014492753623188406,0.0,0,12,betting,5<K<=30
0.15,62,52,62,3,59,0.04838709677419355,0.5728155339805825,0.04838709677419355,0.0,0,12,betting,K<=5
0.15,22,0,0,0,0,0.0,0.0,0.0,0.0,0,12,betting,K>30
0.2,69,13,19,2,17,0.10526315789473684,0.0821256038647343,0.028985507246376812,0.0,0,12,betting,5<K<=30
0.2,62,52,64,3,61,0.046875,0.5922330097087378,0.04838709677419355,0.0,0,12,betting,K<=5
0.2,22,0,0,0,0,0.0,0.0,0.0,0.0,0,12,betting,K>30
0.05,57,1,1,0,1,0.0,0.006060606060606061,0.0,0.0,0,13,betting,5<K<=30
0.05,75,38,40,0,40,0.0,0.37037037037037035,0.0,0.0,0,13,betting,K<=5
0.05,21,0,0,0,0,0.0,0.0,0.0,0.0,0,13,betting,K>30
0.1,57,2,4,0,4,0.0,0.024242424242424242,0.0,0.0,0,13,betting,5<K<=30
0.1,75,52,56,3,53,0.05357142857142857,0.49074074074074076,0.04,0.0,0,13,betting,K<=5
0.1,21,0,0,0,0,0.0,0.0,0.0,0.0,0,13,betting,K>30
0.15,57,5,8,0,8,0.0,0.048484848484848485,0.0,0.0,0,13,betting,5<K<=30
0.15,75,58,66,4,62,0.06060606060606061,0.5740740740740741,0.04666666666666667,0.0,0,13,betting,K<=5
0.15,21,0,0,0,0,0.0,0.0,0.0,0.0,0,13,betting,K>30
0.2,57,5,10,0,10,0.0,0.06060606060606061,0.0,0.0,0,13,betting,5<K<=30
0.2,75,59,67,4,63,0.05970149253731343,0.5833333333333334,0.04666666666666667,0.0,0,13,betting,K<=5
0.2,21,0,0,0,0,0.0,0.0,0.0,0.0,0,13,betting,K>30
0.05,18,0,0,0,0,0.0,0.0,0.0,0.0,0,14,betting,K>30
0.05,68,2,2,0,2,0.0,0.010752688172043012,0.0,0.0,0,14,betting,5<K<=30
