seed,mean_loo_evalue,std_loo_evalue,max_loo_evalue,p95_loo_evalue,p99_loo_evalue,mondrian
0,1.0,3.429388142734408,46.54094764450528,2.7567808709288837,13.297413612715792,none
1,1.0,2.9674350381286643,30.318910292528777,2.5410134340405075,21.105111580253794,none
2,0.9999999999999999,2.5949384025555458,43.14698712066249,2.1385158358875245,11.162404628231092,none
3,1.0000000000000002,4.463833281694159,108.7007068428476,1.7332028728596482,16.28063023717281,none
4,1.0000000000000002,3.2232891753378574,73.41910166328698,2.516730435266339,18.354775415821745,none
5,0.9999999999999999,3.343062838818815,48.71117524409595,2.721878519017438,18.649421379168164,none
6,1.0000000000000002,7.422031485598526,275.9616514191049,2.725547174509678,11.92426888847984,none
7,1.0,2.555365712060898,26.456194849476752,2.654773877629155,9.743833854693364,none
8,0.9999999999999999,2.662945066838785,41.70755550183273,3.1280666626374556,13.439101217257216,none
9,1.0,2.9083195887098077,47.54226189528039,2.4349429907954105,10.919782797182496,none
10,0.9999999999999996,39.79849528890391,1587.4580627464195,0.004049453745589833,0.022550395545753384,none
11,1.0,3.30168823726327,43.456276722772586,3.231582222045711,15.239461426068193,none
12,1.0,2.967424865433819,54.50517962173125,3.697056757287973,14.104410516149755,none
13,1.0,3.7034150928072,46.585658639382004,2.3479453651352515,15.144036332294556,none
14,1.0000000000000002,37.14359516057114,1382.3223028154755,0.0029826760155564707,0.01651124222897332,none
15,0.9999999999999999,2.8967850024615904,40.35488615106453,3.58375481490797,9.348925604107746,none
16,1.0,2.75910523110917,28.969106714776935,4.089756242086156,16.516323285347937,none
17,1.0,2.94362787552834,41.11445876686693,3.042698151109486,17.87585163776823,none
18,0.9999999999999998,2.936204270730736,35.69346245153086,3.4673649238629993,19.289766922020448,none
19,1.0,2.9981670676870844,37.20625547238153,3.8760892911656644,11.58360883345604,none
