selected,selected_fraction,threshold,fp,tp,fdp,recall
154,0.010027347310847767,0.4931428134441376,154,0,1.0,0.0
307,0.0199895819768199,0.4121417701244354,307,0,1.0,0.0
461,0.030016929287667665,0.35609734058380127,461,0,1.0,0.0
614,0.0399791639536398,0.3189854621887207,614,0,1.0,0.0
768,0.05000651126448756,0.288794606924057,768,0,1.0,0.0
921,0.05996874593045969,0.26105090975761414,921,0,1.0,0.0
1075,0.06999609324130746,0.23904769122600555,1075,0,1.0,0.0
1229,0.08002344055215523,0.2230263501405716,1229,0,1.0,0.0
1382,0.08998567521812736,0.20892234146595,1382,0,1.0,0.0
1536,0.10001302252897512,0.19665877521038055,1536,0,1.0,0.0
1689,0.10997525719494726,0.18550032377243042,1689,0,1.0,0.0
1843,0.12000260450579503,0.17636699974536896,1843,0,1.0,0.0
1997,0.13002995181664279,0.16778026521205902,1997,0,1.0,0.0
2150,0.1399921864826149,0.16152137517929077,2150,0,1.0,0.0
2304,0.1500195337934627,0.1553582400083542,2304,0,1.0,0.0
2457,0.15998176845943482,0.14963416755199432,2457,0,1.0,0.0
2611,0.17000911577028258,0.1448354870080948,2611,0,1.0,0.0
2764,0.17997135043625473,0.14065209031105042,2764,0,1.0,0.0
2918,0.18999869774710249,0.1366882473230362,2918,0,1.0,0.0
3072,0.20002604505795024,0.13247163593769073,3072,0,1.0,0.0
3225,0.2099882797239224,0.12886223196983337,3225,0,1.0,0.0
3379,0.22001562703477015,0.12589365243911743,3379,0,1.0,0.0
3532,0.22997786170074228,0.12273581326007843,3532,0,1.0,0.0
3686,0.24000520901159006,0.120085209608078,3686,0,1.0,0.0
3840,0.2500325563224378,0.11709710210561752,3840,0,1.0,0.0
3993,0.25999479098840994,0.114240862429142,3993,0,1.0,0.0
4147,0.2700221382992577,0.11195656657218933,4147,0,1.0,0.0
4300,0.2799843729652298,0.10935103893280029,4300,0,1.0,0.0
4454,0.29001172027607763,0.10739349573850632,4454,0,1.0,0.0
4607,0.29997395494204976,0.10501844435930252,4607,0,1.0,0.0
4761,0.3100013022528975,0.10287906229496002,4761,0,1.0,0.0
4915,0.32002864956374527,0.10107142478227615,4915,0,1.0,0.0
5068,0.3299908842297174,0.0991320088505745,5068,0,1.0,0.0
5222,0.34001823154056515,0.09719310700893402,5222,0,1.0,0.0
5375,0.34998046620653733,0.09555770456790924,5375,0,1.0,0.0
5529,0.3600078135173851,0.09405683726072311,5529,0,1.0,0.0
5682,0.3699700481833572,0.09250251948833466,5682,0,1.0,0.0
5836,0.37999739549420497,0.09097437560558319,5836,0,1.0,0.0
5990,0.3900247428050527,0.08957434445619583,5990,0,1.0,0.0
6143,0.39998697747102485,0.08820100873708725,6143,0,1.0,0.0
6297,0.41001432478187266,0.08674577623605728,6297,0,1.0,0.0
6450,0.4199765594478448,0.08537696301937103,6450,0,1.0,0.0
6604,0.43000390675869254,0.08419165760278702,6604,0,1.0,0.0
6758,0.4400312540695403,0.08296038210391998,6758,0,1.0,0.0
6911,0.4499934887355124,0.08177559822797775,6911,0,1.0,0.0
7065,0.4600208360463602,0.0807081013917923,7065,0,1.0,0.0
7218,0.46998307071233236,0.07968240231275558,7218,0,1.0,0.0
7372,0.4800104180231801,0.07862645387649536,7372,0,1.0,0.0
7525,0.48997265268915224,0.07757476717233658,7525,0,1.0,0.0
7679,0.5,0.07672155648469925,7679,0,1.0,0.0
7833,0.5100273473108478,0.07568047940731049,7833,0,1.0,0.0
7986,0.5199895819768199,0.07476072758436203,7986,0,1.0,0.0
8140,0.5300169292876676,0.07397201657295227,8140,0,1.0,0.0
8293,0.5399791639536398,0.07306916266679764,8293,0,1.0,0.0
8447,0.5500065112644875,0.07226070761680603,8447,0,1.0,0.0
8600,0.5599687459304596,0.07146185636520386,8600,0,1.0,0.0
8754,0.5699960932413075,0.07074645161628723,8754,0,1.0,0.0
8908,0.5800234405521553,0.07003595679998398,8908,0,1.0,0.0
9061,0.5899856752181274,0.0692756175994873,9061,0,1.0,0.0
9215,0.6000130225289751,0.06861278414726257,9215,0,1.0,0.0
9368,0.6099752571949473,0.06789515912532806,9368,0,1.0,0.0
9522,0.620002604505795,0.06732897460460663,9522,0,1.0,0.0
9676,0.6300299518166428,0.06668095290660858,9676,0,1.0,0.0
9829,0.6399921864826149,0.06599219143390656,9829,0,1.0,0.0
