bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.0500063560903072,0.050574885495007,74,2,0.016153678236192973,0.001366120218579235,0.08457022596366857,0.08457022596366857,0.08457022596366857
1,0.050574885495007,0.05117532685399051,73,3,0.015935385287055227,0.0020491803278688526,0.12859308331461938,0.12859308331461938,0.12859308331461938
2,0.05117532685399051,0.051864542625844424,69,6,0.015062213490504257,0.004098360655737705,0.27209550962223805,0.27209550962223805,0.27209550962223805
3,0.051864542625844424,0.05237401872873302,72,4,0.015717092337917484,0.00273224043715847,0.17383879781420766,0.17383879781420766,0.17383879781420766
4,0.05237401872873302,0.0528725171461701,74,1,0.016153678236192973,0.0006830601092896175,0.04228511298183429,0.04228511298183429,0.04228511298183429
5,0.0528725171461701,0.05349501930177209,73,3,0.015935385287055227,0.0020491803278688526,0.12859308331461938,0.12859308331461938,0.12859308331461938
6,0.05349501930177209,0.05410708915442225,70,5,0.015280506439642,0.0034153005464480873,0.22350702576112413,0.22350702576112413,0.22350702576112413
7,0.05410708915442225,0.05477254465222354,70,6,0.015280506439642,0.004098360655737705,0.26820843091334895,0.26820843091334895,0.26820843091334895
8,0.05477254465222354,0.05545288920402523,72,3,0.015717092337917484,0.0020491803278688526,0.13037909836065575,0.13037909836065575,0.13037909836065575
9,0.05545288920402523,0.056330097839236204,72,4,0.015717092337917484,0.00273224043715847,0.17383879781420766,0.17383879781420766,0.17383879781420766
10,0.056330097839236204,0.05705597810447214,73,3,0.015935385287055227,0.0020491803278688526,0.12859308331461938,0.12859308331461938,0.12859308331461938
11,0.05705597810447214,0.05777344852685922,70,5,0.015280506439642,0.0034153005464480873,0.22350702576112413,0.22350702576112413,0.22350702576112413
12,0.05777344852685922,0.0586318561807274,68,8,0.014843920541366514,0.00546448087431694,0.368129218900675,0.368129218900675,0.368129218900675
13,0.0586318561807274,0.059241360798478054,74,1,0.016153678236192973,0.0006830601092896175,0.04228511298183429,0.04228511298183429,0.04228511298183429
14,0.059241360798478054,0.0601196540519595,70,6,0.015280506439642,0.004098360655737705,0.26820843091334895,0.26820843091334895,0.26820843091334895
15,0.0601196540519595,0.0608482062816619,68,7,0.014843920541366514,0.0047814207650273225,0.32211306653809063,0.32211306653809063,0.32211306653809063
16,0.0608482062816619,0.061849236115813215,70,6,0.015280506439642,0.004098360655737705,0.26820843091334895,0.26820843091334895,0.26820843091334895
17,0.061849236115813215,0.06284121945500372,67,8,0.014625627592228772,0.00546448087431694,0.37362368485441644,0.37362368485441644,0.37362368485441644
18,0.06284121945500372,0.06375315301120277,71,5,0.015498799388779742,0.0034153005464480873,0.22035903948279845,0.22035903948279845,0.22035903948279845
