seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
9,632,211,210,2564,649,948,277,373.8801901813239,"{'num_fit_null': 1334, 'num_fit_tp': 1230, 'num_bins_realized': 80, 'max_phi': 36.699236641221376, 'fit_null_phi_mean': 1.0}"
