alpha,n_seeds,compression_ratio_mean,mean_cluster_size_mean,max_cluster_size_max,nms_fdp_pooled_mean,nms_fdp_pooled_std,nms_family_fdp_mean,nms_rej_mean,nms_recall_cluster_mean,nms_recall_members_mean,nms_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_mean,base_recall_object_mean,rej_ratio_nms_over_base,recall_ratio_nms_members_over_base,recall_ratio_object
0.05,20,0.7035949510894164,1.4221014021940654,113,0.06482481658289038,0.03889791682424969,0.007380099688868345,115.4,0.15438829062791615,0.178723242600818,0.2441310121352836,0.06151893511511096,0.007417841797505977,112.05,0.15093607163829897,0.2365875019553041,1.0299,1.1841,1.0319
0.1,20,0.7035949510894164,1.4221014021940654,113,0.0841298953340935,0.039344498693408544,0.011463810568150998,151.65,0.19934780387602916,0.23514134618347238,0.3151327471663467,0.08133966925886461,0.011867259140273903,151.55,0.1998368796269768,0.3119933834079935,1.0007,1.1767,1.0101
0.15,20,0.7035949510894164,1.4221014021940654,113,0.09754876122167341,0.04078687328498224,0.01564572350587611,173.75,0.2247688862907994,0.2697924975678154,0.3549144386708706,0.09315667740779321,0.01561608008386548,178.25,0.23182880448848828,0.3620121784624456,0.9748,1.1638,0.9804
0.2,20,0.7035949510894164,1.4221014021940654,113,0.10780163936813895,0.04092957510860691,0.01838059199299871,191.05,0.24451427233264425,0.2960182032747574,0.3862601195311802,0.1007848198524458,0.018527347950960827,197.15,0.2539580422255078,0.3944096573777264,0.9691,1.1656,0.9793
