alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,30,1,2,0,2,0.0,0.058823529411764705,0.0,0,betting,5<K<=30
0.05,67,8,8,0,8,0.0,0.36363636363636365,0.0,0,betting,K<=5
0.05,8,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.1,30,5,12,2,10,0.16666666666666666,0.29411764705882354,0.013333333333333334,0,betting,5<K<=30
0.1,67,10,10,0,10,0.0,0.45454545454545453,0.0,0,betting,K<=5
0.1,8,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.15,30,6,13,2,11,0.15384615384615385,0.3235294117647059,0.013333333333333334,0,betting,5<K<=30
0.15,67,11,11,0,11,0.0,0.5,0.0,0,betting,K<=5
0.15,8,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.2,30,7,18,6,12,0.3333333333333333,0.35294117647058826,0.04444444444444444,0,betting,5<K<=30
0.2,67,13,13,0,13,0.0,0.5909090909090909,0.0,0,betting,K<=5
0.2,8,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.05,32,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.05,61,11,12,1,11,0.08333333333333333,0.55,0.01639344262295082,1,betting,K<=5
0.05,12,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.1,32,3,5,0,5,0.0,0.12195121951219512,0.0,1,betting,5<K<=30
0.1,61,14,18,1,17,0.05555555555555555,0.85,0.01639344262295082,1,betting,K<=5
0.1,12,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.15,32,3,6,0,6,0.0,0.14634146341463414,0.0,1,betting,5<K<=30
0.15,61,14,18,1,17,0.05555555555555555,0.85,0.01639344262295082,1,betting,K<=5
0.15,12,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.2,32,4,8,0,8,0.0,0.1951219512195122,0.0,1,betting,5<K<=30
0.2,61,14,18,1,17,0.05555555555555555,0.85,0.01639344262295082,1,betting,K<=5
0.2,12,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.05,36,3,9,0,9,0.0,0.1875,0.0,2,betting,5<K<=30
0.05,62,12,13,1,12,0.07692307692307693,0.5714285714285714,0.016129032258064516,2,betting,K<=5
0.05,7,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.1,36,5,18,2,16,0.1111111111111111,0.3333333333333333,0.009259259259259259,2,betting,5<K<=30
0.1,62,13,14,1,13,0.07142857142857142,0.6190476190476191,0.016129032258064516,2,betting,K<=5
0.1,7,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.15,36,6,19,2,17,0.10526315789473684,0.3541666666666667,0.009259259259259259,2,betting,5<K<=30
0.15,62,14,15,2,13,0.13333333333333333,0.6190476190476191,0.03225806451612903,2,betting,K<=5
0.15,7,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.2,36,7,20,2,18,0.1,0.375,0.009259259259259259,2,betting,5<K<=30
0.2,62,14,15,2,13,0.13333333333333333,0.6190476190476191,0.03225806451612903,2,betting,K<=5
0.2,7,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.05,42,1,2,0,2,0.0,0.034482758620689655,0.0,3,betting,5<K<=30
0.05,58,8,8,0,8,0.0,0.47058823529411764,0.0,3,betting,K<=5
0.05,5,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,42,3,8,0,8,0.0,0.13793103448275862,0.0,3,betting,5<K<=30
0.1,58,10,10,0,10,0.0,0.5882352941176471,0.0,3,betting,K<=5
0.1,5,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.15,42,6,11,0,11,0.0,0.1896551724137931,0.0,3,betting,5<K<=30
0.15,58,12,12,1,11,0.08333333333333333,0.6470588235294118,0.017241379310344827,3,betting,K<=5
0.15,5,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.2,42,7,12,0,12,0.0,0.20689655172413793,0.0,3,betting,5<K<=30
0.2,58,12,12,1,11,0.08333333333333333,0.6470588235294118,0.017241379310344827,3,betting,K<=5
0.2,5,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.05,34,3,6,0,6,0.0,0.11538461538461539,0.0,4,betting,5<K<=30
0.05,9,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.05,62,10,10,2,8,0.2,0.5,0.03225806451612903,4,betting,K<=5
0.1,34,3,13,1,12,0.07692307692307693,0.23076923076923078,0.00326797385620915,4,betting,5<K<=30
0.1,9,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.1,62,11,12,2,10,0.16666666666666666,0.625,0.03225806451612903,4,betting,K<=5
0.15,34,4,18,1,17,0.05555555555555555,0.3269230769230769,0.0026737967914438505,4,betting,5<K<=30
0.15,9,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.15,62,12,14,2,12,0.14285714285714285,0.75,0.03225806451612903,4,betting,K<=5
0.2,34,5,19,1,18,0.05263157894736842,0.34615384615384615,0.0026737967914438505,4,betting,5<K<=30
0.2,9,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.2,62,13,15,2,13,0.13333333333333333,0.8125,0.03225806451612903,4,betting,K<=5
