alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum_fine
0.05,46,5,7,0,7,0.0,0.02127659574468085,0.0,0.0,0,0,betting,11<=K<=20
0.05,34,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.05,27,6,6,0,6,0.0,0.06593406593406594,0.0,0.0,0,0,betting,6<=K<=10
0.05,18,1,1,0,1,0.0,0.034482758620689655,0.0,0.0,0,0,betting,3<=K<=5
0.05,43,3,8,0,8,0.0,0.020887728459530026,0.0,0.0,0,0,betting,21<=K<=50
0.05,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K<=2
0.1,46,15,17,0,17,0.0,0.05167173252279635,0.0,0.0,0,0,betting,11<=K<=20
0.1,34,2,6,0,6,0.0,0.007905138339920948,0.0,0.0,0,0,betting,K>50
0.1,27,6,6,0,6,0.0,0.06593406593406594,0.0,0.0,0,0,betting,6<=K<=10
0.1,18,1,1,0,1,0.0,0.034482758620689655,0.0,0.0,0,0,betting,3<=K<=5
0.1,43,15,30,0,30,0.0,0.0783289817232376,0.0,0.0,0,0,betting,21<=K<=50
0.1,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K<=2
0.15,46,15,17,0,17,0.0,0.05167173252279635,0.0,0.0,0,0,betting,11<=K<=20
0.15,34,4,13,0,13,0.0,0.017127799736495388,0.0,0.0,0,0,betting,K>50
0.15,27,6,6,0,6,0.0,0.06593406593406594,0.0,0.0,0,0,betting,6<=K<=10
0.15,18,1,1,0,1,0.0,0.034482758620689655,0.0,0.0,0,0,betting,3<=K<=5
0.15,43,20,35,0,35,0.0,0.09138381201044386,0.0,0.0,0,0,betting,21<=K<=50
0.15,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K<=2
0.2,46,15,17,0,17,0.0,0.05167173252279635,0.0,0.0,0,0,betting,11<=K<=20
0.2,34,6,18,0,18,0.0,0.023715415019762844,0.0,0.0,0,0,betting,K>50
0.2,27,6,6,0,6,0.0,0.06593406593406594,0.0,0.0,0,0,betting,6<=K<=10
0.2,18,1,1,0,1,0.0,0.034482758620689655,0.0,0.0,0,0,betting,3<=K<=5
0.2,43,21,36,0,36,0.0,0.09399477806788512,0.0,0.0,0,0,betting,21<=K<=50
0.2,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K<=2
0.05,30,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,K>50
0.05,43,3,4,0,4,0.0,0.01680672268907563,0.0,0.0,0,1,betting,11<=K<=20
0.05,63,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,21<=K<=50
0.05,17,5,6,0,6,0.0,0.09375,0.0,0.0,0,1,betting,6<=K<=10
0.05,17,1,1,0,1,0.0,0.027777777777777776,0.0,0.0,0,1,betting,3<=K<=5
0.05,11,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,K<=2
0.1,30,3,11,0,11,0.0,0.0210727969348659,0.0,0.0,0,1,betting,K>50
0.1,43,10,11,0,11,0.0,0.046218487394957986,0.0,0.0,0,1,betting,11<=K<=20
0.1,63,10,15,0,15,0.0,0.03303964757709251,0.0,0.0,0,1,betting,21<=K<=50
0.1,17,5,6,0,6,0.0,0.09375,0.0,0.0,0,1,betting,6<=K<=10
0.1,17,1,1,0,1,0.0,0.027777777777777776,0.0,0.0,0,1,betting,3<=K<=5
0.1,11,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,K<=2
0.15,30,5,19,0,19,0.0,0.03639846743295019,0.0,0.0,0,1,betting,K>50
0.15,43,10,11,0,11,0.0,0.046218487394957986,0.0,0.0,0,1,betting,11<=K<=20
0.15,63,20,25,0,25,0.0,0.05506607929515418,0.0,0.0,0,1,betting,21<=K<=50
0.15,17,5,6,0,6,0.0,0.09375,0.0,0.0,0,1,betting,6<=K<=10
