seed,mean_loo_evalue,std_loo_evalue,max_loo_evalue,p95_loo_evalue,p99_loo_evalue,mondrian
0,1.0,0.825531398505276,15.182039719410133,1.6258292912188828,2.8768968323835336,none
1,1.0,1.0851941416679218,21.262005803132197,1.631711853380635,2.0240646015703825,none
2,1.0,5.250753677511329,344.9597265213566,1.5364283121451514,2.1784410210578375,none
3,1.0,1.015506647183834,19.719016017059975,1.5566326447713588,2.8616510646837385,none
4,1.0,1.1080095144783928,18.605970647521726,1.7268229336868142,3.2373025851915083,none
5,1.0,0.8017193507327086,18.94449337104648,1.6951901446619304,1.9383011297317798,none
6,1.0,74.39936428288925,5566.54981497782,0.008715094158250098,0.012440572907181235,none
7,1.0,0.8271192853424755,15.924742997865836,1.667019135836264,1.871497574535515,none
8,1.0,1.0791373683724959,16.53270586567321,1.5903054415422522,2.1718159035017406,none
9,1.0,0.902379106504331,18.398939296082986,1.574721271116272,3.0843714153269124,none
10,1.0000000000000002,1.2525548034852467,20.9355882146993,1.5438650291561111,2.27852112451913,none
11,1.0,9.024353032043807,647.593324327814,1.5947432139672328,2.708825227654517,none
12,1.0,0.8277658914422402,22.453772586821707,1.6642126338240706,1.9769798683277202,none
13,1.0000000000000002,42.46871723318688,1807.7931278770966,0.0029096784240012856,0.004853931966624038,none
14,1.0,0.8234257975596863,18.534915340810386,1.666182881447857,3.213645115323262,none
15,0.9999999999999998,0.8541297265584326,14.366925201850085,1.675575200846188,2.428212710171845,none
16,1.0,1.1162181562510414,16.401258066709936,1.6994948259232454,2.4039669033948363,none
17,1.0,1.2218253113182052,21.224790130859137,1.7054429155291149,2.164452889415892,none
18,0.9999999999999998,4.962312467183444,329.0107394545225,1.5515364328281747,2.841953231168633,none
19,1.0,5.561575624426568,341.3958546975214,1.4773855700360574,6.904882342996567,none
