alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.05,141,7,134,0.04964539007092199,0.08390732623669381,0.969822108745575,0,score_oracle
0.1,202,20,182,0.09900990099009901,0.11396368190356919,0.9334793090820312,0,score_oracle
0.15,255,38,217,0.14901960784313725,0.1358797745773325,0.8851680159568787,0,score_oracle
0.2,296,59,237,0.19932432432432431,0.14840325610519725,0.8567211031913757,0,score_oracle
0.05,121,6,115,0.049586776859504134,0.08738601823708207,0.969164788722992,1,score_oracle
0.1,182,18,164,0.0989010989010989,0.12462006079027356,0.928748607635498,1,score_oracle
0.15,227,34,193,0.14977973568281938,0.1466565349544073,0.8842850923538208,1,score_oracle
0.2,261,52,209,0.19923371647509577,0.15881458966565348,0.850806713104248,1,score_oracle
0.05,134,6,128,0.04477611940298507,0.08719346049046321,0.95401269197464,2,score_oracle
0.1,185,18,167,0.0972972972972973,0.11376021798365123,0.9034900665283204,2,score_oracle
0.15,227,34,193,0.14977973568281938,0.13147138964577657,0.8657111525535583,2,score_oracle
0.2,256,51,205,0.19921875,0.1396457765667575,0.8382353186607361,2,score_oracle
0.05,113,5,108,0.04424778761061947,0.07008436080467229,0.9702885150909424,3,score_oracle
0.1,183,18,165,0.09836065573770492,0.10707332900713822,0.9215291142463684,3,score_oracle
0.15,220,33,187,0.15,0.12134977287475665,0.8941784501075745,3,score_oracle
0.2,255,51,204,0.2,0.13238157040882545,0.8695840239524841,3,score_oracle
0.05,112,5,107,0.044642857142857144,0.08087679516250945,0.9615215063095092,4,score_oracle
0.1,150,15,135,0.1,0.10204081632653061,0.9273827075958252,4,score_oracle
0.15,188,28,160,0.14893617021276595,0.12093726379440665,0.878361701965332,4,score_oracle
0.2,221,44,177,0.19909502262443438,0.13378684807256236,0.8200174570083618,4,score_oracle
0.05,95,4,91,0.042105263157894736,0.06444759206798867,0.9754735231399536,5,score_oracle
0.1,142,14,128,0.09859154929577464,0.0906515580736544,0.9471060633659364,5,score_oracle
0.15,178,26,152,0.14606741573033707,0.10764872521246459,0.9230661988258362,5,score_oracle
0.2,236,47,189,0.19915254237288135,0.13385269121813032,0.8639272451400757,5,score_oracle
0.05,73,3,70,0.0410958904109589,0.04516129032258064,0.9831058382987976,6,score_oracle
0.1,124,12,112,0.0967741935483871,0.07225806451612904,0.959604799747467,6,score_oracle
0.15,194,29,165,0.14948453608247422,0.1064516129032258,0.9214531779289246,6,score_oracle
0.2,287,57,230,0.1986062717770035,0.14838709677419354,0.8333903551101685,6,score_oracle
0.05,172,8,164,0.046511627906976744,0.12693498452012383,0.9187745451927184,7,score_oracle
0.1,204,20,184,0.09803921568627451,0.14241486068111456,0.8730428814888,7,score_oracle
0.15,241,36,205,0.14937759336099585,0.1586687306501548,0.8043841123580933,7,score_oracle
0.2,263,52,211,0.19771863117870722,0.163312693498452,0.7702036499977112,7,score_oracle
0.05,127,6,121,0.047244094488188976,0.08989598811292719,0.9544334411621094,8,score_oracle
0.1,192,19,173,0.09895833333333333,0.12852897473997027,0.8806037902832031,8,score_oracle
0.15,255,38,217,0.14901960784313725,0.1612184249628529,0.7434123754501343,8,score_oracle
0.2,291,58,233,0.19931271477663232,0.17310549777117384,0.6626006364822388,8,score_oracle
0.05,94,4,90,0.0425531914893617,0.06671608598962195,0.960055649280548,9,score_oracle
0.1,163,16,147,0.09815950920245399,0.10896960711638251,0.9003270864486694,9,score_oracle
0.15,203,30,173,0.1477832512315271,0.12824314306893997,0.8404809832572937,9,score_oracle
0.2,232,46,186,0.19827586206896552,0.13787991104521868,0.8003725409507751,9,score_oracle
0.05,111,5,106,0.04504504504504504,0.07725947521865889,0.9680137634277344,10,score_oracle
0.1,153,15,138,0.09803921568627451,0.10058309037900874,0.9410130381584167,10,score_oracle
0.15,203,30,173,0.1477832512315271,0.1260932944606414,0.9041483402252196,10,score_oracle
0.2,227,45,182,0.19823788546255505,0.1326530612244898,0.8809468746185303,10,score_oracle
0.05,113,5,108,0.04424778761061947,0.07831762146482958,0.9635422229766846,11,score_oracle
