alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.15,593,53,79,17,62,0.21518987341772153,0.07319952774498228,0.021360314783586284,3,betting,5000,5000
0.2,593,75,110,30,80,0.2727272727272727,0.09445100354191263,0.03485103991006183,3,betting,5000,5000
0.05,593,10,14,1,13,0.07142857142857142,0.015348288075560802,0.0016863406408094434,3,betting,all,13172
0.1,593,36,44,3,41,0.06818181818181818,0.048406139315230225,0.00505902192242833,3,betting,all,13172
0.15,593,53,79,17,62,0.21518987341772153,0.07319952774498228,0.021360314783586284,3,betting,all,13172
0.2,593,75,110,30,80,0.2727272727272727,0.09445100354191263,0.03485103991006183,3,betting,all,13172
0.05,593,11,11,3,8,0.2727272727272727,0.011204481792717087,0.00505902192242833,4,betting,500,500
0.1,593,23,29,7,22,0.2413793103448276,0.03081232492997199,0.01011804384485666,4,betting,500,500
0.15,593,34,44,10,34,0.22727272727272727,0.047619047619047616,0.01517706576728499,4,betting,500,500
0.2,593,44,58,14,44,0.2413793103448276,0.06162464985994398,0.02023608768971332,4,betting,500,500
0.05,593,11,11,3,8,0.2727272727272727,0.011204481792717087,0.00505902192242833,4,betting,1000,1000
0.1,593,23,29,7,22,0.2413793103448276,0.03081232492997199,0.01011804384485666,4,betting,1000,1000
0.15,593,34,44,10,34,0.22727272727272727,0.047619047619047616,0.01517706576728499,4,betting,1000,1000
0.2,593,44,58,14,44,0.2413793103448276,0.06162464985994398,0.02023608768971332,4,betting,1000,1000
0.05,593,13,17,3,14,0.17647058823529413,0.0196078431372549,0.00505902192242833,4,betting,2000,2000
0.1,593,24,31,7,24,0.22580645161290322,0.03361344537815126,0.01011804384485666,4,betting,2000,2000
0.15,593,41,52,14,38,0.2692307692307692,0.05322128851540616,0.02023608768971332,4,betting,2000,2000
0.2,593,57,79,20,59,0.25316455696202533,0.08263305322128851,0.029229904440697018,4,betting,2000,2000
0.05,593,13,17,3,14,0.17647058823529413,0.0196078431372549,0.00505902192242833,4,betting,5000,5000
0.1,593,24,31,7,24,0.22580645161290322,0.03361344537815126,0.01011804384485666,4,betting,5000,5000
0.15,593,41,52,14,38,0.2692307692307692,0.05322128851540616,0.02023608768971332,4,betting,5000,5000
0.2,593,57,79,20,59,0.25316455696202533,0.08263305322128851,0.029229904440697018,4,betting,5000,5000
0.05,593,11,11,3,8,0.2727272727272727,0.011204481792717087,0.00505902192242833,4,betting,all,11642
0.1,593,24,31,7,24,0.22580645161290322,0.03361344537815126,0.01011804384485666,4,betting,all,11642
0.15,593,34,44,10,34,0.22727272727272727,0.047619047619047616,0.01517706576728499,4,betting,all,11642
0.2,593,56,75,19,56,0.25333333333333335,0.0784313725490196,0.02866779089376054,4,betting,all,11642
