bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05059279082342978,83,3,0.014946875562758869,0.002325581395348837,0.155589801064724,0.155589801064724
1,0.05059279082342978,0.05118348300456999,78,8,0.014046461372231226,0.006201550387596899,0.44150268336314846,0.44150268336314846
2,0.05118348300456999,0.05175194600597019,80,5,0.014406627048442283,0.003875968992248062,0.2690406976744186,0.2690406976744186
3,0.05175194600597019,0.0522067598998546,77,9,0.013866378534125697,0.0069767441860465115,0.5031410450015101,0.5031410450015101
4,0.0522067598998546,0.0527833863161504,81,4,0.014586709886547812,0.0031007751937984496,0.21257536606373814,0.21257536606373814
5,0.0527833863161504,0.05328505206853145,80,6,0.014406627048442283,0.004651162790697674,0.32284883720930235,0.32284883720930235
6,0.05328505206853145,0.05391483306884762,83,2,0.014946875562758869,0.0015503875968992248,0.10372653404314934,0.10372653404314934
7,0.05391483306884762,0.05450757369399062,80,6,0.014406627048442283,0.004651162790697674,0.32284883720930235,0.32284883720930235
8,0.05450757369399062,0.055162487737834366,73,12,0.013146047181703584,0.009302325581395349,0.7076138897738133,0.7076138897738133
9,0.055162487737834366,0.055865017697215025,84,2,0.015126958400864398,0.0015503875968992248,0.10249169435215946,0.10249169435215946
10,0.055865017697215025,0.05659659951925277,77,8,0.013866378534125697,0.006201550387596899,0.4472364844457868,0.4472364844457868
11,0.05659659951925277,0.057317610457539483,82,4,0.01476679272465334,0.0031007751937984496,0.20998298355076575,0.20998298355076575
12,0.057317610457539483,0.05794277070090172,83,2,0.014946875562758869,0.0015503875968992248,0.10372653404314934,0.10372653404314934
13,0.05794277070090172,0.05868747849017382,77,9,0.013866378534125697,0.0069767441860465115,0.5031410450015101,0.5031410450015101
14,0.05868747849017382,0.059413578826934085,80,5,0.014406627048442283,0.003875968992248062,0.2690406976744186,0.2690406976744186
15,0.059413578826934085,0.06021593585610388,84,2,0.015126958400864398,0.0015503875968992248,0.10249169435215946,0.10249169435215946
16,0.06021593585610388,0.06092386152595277,79,6,0.014226544210336756,0.004651162790697674,0.3269355313511922,0.3269355313511922
17,0.06092386152595277,0.06195676010102031,78,8,0.014046461372231226,0.006201550387596899,0.44150268336314846,0.44150268336314846
18,0.06195676010102031,0.06286810394376512,81,4,0.014586709886547812,0.0031007751937984496,0.21257536606373814,0.21257536606373814
19,0.06286810394376512,0.06363324448466301,82,4,0.01476679272465334,0.0031007751937984496,0.20998298355076575,0.20998298355076575
20,0.06363324448466301,0.06441114991903304,79,7,0.014226544210336756,0.005426356589147287,0.3814247865763909,0.3814247865763909
21,0.06441114991903304,0.06529240682721135,79,6,0.014226544210336756,0.004651162790697674,0.3269355313511922,0.3269355313511922
22,0.06529240682721135,0.06640675775706761,80,6,0.014406627048442283,0.004651162790697674,0.32284883720930235,0.32284883720930235
23,0.06640675775706761,0.06724367588758466,81,4,0.014586709886547812,0.0031007751937984496,0.21257536606373814,0.21257536606373814
24,0.06724367588758466,0.06816654186695814,78,8,0.014046461372231226,0.006201550387596899,0.44150268336314846,0.44150268336314846
