selected,selected_fraction,threshold,fp,tp,fdp,recall
1609,0.010000435071755763,0.8163183331489563,27,1582,0.01678060907395898,0.08835027365129007
3218,0.020000870143511526,0.7179995775222778,127,3091,0.03946550652579242,0.17262370155255222
4827,0.03000130521526729,0.6286616921424866,360,4467,0.07458048477315103,0.24946945158047582
6436,0.04000174028702305,0.5425946712493896,781,5655,0.12134866376631448,0.31581592762202615
8045,0.050002175358778815,0.47607651352882385,1372,6673,0.17054070851460534,0.3726683793141964
9654,0.06000261043053458,0.4226295053958893,2123,7531,0.21990884607416614,0.42058527867753825
11263,0.07000304550229035,0.38250139355659485,3013,8250,0.267513095977981,0.46073941695521053
12871,0.07999726526324949,0.3485765755176544,4053,8818,0.31489394763421646,0.4924606277225511
14480,0.08999770033500525,0.3175315856933594,5177,9303,0.3575276243093923,0.519546520719312
16089,0.09999813540676102,0.29159852862358093,6348,9741,0.39455528622039904,0.5440075952194795
17698,0.10999857047851677,0.2704300582408905,7604,10094,0.429653068143293,0.563721657544957
19307,0.11999900555027254,0.2521381378173828,8883,10424,0.4600921945408401,0.5821512342231654
20916,0.1299994406220283,0.23610365390777588,10204,10712,0.4878561866513674,0.5982352284150564
22525,0.13999987569378405,0.22241534292697906,11537,10988,0.5121864594894562,0.6136490561822853
24134,0.15000031076553982,0.21070440113544464,12907,11227,0.534805668351703,0.6269965374734726
25743,0.1600007458372956,0.20019309222698212,14291,11452,0.5551412034339432,0.6395621579358874
27352,0.17000118090905136,0.1907063126564026,15715,11637,0.5745466510675636,0.6498938903160951
28961,0.18000161598080713,0.18223625421524048,17167,11794,0.5927626808466558,0.658661901038758
30570,0.19000205105256288,0.17472140491008759,18617,11953,0.6089957474648348,0.6675416061655312
32179,0.20000248612431865,0.1678379476070404,20068,12111,0.6236365331427328,0.6763654640902491
33788,0.21000292119607442,0.16172124445438385,21531,12257,0.6372380726885285,0.684519155590305
35396,0.21999714095703354,0.15614110231399536,23015,12381,0.6502147135269521,0.6914442086451469
37005,0.2299975760287893,0.1511177271604538,24479,12526,0.6615052019997297,0.6995420529431475
38614,0.23999801110054508,0.14650358259677887,25949,12665,0.6720101517584296,0.7073048140288172
40223,0.24999844617230085,0.14187254011631012,27434,12789,0.6820475847152127,0.7142298670836591
41832,0.2599988812440566,0.1377553939819336,28918,12914,0.6912889653853509,0.7212107673405562
43441,0.26999931631581237,0.13381080329418182,30412,13029,0.7000759651020925,0.7276331955769016
45050,0.2799997513875681,0.13019296526908875,31902,13148,0.7081465038845727,0.7342790126214677
46659,0.2900001864593239,0.12684266269207,33406,13253,0.7159604792215865,0.7401429688372613
48268,0.30000062153107965,0.12352684140205383,34894,13374,0.7229220187287644,0.7469004802859377
49877,0.31000105660283545,0.12046757340431213,36421,13456,0.7302163321771558,0.7514799508544622
51486,0.3200014916745912,0.11770743876695633,37922,13564,0.7365497416773492,0.7575114486764213
53095,0.33000192674634693,0.11497470736503601,39424,13671,0.7425181278839815,0.7634870992963253
54704,0.3400023618181027,0.11249557882547379,40930,13774,0.7482085405089207,0.7692393611080085
56313,0.35000279688985847,0.10999968647956848,42452,13861,0.7538579013726848,0.7740980676868089
57921,0.3599970166508176,0.10763543099164963,43948,13973,0.758757618135046,0.7803529543169887
59530,0.36999745172257337,0.10546775907278061,45479,14051,0.7639677473542752,0.7847090360772925
61139,0.37999788679432916,0.10331398248672485,46992,14147,0.7686092346947121,0.7900703674745895
62748,0.3899983218660849,0.10127659142017365,48505,14243,0.7730126856632881,0.7954316988718865
64357,0.39999875693784065,0.09934768080711365,50028,14329,0.7773513370728903,0.8002345582486318
65966,0.40999919200959645,0.09753105789422989,51557,14409,0.7815692932722917,0.804702334413046
67575,0.4199996270813522,0.0957394614815712,53085,14490,0.7855715871254162,0.8092259577795152
69184,0.430000062153108,0.09408170729875565,54605,14579,0.7892720860314524,0.814196358762426
70793,0.44000049722486373,0.09250827878713608,56140,14653,0.7930162586696424,0.8183290517145091
72402,0.45000093229661947,0.0910220816731453,57680,14722,0.7966630756056462,0.8221825086563164
74011,0.46000136736837527,0.08955805003643036,59207,14804,0.7999756792909162,0.8267619792248408
75620,0.470001802440131,0.08819945901632309,60737,14883,0.8031869875694261,0.8311739081871998
77229,0.4800022375118868,0.08681520819664001,62267,14962,0.8062644861386267,0.8355858371495588
78838,0.49000267258364255,0.08550173789262772,63803,15035,0.8092924731728355,0.8396626828995867
80446,0.4999968923446017,0.08418583869934082,65327,15119,0.8120602640280437,0.8443538478722216
82055,0.5099973274163575,0.08292868733406067,66863,15192,0.8148558893425142,0.8484306936222495
