alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method
0.05,251,42,53,0,53,0.0,0.12529550827423167,0.0,0.3,1059.0,0,betting
0.1,251,60,74,1,73,0.013513513513513514,0.17257683215130024,0.00199203187250996,0.3,1059.0,0,betting
0.15,251,75,99,7,92,0.0707070707070707,0.21749408983451538,0.013944223107569721,0.3,1059.0,0,betting
0.2,251,86,125,13,112,0.104,0.2647754137115839,0.02257636122177955,0.3,1059.0,0,betting
0.05,251,0,0,0,0,0.0,0.0,0.0,0.3,1059.0,0,binary
0.1,251,0,0,0,0,0.0,0.0,0.0,0.3,1059.0,0,binary
0.15,251,0,0,0,0,0.0,0.0,0.0,0.3,1059.0,0,binary
0.2,251,0,0,0,0,0.0,0.0,0.0,0.3,1059.0,0,binary
0.05,251,118,207,44,163,0.21256038647342995,0.38534278959810875,0.04922532093846835,0.3,,0,pvalue_bh
0.1,251,118,207,44,163,0.21256038647342995,0.38534278959810875,0.04922532093846835,0.3,,0,pvalue_bh
0.15,251,118,207,44,163,0.21256038647342995,0.38534278959810875,0.04922532093846835,0.3,,0,pvalue_bh
0.2,251,118,207,44,163,0.21256038647342995,0.38534278959810875,0.04922532093846835,0.3,,0,pvalue_bh
0.05,251,47,56,2,54,0.03571428571428571,0.11946902654867257,0.0015936254980079682,0.3,1279.0,1,betting
0.1,251,49,58,2,56,0.034482758620689655,0.12389380530973451,0.0015936254980079682,0.3,1279.0,1,betting
0.15,251,68,100,16,84,0.16,0.18584070796460178,0.01568962246253083,0.3,1279.0,1,betting
0.2,251,83,143,28,115,0.1958041958041958,0.25442477876106195,0.03412497197357755,0.3,1279.0,1,betting
0.05,251,0,0,0,0,0.0,0.0,0.0,0.3,1279.0,1,binary
0.1,251,0,0,0,0,0.0,0.0,0.0,0.3,1279.0,1,binary
0.15,251,0,0,0,0,0.0,0.0,0.0,0.3,1279.0,1,binary
0.2,251,0,0,0,0,0.0,0.0,0.0,0.3,1279.0,1,binary
0.05,251,110,228,70,158,0.30701754385964913,0.3495575221238938,0.07950033327347598,0.3,,1,pvalue_bh
0.1,251,110,228,70,158,0.30701754385964913,0.3495575221238938,0.07950033327347598,0.3,,1,pvalue_bh
0.15,251,110,228,70,158,0.30701754385964913,0.3495575221238938,0.07950033327347598,0.3,,1,pvalue_bh
0.2,251,110,228,70,158,0.30701754385964913,0.3495575221238938,0.07950033327347598,0.3,,1,pvalue_bh
0.05,251,41,48,0,48,0.0,0.10933940774487472,0.0,0.3,1318.0,2,betting
0.1,251,45,56,0,56,0.0,0.1275626423690205,0.0,0.3,1318.0,2,betting
0.15,251,53,67,1,66,0.014925373134328358,0.15034168564920272,0.00398406374501992,0.3,1318.0,2,betting
0.2,251,73,100,11,89,0.11,0.20273348519362186,0.025232403718459494,0.3,1318.0,2,betting
0.05,251,0,0,0,0,0.0,0.0,0.0,0.3,1318.0,2,binary
0.1,251,0,0,0,0,0.0,0.0,0.0,0.3,1318.0,2,binary
0.15,251,0,0,0,0,0.0,0.0,0.0,0.3,1318.0,2,binary
0.2,251,0,0,0,0,0.0,0.0,0.0,0.3,1318.0,2,binary
