seed,template,alpha,cal_null_count,tmpl_phi_max,tmpl_C_m,global_phi_max,global_C_m,global_m,fit_phi_max,mean_K,median_K,T1_global,T1_tmpl,phi_max_below_T1_global,phi_max_below_T1_tmpl
1,a photo of a {cat},0.1,1602,5.312800637099195,1487.0587652633171,15.270362519106541,32847.33150833265,33455,15.270362519106541,20.88679245283019,17.5,206.35626383847122,222.79013833540742,True,True
1,a photo of a {cat},0.15,1602,5.312800637099195,1487.0587652633171,15.270362519106541,32847.33150833265,33455,15.270362519106541,20.88679245283019,17.5,137.2833582125912,141.4621700156393,True,True
1,a photo of a {cat},0.2,1602,5.312800637099195,1487.0587652633171,15.270362519106541,32847.33150833265,33455,15.270362519106541,20.88679245283019,17.5,102.85504960510536,103.6320289299514,True,True
1,a small {cat} near the center,0.05,10557,15.270362519106541,9501.786765203145,15.270362519106541,32847.33150833265,33455,15.270362519106541,55.482587064676615,47.0,1126.8381306460599,1115.9277728455577,True,True
1,a small {cat} near the center,0.1,10557,15.270362519106541,9501.786765203145,15.270362519106541,32847.33150833265,33455,15.270362519106541,55.482587064676615,47.0,553.917900646419,527.0164296384804,True,True
1,a small {cat} near the center,0.15,10557,15.270362519106541,9501.786765203145,15.270362519106541,32847.33150833265,33455,15.270362519106541,55.482587064676615,47.0,367.2144383268044,344.9664341003598,True,True
1,a small {cat} near the center,0.2,10557,15.270362519106541,9501.786765203145,15.270362519106541,32847.33150833265,33455,15.270362519106541,55.482587064676615,47.0,274.64324003622613,256.3976688071356,True,True
1,a visible {cat} in the scene,0.05,898,15.270362519106541,993.8442345481234,15.270362519106541,32847.33150833265,33455,15.270362519106541,12.727272727272727,9.0,251.83050091817285,392.54674238041264,True,True
1,a visible {cat} in the scene,0.1,898,15.270362519106541,993.8442345481234,15.270362519106541,32847.33150833265,33455,15.270362519106541,12.727272727272727,9.0,125.43441669666818,163.90410276444487,True,True
1,a visible {cat} in the scene,0.15,898,15.270362519106541,993.8442345481234,15.270362519106541,32847.33150833265,33455,15.270362519106541,12.727272727272727,9.0,83.51663587432752,103.57553343264024,True,True
1,a visible {cat} in the scene,0.2,898,15.270362519106541,993.8442345481234,15.270362519106541,32847.33150833265,33455,15.270362519106541,12.727272727272727,9.0,62.597687157196674,75.70910481920626,True,True
1,a {cat} in the scene,0.05,10389,15.270362519106541,8960.793722486149,15.270362519106541,32847.33150833265,33455,15.270362519106541,48.83495145631068,38.5,987.766233711288,929.7480826367427,True,True
1,a {cat} in the scene,0.1,10389,15.270362519106541,8960.793722486149,15.270362519106541,32847.33150833265,33455,15.270362519106541,48.83495145631068,38.5,486.56723062123035,441.9464483130725,True,True
1,a {cat} in the scene,0.15,10389,15.270362519106541,8960.793722486149,15.270362519106541,32847.33150833265,33455,15.270362519106541,48.83495145631068,38.5,322.78435315960775,289.86557439993646,True,True
1,a {cat} in the scene,0.2,10389,15.270362519106541,8960.793722486149,15.270362519106541,32847.33150833265,33455,15.270362519106541,48.83495145631068,38.5,241.49498378299168,215.65516652363266,True,True
1,a {cat} object,0.05,2357,5.312800637099195,1905.4219653768528,15.270362519106541,32847.33150833265,33455,15.270362519106541,28.806122448979593,20.0,575.5521759976207,616.0672311089947,True,True
1,a {cat} object,0.1,2357,5.312800637099195,1905.4219653768528,15.270362519106541,32847.33150833265,33455,15.270362519106541,28.806122448979593,20.0,285.2767728363913,265.16638608353077,True,True
1,a {cat} object,0.15,2357,5.312800637099195,1905.4219653768528,15.270362519106541,32847.33150833265,33455,15.270362519106541,28.806122448979593,20.0,189.6355248086182,168.94075956541084,True,True
1,a {cat} object,0.2,2357,5.312800637099195,1905.4219653768528,15.270362519106541,32847.33150833265,33455,15.270362519106541,28.806122448979593,20.0,142.02166232463335,123.95794349097923,True,True
1,other,0.05,6076,15.270362519106541,8348.638109981399,15.270362519106541,32847.33150833265,33455,15.270362519106541,14.981264637002342,12.0,296.8325519845975,432.9757484035966,True,True
1,other,0.1,6076,15.270362519106541,8348.638109981399,15.270362519106541,32847.33150833265,33455,15.270362519106541,14.981264637002342,12.0,147.74869327456787,211.01603411877315,True,True
1,other,0.15,6076,15.270362519106541,8348.638109981399,15.270362519106541,32847.33150833265,33455,15.270362519106541,14.981264637002342,12.0,98.35166552574684,139.5020280665436,True,True
1,other,0.2,6076,15.270362519106541,8348.638109981399,15.270362519106541,32847.33150833265,33455,15.270362519106541,14.981264637002342,12.0,73.70857448680052,104.1912735945205,True,True
1,the {cat},0.05,1576,15.270362519106541,1649.7879454736649,15.270362519106541,32847.33150833265,33455,15.270362519106541,13.170731707317072,7.0,260.6747174581986,330.83368570688265,True,True
1,the {cat},0.1,1576,15.270362519106541,1649.7879454736649,15.270362519106541,32847.33150833265,33455,15.270362519106541,13.170731707317072,7.0,129.82222750048035,150.3426583451371,True,True
1,the {cat},0.15,1576,15.270362519106541,1649.7879454736649,15.270362519106541,32847.33150833265,33455,15.270362519106541,13.170731707317072,7.0,86.43428051101498,97.27363944683154,True,True
1,the {cat},0.2,1576,15.270362519106541,1649.7879454736649,15.270362519106541,32847.33150833265,33455,15.270362519106541,13.170731707317072,7.0,64.78309291809337,71.89546706229957,True,True
2,a photo of a {cat},0.05,1585,5.009607773535015,1511.8112909893148,14.761963323793172,33364.094711491925,33550,14.761963323793172,22.37704918032787,19.0,451.0646381977464,594.3099421710148,True,True
2,a photo of a {cat},0.1,1585,5.009607773535015,1511.8112909893148,14.761963323793172,33364.094711491925,33550,14.761963323793172,22.37704918032787,19.0,224.01801746903394,248.34196738716838,True,True
2,a photo of a {cat},0.15,1585,5.009607773535015,1511.8112909893148,14.761963323793172,33364.094711491925,33550,14.761963323793172,22.37704918032787,19.0,149.01183938372677,156.9664645049719,True,True
2,a photo of a {cat},0.2,1585,5.009607773535015,1511.8112909893148,14.761963323793172,33364.094711491925,33550,14.761963323793172,22.37704918032787,19.0,111.63423339798015,114.74641141671101,True,True
2,a small {cat} near the center,0.05,12195,14.761963323793172,10604.018439435698,14.761963323793172,33364.094711491925,33550,14.761963323793172,51.41836734693877,42.0,1054.9744212740252,976.4671392968104,True,True
2,a small {cat} near the center,0.1,12195,14.761963323793172,10604.018439435698,14.761963323793172,33364.094711491925,33550,14.761963323793172,51.41836734693877,42.0,519.2774210194927,466.74361266434033,True,True
2,a small {cat} near the center,0.15,12195,14.761963323793172,10604.018439435698,14.761963323793172,33364.094711491925,33550,14.761963323793172,51.41836734693877,42.0,344.39821405370776,306.66307539916556,True,True
2,a small {cat} near the center,0.2,12195,14.761963323793172,10604.018439435698,14.761963323793172,33364.094711491925,33550,14.761963323793172,51.41836734693877,42.0,257.63380941357445,228.34638981069645,True,True
2,a visible {cat} in the scene,0.05,833,14.761963323793172,918.645154540979,14.761963323793172,33364.094711491925,33550,14.761963323793172,16.85148514851485,11.0,338.55304951280044,622.9963951981297,True,True
2,a visible {cat} in the scene,0.1,833,14.761963323793172,918.645154540979,14.761963323793172,33364.094711491925,33550,14.761963323793172,16.85148514851485,11.0,168.42201652244637,232.62029532965545,True,True
2,a visible {cat} in the scene,0.15,833,14.761963323793172,918.645154540979,14.761963323793172,33364.094711491925,33550,14.761963323793172,16.85148514851485,11.0,112.09272957428524,143.00921541271427,True,True
2,a visible {cat} in the scene,0.2,833,14.761963323793172,918.645154540979,14.761963323793172,33364.094711491925,33550,14.761963323793172,16.85148514851485,11.0,83.99899471495308,103.23900302603839,True,True
2,a {cat} in the scene,0.05,9093,14.761963323793172,8735.003098233266,14.761963323793172,33364.094711491925,33550,14.761963323793172,48.99425287356322,39.0,1003.7414415052498,1054.8653887144096,True,True
2,a {cat} in the scene,0.1,9093,14.761963323793172,8735.003098233266,14.761963323793172,33364.094711491925,33550,14.761963323793172,48.99425287356322,39.0,494.4333358402507,497.39899120328545,True,True
2,a {cat} in the scene,0.15,9093,14.761963323793172,8735.003098233266,14.761963323793172,33364.094711491925,33550,14.761963323793172,48.99425287356322,39.0,328.0019680602704,325.42246247598024,True,True
2,a {cat} in the scene,0.2,9093,14.761963323793172,8735.003098233266,14.761963323793172,33364.094711491925,33550,14.761963323793172,48.99425287356322,39.0,245.3983490747927,241.81464623508452,True,True
2,a {cat} object,0.05,2278,14.761963323793172,1911.733004962945,14.761963323793172,33364.094711491925,33550,14.761963323793172,20.678571428571427,14.0,416.40033363123746,423.8372682928262,True,True
2,a {cat} object,0.1,2278,14.761963323793172,1911.733004962945,14.761963323793172,33364.094711491925,33550,14.761963323793172,20.678571428571427,14.0,206.9090036818748,190.771329818611,True,True
2,a {cat} object,0.15,2278,14.761963323793172,1911.733004962945,14.761963323793172,33364.094711491925,33550,14.761963323793172,20.678571428571427,14.0,137.65477825915255,123.08662595337883,True,True
2,a {cat} object,0.2,2278,14.761963323793172,1911.733004962945,14.761963323793172,33364.094711491925,33550,14.761963323793172,20.678571428571427,14.0,103.13470447893359,90.85258711636693,True,True
2,other,0.05,6456,14.761963323793172,8525.79667586511,14.761963323793172,33364.094711491925,33550,14.761963323793172,13.187032418952619,10.0,264.34942807511413,363.0720135516548,True,True
2,other,0.1,6456,14.761963323793172,8525.79667586511,14.761963323793172,33364.094711491925,33550,14.761963323793172,13.187032418952619,10.0,131.65315879183782,177.75122870919702,True,True
2,other,0.15,6456,14.761963323793172,8525.79667586511,14.761963323793172,33364.094711491925,33550,14.761963323793172,13.187032418952619,10.0,87.65348034861172,117.68297597582333,True,True
2,other,0.2,6456,14.761963323793172,8525.79667586511,14.761963323793172,33364.094711491925,33550,14.761963323793172,13.187032418952619,10.0,65.69696082705472,87.95870485870567,True,True
2,the {cat},0.05,1110,14.761963323793172,1157.0870474646122,14.761963323793172,33364.094711491925,33550,14.761963323793172,14.351648351648352,9.0,287.8969633392596,403.076961894022,True,True
2,the {cat},0.1,1110,14.761963323793172,1157.0870474646122,14.761963323793172,33364.094711491925,33550,14.761963323793172,14.351648351648352,9.0,143.33008789308064,171.64226712426975,True,True
2,the {cat},0.15,1110,14.761963323793172,1157.0870474646122,14.761963323793172,33364.094711491925,33550,14.761963323793172,14.351648351648352,9.0,95.41675709917531,109.03667858337514,True,True
2,the {cat},0.2,1110,14.761963323793172,1157.0870474646122,14.761963323793172,33364.094711491925,33550,14.761963323793172,14.351648351648352,9.0,71.51143958517916,79.89530003853102,True,True
3,a photo of a {cat},0.05,1994,14.461738770863619,1819.3792333745362,14.461738770863619,32267.56248349488,33004,14.461738770863619,19.695238095238096,17.0,389.7552788248663,447.6074418842508,True,True
3,a photo of a {cat},0.1,1994,14.461738770863619,1819.3792333745362,14.461738770863619,32267.56248349488,33004,14.461738770863619,19.695238095238096,17.0,193.70775525710857,199.28897770695946,True,True
3,a photo of a {cat},0.15,1994,14.461738770863619,1819.3792333745362,14.461738770863619,32267.56248349488,33004,14.461738770863619,19.695238095238096,17.0,128.88060598619617,128.17920518574743,True,True
3,a photo of a {cat},0.2,1994,14.461738770863619,1819.3792333745362,14.461738770863619,32267.56248349488,33004,14.461738770863619,19.695238095238096,17.0,96.56403233961049,94.47049124007685,True,True
3,a small {cat} near the center,0.05,11278,14.461738770863619,9807.584678963723,14.461738770863619,32267.56248349488,33004,14.461738770863619,55.870370370370374,46.5,1130.7223407769661,1078.4793494907678,True,True
3,a small {cat} near the center,0.1,11278,14.461738770863619,9807.584678963723,14.461738770863619,32267.56248349488,33004,14.461738770863619,55.870370370370374,46.5,555.6260259842707,511.1364213335997,True,True
3,a small {cat} near the center,0.15,11278,14.461738770863619,9807.584678963723,14.461738770863619,32267.56248349488,33004,14.461738770863619,55.870370370370374,46.5,368.30337072830855,334.9390044523505,True,True
3,a small {cat} near the center,0.2,11278,14.461738770863619,9807.584678963723,14.461738770863619,32267.56248349488,33004,14.461738770863619,55.870370370370374,46.5,275.44155256157126,249.07768915532276,True,True
3,a visible {cat} in the scene,0.05,1184,14.461738770863619,1309.3503417956035,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.927835051546392,10.0,294.5504320760315,440.9930324870696,True,True
3,a visible {cat} in the scene,0.1,1184,14.461738770863619,1309.3503417956035,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.927835051546392,10.0,146.60607835915096,188.71639824018655,True,True
3,a visible {cat} in the scene,0.15,1184,14.461738770863619,1309.3503417956035,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.927835051546392,10.0,97.58958774684878,120.04364352481419,True,True
3,a visible {cat} in the scene,0.2,1184,14.461738770863619,1309.3503417956035,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.927835051546392,10.0,73.13689224856043,88.01537973724683,True,True
3,a {cat} in the scene,0.05,8892,14.461738770863619,8065.453564376164,14.461738770863619,32267.56248349488,33004,14.461738770863619,48.96410256410256,37.0,986.6771708071449,998.0585563226931,True,True
3,a {cat} in the scene,0.1,8892,14.461738770863619,8065.453564376164,14.461738770863619,32267.56248349488,33004,14.461738770863619,48.96410256410256,37.0,485.9095174626099,469.95219025764175,True,True
3,a {cat} in the scene,0.15,8892,14.461738770863619,8065.453564376164,14.461738770863619,32267.56248349488,33004,14.461738770863619,48.96410256410256,37.0,322.3217561913296,307.33231885280037,True,True
3,a {cat} in the scene,0.2,8892,14.461738770863619,8065.453564376164,14.461738770863619,32267.56248349488,33004,14.461738770863619,48.96410256410256,37.0,241.13913044245325,228.32417859595054,True,True
3,a {cat} object,0.05,2174,14.461738770863619,1784.2971001655415,14.461738770863619,32267.56248349488,33004,14.461738770863619,21.774193548387096,12.0,431.44647778417465,446.69468432517033,True,True
3,a {cat} object,0.1,2174,14.461738770863619,1784.2971001655415,14.461738770863619,32267.56248349488,33004,14.461738770863619,21.774193548387096,12.0,214.29060931773304,198.50029544486864,True,True
3,a {cat} object,0.15,2174,14.461738770863619,1784.2971001655415,14.461738770863619,32267.56248349488,33004,14.461738770863619,21.774193548387096,12.0,142.54485687080214,127.60169965426994,True,True
3,a {cat} object,0.2,2174,14.461738770863619,1784.2971001655415,14.461738770863619,32267.56248349488,33004,14.461738770863619,21.774193548387096,12.0,106.790703271093,94.02033900169714,True,True
3,other,0.05,6284,14.461738770863619,8256.943992161456,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.523690773067331,12.0,286.5052037540412,400.1026856200759,True,True
3,other,0.1,6284,14.461738770863619,8256.943992161456,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.523690773067331,12.0,142.61943952394552,195.31910184561337,True,True
3,other,0.15,6284,14.461738770863619,8256.943992161456,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.523690773067331,12.0,94.9397515739717,129.19403391244614,True,True
3,other,0.2,6284,14.461738770863619,8256.943992161456,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.523690773067331,12.0,71.15247630275222,96.51797815549817,True,True
3,the {cat},0.05,1198,14.461738770863619,1224.5535726578537,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.7,10.0,290.01447128328374,397.8107738800099,True,True
3,the {cat},0.1,1198,14.461738770863619,1224.5535726578537,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.7,10.0,144.35850280217136,171.11157336568866,True,True
3,the {cat},0.15,1198,14.461738770863619,1224.5535726578537,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.7,10.0,96.0956976747348,108.99750238008143,True,True
3,the {cat},0.2,1198,14.461738770863619,1224.5535726578537,14.461738770863619,32267.56248349488,33004,14.461738770863619,14.7,10.0,72.01815412407188,79.9686251358083,True,True
4,a photo of a {cat},0.05,1811,14.062520979268937,1746.2581974382765,14.062520979268937,31689.85425165547,31517,14.062520979268937,20.524752475247524,17.0,418.1797386367034,511.4718609824724,True,True
4,a photo of a {cat},0.1,1811,14.062520979268937,1746.2581974382765,14.062520979268937,31689.85425165547,31517,14.062520979268937,20.524752475247524,17.0,207.7193357581885,223.0680693662604,True,True
4,a photo of a {cat},0.15,1811,14.062520979268937,1746.2581974382765,14.062520979268937,31689.85425165547,31517,14.062520979268937,20.524752475247524,17.0,138.17765013824857,142.63847160975092,True,True
4,a photo of a {cat},0.2,1811,14.062520979268937,1746.2581974382765,14.062520979268937,31689.85425165547,31517,14.062520979268937,20.524752475247524,17.0,103.52039230281977,104.8380001763583,True,True
4,a small {cat} near the center,0.05,10119,14.062520979268937,9076.756360900485,14.062520979268937,31689.85425165547,31517,14.062520979268937,50.74747474747475,44.0,1054.4388523506975,1011.7955171325502,True,True
4,a small {cat} near the center,0.1,10119,14.062520979268937,9076.756360900485,14.062520979268937,31689.85425165547,31517,14.062520979268937,50.74747474747475,44.0,518.5916927531189,479.1898612622844,True,True
4,a small {cat} near the center,0.15,10119,14.062520979268937,9076.756360900485,14.062520979268937,31689.85425165547,31517,14.062520979268937,50.74747474747475,44.0,343.85212800512863,313.9353698740451,True,True
4,a small {cat} near the center,0.2,10119,14.062520979268937,9076.756360900485,14.062520979268937,31689.85425165547,31517,14.062520979268937,50.74747474747475,44.0,257.191429334421,233.43310514949445,True,True
4,a visible {cat} in the scene,0.05,1194,14.062520979268937,1271.1479766648524,14.062520979268937,31689.85425165547,31517,14.062520979268937,14.703296703296703,10.0,298.453954304672,414.9041880289254,True,True
4,a visible {cat} in the scene,0.1,1194,14.062520979268937,1271.1479766648524,14.062520979268937,31689.85425165547,31517,14.062520979268937,14.703296703296703,10.0,148.5275634176873,178.34593328554212,True,True
4,a visible {cat} in the scene,0.15,1194,14.062520979268937,1271.1479766648524,14.062520979268937,31689.85425165547,31517,14.062520979268937,14.703296703296703,10.0,98.86392010849357,113.58517357225627,True,True
4,a visible {cat} in the scene,0.2,1194,14.062520979268937,1271.1479766648524,14.062520979268937,31689.85425165547,31517,14.062520979268937,14.703296703296703,10.0,74.09015468517165,83.32742113456334,True,True
4,a {cat} in the scene,0.05,9418,14.062520979268937,8457.156370135674,14.062520979268937,31689.85425165547,31517,14.062520979268937,49.99476439790576,40.0,1038.2864939121473,1004.4144945636053,True,True
4,a {cat} in the scene,0.1,9418,14.062520979268937,8457.156370135674,14.062520979268937,31689.85425165547,31517,14.062520979268937,49.99476439790576,40.0,510.7757182594194,474.0565738643233,True,True
4,a {cat} in the scene,0.15,9418,14.062520979268937,8457.156370135674,14.062520979268937,31689.85425165547,31517,14.062520979268937,49.99476439790576,40.0,338.6974418689637,310.24097729234364,True,True
4,a {cat} in the scene,0.2,9418,14.062520979268937,8457.156370135674,14.062520979268937,31689.85425165547,31517,14.062520979268937,49.99476439790576,40.0,253.3461479301306,230.56621935227395,True,True
4,a {cat} object,0.05,1824,14.062520979268937,1631.4311319254548,14.062520979268937,31689.85425165547,31517,14.062520979268937,23.703703703703702,15.0,483.93809300225723,572.510445199337,True,True
4,a {cat} object,0.1,1824,14.062520979268937,1631.4311319254548,14.062520979268937,31689.85425165547,31517,14.062520979268937,23.703703703703702,15.0,240.13548319602148,243.52558004251682,True,True
4,a {cat} object,0.15,1824,14.062520979268937,1631.4311319254548,14.062520979268937,31689.85425165547,31517,14.062520979268937,23.703703703703702,15.0,159.68697003146656,154.65520080463483,True,True
4,a {cat} object,0.2,1824,14.062520979268937,1631.4311319254548,14.062520979268937,31689.85425165547,31517,14.062520979268937,23.703703703703702,15.0,119.61454141174481,113.30612310713956,True,True
4,other,0.05,6100,14.062520979268937,8330.700512714577,14.062520979268937,31689.85425165547,31517,14.062520979268937,14.66183574879227,12.0,297.6044581665622,420.6210087961348,True,True
4,other,0.1,6100,14.062520979268937,8330.700512714577,14.062520979268937,31689.85425165547,31517,14.062520979268937,14.66183574879227,12.0,148.10678191849422,205.13190104870395,True,True
4,other,0.15,6100,14.062520979268937,8330.700512714577,14.062520979268937,31689.85425165547,31517,14.062520979268937,14.66183574879227,12.0,98.5842723416092,135.6412748538098,True,True
4,other,0.2,6100,14.062520979268937,8330.700512714577,14.062520979268937,31689.85425165547,31517,14.062520979268937,14.66183574879227,12.0,73.8807451760436,101.3185365771205,True,True
4,the {cat},0.05,1051,14.062520979268937,1176.4037018761487,14.062520979268937,31689.85425165547,31517,14.062520979268937,16.30851063829787,10.0,331.378010661465,528.6471463258883,True,True
4,the {cat},0.1,1051,14.062520979268937,1176.4037018761487,14.062520979268937,31689.85425165547,31517,14.062520979268937,16.30851063829787,10.0,164.827213514281,215.82934907203807,True,True
4,the {cat},0.15,1051,14.062520979268937,1176.4037018761487,14.062520979268937,31689.85425165547,31517,14.062520979268937,16.30851063829787,10.0,109.69462553816561,135.59396663028645,True,True
4,the {cat},0.2,1051,14.062520979268937,1176.4037018761487,14.062520979268937,31689.85425165547,31517,14.062520979268937,16.30851063829787,10.0,82.19983534463108,98.8471588840608,True,True
5,a photo of a {cat},0.05,1527,14.572590552344652,1569.3054910678877,14.572590552344652,30257.26975989416,29340,14.572590552344652,20.714285714285715,17.0,433.34180615887965,583.7590974983164,True,True
5,a photo of a {cat},0.1,1527,14.572590552344652,1569.3054910678877,14.572590552344652,30257.26975989416,29340,14.572590552344652,20.714285714285715,17.0,215.1303645333928,246.1056632109493,True,True
5,a photo of a {cat},0.15,1527,14.572590552344652,1569.3054910678877,14.572590552344652,30257.26975989416,29340,14.572590552344652,20.714285714285715,17.0,143.0811388685944,155.91975894534997,True,True
5,a photo of a {cat},0.2,1527,14.572590552344652,1569.3054910678877,14.572590552344652,30257.26975989416,29340,14.572590552344652,20.714285714285715,17.0,107.18414056309066,114.10555420962979,True,True
5,a small {cat} near the center,0.05,9475,14.572590552344652,8264.758136141872,14.572590552344652,30257.26975989416,29340,14.572590552344652,46.328125,40.0,986.6551647169482,895.709800851688,True,True
5,a small {cat} near the center,0.1,9475,14.572590552344652,8264.758136141872,14.572590552344652,30257.26975989416,29340,14.572590552344652,46.328125,40.0,485.41319614974657,424.8337917190056,True,True
5,a small {cat} near the center,0.15,9475,14.572590552344652,8264.758136141872,14.572590552344652,30257.26975989416,29340,14.572590552344652,46.328125,40.0,321.8874653960667,278.4514431479792,True,True
5,a small {cat} near the center,0.2,9475,14.572590552344652,8264.758136141872,14.572590552344652,30257.26975989416,29340,14.572590552344652,46.328125,40.0,240.77523615977833,207.09425742438083,True,True
5,a visible {cat} in the scene,0.05,888,14.572590552344652,1022.4062268043833,14.572590552344652,30257.26975989416,29340,14.572590552344652,15.80952380952381,9.0,329.61665177360123,564.3675572351073,True,True
