seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
2,1612,537,537,18945,5188,6659,4569,4319.282190403109,"{'num_fit_null': 16822, 'num_fit_tp': 2123, 'num_bins_realized': 80, 'max_phi': 404.5078337699697, 'fit_null_phi_mean': 1.0}"
