bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.0500063560903072,0.05061096469871698,73,3,0.015918011338857393,0.0021008403361344537,0.13197881892483018,0.13197881892483018,0.13197881892483018
1,0.05061096469871698,0.051191716641187636,70,5,0.015263846489315308,0.0035014005602240898,0.22939175670268108,0.22939175670268108,0.22939175670268108
2,0.051191716641187636,0.051758500467985816,72,3,0.01569995638901003,0.0021008403361344537,0.13381185807656396,0.13381185807656396,0.13381185807656396
3,0.051758500467985816,0.05238071475178,70,5,0.015263846489315308,0.0035014005602240898,0.22939175670268108,0.22939175670268108,0.22939175670268108
4,0.05238071475178,0.0530446995981037,74,1,0.016136066288704752,0.0007002801120448179,0.043398440457263994,0.043398440457263994,0.043398440457263994
5,0.0530446995981037,0.053624619916081424,71,4,0.015481901439162669,0.0028011204481792717,0.18092870951197382,0.18092870951197382,0.18092870951197382
6,0.053624619916081424,0.054173335013911104,69,7,0.015045791539467945,0.004901960784313725,0.32580278488206876,0.32580278488206876,0.32580278488206876
7,0.054173335013911104,0.05506675057113164,74,1,0.016136066288704752,0.0007002801120448179,0.043398440457263994,0.043398440457263994,0.043398440457263994
8,0.05506675057113164,0.05585548579692836,73,2,0.015918011338857393,0.0014005602240896359,0.08798587928322013,0.08798587928322013,0.08798587928322013
9,0.05585548579692836,0.05666191596537827,73,2,0.015918011338857393,0.0014005602240896359,0.08798587928322013,0.08798587928322013,0.08798587928322013
10,0.05666191596537827,0.057378861587494584,73,2,0.015918011338857393,0.0014005602240896359,0.08798587928322013,0.08798587928322013,0.08798587928322013
11,0.057378861587494584,0.058139670640230116,71,4,0.015481901439162669,0.0028011204481792717,0.18092870951197382,0.18092870951197382,0.18092870951197382
12,0.058139670640230116,0.05883874795399602,68,8,0.014827736589620584,0.0056022408963585435,0.37782171692206296,0.37782171692206296,0.37782171692206296
13,0.05883874795399602,0.05959490379318594,72,3,0.01569995638901003,0.0021008403361344537,0.13381185807656396,0.13381185807656396,0.13381185807656396
14,0.05959490379318594,0.06051744287833567,71,4,0.015481901439162669,0.0028011204481792717,0.18092870951197382,0.18092870951197382,0.18092870951197382
15,0.06051744287833567,0.06154323965311046,69,6,0.015045791539467945,0.004201680672268907,0.2792595298989161,0.2792595298989161,0.2792595298989161
16,0.06154323965311046,0.06251960890367621,69,6,0.015045791539467945,0.004201680672268907,0.2792595298989161,0.2792595298989161,0.2792595298989161
17,0.06251960890367621,0.06356990002095696,70,5,0.015263846489315308,0.0035014005602240898,0.22939175670268108,0.22939175670268108,0.22939175670268108
18,0.06356990002095696,0.0646940681152045,73,3,0.015918011338857393,0.0021008403361344537,0.13197881892483018,0.13197881892483018,0.13197881892483018
19,0.0646940681152045,0.0656334478408098,71,4,0.015481901439162669,0.0028011204481792717,0.18092870951197382,0.18092870951197382,0.18092870951197382
20,0.0656334478408098,0.06658571362495423,73,2,0.015918011338857393,0.0014005602240896359,0.08798587928322013,0.08798587928322013,0.08798587928322013
21,0.06658571362495423,0.06765979286283248,66,9,0.01439162668992586,0.0063025210084033615,0.43792971734148206,0.43792971734148206,0.43792971734148206
22,0.06765979286283248,0.06861012317240234,66,9,0.01439162668992586,0.0063025210084033615,0.43792971734148206,0.43792971734148206,0.43792971734148206
23,0.06861012317240234,0.06969444379210468,70,5,0.015263846489315308,0.0035014005602240898,0.22939175670268108,0.22939175670268108,0.22939175670268108
24,0.06969444379210468,0.07081697275862095,73,3,0.015918011338857393,0.0021008403361344537,0.13197881892483018,0.13197881892483018,0.13197881892483018
25,0.07081697275862095,0.07219578996300689,72,3,0.01569995638901003,0.0021008403361344537,0.13381185807656396,0.13381185807656396,0.13381185807656396
26,0.07219578996300689,0.07342568021267648,71,4,0.015481901439162669,0.0028011204481792717,0.18092870951197382,0.18092870951197382,0.18092870951197382
27,0.07342568021267648,0.07474845834076399,65,10,0.0141735717400785,0.0070028011204481795,0.49407455289808233,0.49407455289808233,0.49407455289808233
28,0.07474845834076399,0.07649208186194294,66,9,0.01439162668992586,0.0063025210084033615,0.43792971734148206,0.43792971734148206,0.43792971734148206
29,0.07649208186194294,0.07789213955402369,70,5,0.015263846489315308,0.0035014005602240898,0.22939175670268108,0.22939175670268108,0.22939175670268108
30,0.07789213955402369,0.07937326272949569,71,5,0.015481901439162669,0.0035014005602240898,0.22616088688996727,0.22616088688996727,0.22616088688996727
31,0.07937326272949569,0.08095997422933579,67,8,0.014609681639773223,0.0056022408963585435,0.3834608470253773,0.3834608470253773,0.3834608470253773
32,0.08095997422933579,0.0825312418863177,69,6,0.015045791539467945,0.004201680672268907,0.2792595298989161,0.2792595298989161,0.2792595298989161
33,0.0825312418863177,0.08420041315257544,69,6,0.015045791539467945,0.004201680672268907,0.2792595298989161,0.2792595298989161,0.2792595298989161
34,0.08420041315257544,0.0861292667686939,72,3,0.01569995638901003,0.0021008403361344537,0.13381185807656396,0.13381185807656396,0.13381185807656396
35,0.0861292667686939,0.08779397085309028,69,6,0.015045791539467945,0.004201680672268907,0.2792595298989161,0.2792595298989161,0.2792595298989161
