selected,selected_fraction,threshold,fp,tp,fdp,recall
11,0.009972801450589302,0.42700469493865967,11,0,1.0,0.0
22,0.019945602901178604,0.3858449161052704,22,0,1.0,0.0
33,0.029918404351767906,0.3425559103488922,33,0,1.0,0.0
44,0.03989120580235721,0.3067152798175812,44,0,1.0,0.0
55,0.04986400725294651,0.2657743990421295,55,0,1.0,0.0
66,0.05983680870353581,0.23612749576568604,66,0,1.0,0.0
77,0.06980961015412511,0.20633019506931305,77,0,1.0,0.0
88,0.07978241160471441,0.19592443108558655,88,0,1.0,0.0
99,0.08975521305530372,0.17555132508277893,99,0,1.0,0.0
110,0.09972801450589303,0.16840983927249908,110,0,1.0,0.0
121,0.10970081595648232,0.16055163741111755,121,0,1.0,0.0
132,0.11967361740707162,0.15220364928245544,132,0,1.0,0.0
143,0.12964641885766093,0.14371433854103088,143,0,1.0,0.0
154,0.13961922030825022,0.13770514726638794,154,0,1.0,0.0
165,0.14959202175883954,0.1305001825094223,165,0,1.0,0.0
176,0.15956482320942883,0.12722179293632507,176,0,1.0,0.0
188,0.17044424297370808,0.12183818966150284,188,0,1.0,0.0
199,0.18041704442429737,0.11806134134531021,199,0,1.0,0.0
210,0.19038984587488667,0.11550457775592804,210,0,1.0,0.0
221,0.20036264732547598,0.11124353855848312,221,0,1.0,0.0
232,0.21033544877606528,0.10768410563468933,232,0,1.0,0.0
243,0.22030825022665457,0.1035086065530777,243,0,1.0,0.0
254,0.2302810516772439,0.1021253913640976,254,0,1.0,0.0
265,0.24025385312783318,0.09810739755630493,265,0,1.0,0.0
276,0.25022665457842247,0.09512638300657272,276,0,1.0,0.0
287,0.2601994560290118,0.09332247078418732,287,0,1.0,0.0
298,0.2701722574796011,0.09180565178394318,298,0,1.0,0.0
309,0.28014505893019037,0.09009277820587158,309,0,1.0,0.0
320,0.2901178603807797,0.08869202435016632,320,0,1.0,0.0
331,0.300090661831369,0.086736299097538,331,0,1.0,0.0
342,0.3100634632819583,0.0855398029088974,342,0,1.0,0.0
353,0.3200362647325476,0.08440201729536057,353,0,1.0,0.0
364,0.3300090661831369,0.08300580084323883,364,0,1.0,0.0
375,0.3399818676337262,0.08200227469205856,375,0,1.0,0.0
386,0.3499546690843155,0.08051365613937378,386,0,1.0,0.0
397,0.3599274705349048,0.07900630682706833,397,0,1.0,0.0
408,0.36990027198549413,0.07768095284700394,408,0,1.0,0.0
419,0.3798730734360834,0.07670024037361145,419,0,1.0,0.0
430,0.3898458748866727,0.07590371370315552,430,0,1.0,0.0
441,0.39981867633726204,0.07502847909927368,441,0,1.0,0.0
452,0.4097914777878513,0.07458559423685074,452,0,1.0,0.0
