bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05055722985416644,76,4,0.014945919370698132,0.003127443315089914,0.20925064812147648,0.20925064812147648
1,0.05055722985416644,0.05106642441824072,71,9,0.013962635201573254,0.007036747458952306,0.5039698708277814,0.5039698708277814
2,0.05106642441824072,0.051688497653231,73,6,0.014355948869223206,0.004691164972634871,0.3267749847376482,0.3267749847376482
3,0.051688497653231,0.052227696217596514,73,7,0.014355948869223206,0.00547302580140735,0.3812374821939229,0.3812374821939229
4,0.052227696217596514,0.05278139677830037,78,1,0.015339233038348082,0.0007818608287724785,0.050971311721898116,0.050971311721898116
5,0.05278139677830037,0.05341592123731966,76,4,0.014945919370698132,0.003127443315089914,0.20925064812147648,0.20925064812147648
6,0.05341592123731966,0.054115838324651055,78,1,0.015339233038348082,0.0007818608287724785,0.050971311721898116,0.050971311721898116
7,0.054115838324651055,0.05466276556253429,72,8,0.01415929203539823,0.006254886630179828,0.44175136825645034,0.44175136825645034
8,0.05466276556253429,0.05535549083724616,73,6,0.014355948869223206,0.004691164972634871,0.3267749847376482,0.3267749847376482
9,0.05535549083724616,0.05598399182781575,72,8,0.01415929203539823,0.006254886630179828,0.44175136825645034,0.44175136825645034
10,0.05598399182781575,0.05667058560065922,68,11,0.013372664700098328,0.008600469116497263,0.643138021432185,0.643138021432185
11,0.05667058560065922,0.05746743772178881,78,2,0.015339233038348082,0.001563721657544957,0.10194262344379623,0.10194262344379623
12,0.05746743772178881,0.058105939300730755,76,3,0.014945919370698132,0.0023455824863174357,0.15693798609110737,0.15693798609110737
13,0.058105939300730755,0.05885638566687696,75,5,0.014749262536873156,0.003909304143862392,0.26505082095387017,0.26505082095387017
14,0.05885638566687696,0.05962861934676761,76,4,0.014945919370698132,0.003127443315089914,0.20925064812147648,0.20925064812147648
15,0.05962861934676761,0.06044496074318882,75,4,0.014749262536873156,0.003127443315089914,0.21204065676309616,0.21204065676309616
16,0.06044496074318882,0.06121805771253996,75,5,0.014749262536873156,0.003909304143862392,0.26505082095387017,0.26505082095387017
17,0.06121805771253996,0.06206984799355264,73,6,0.014355948869223206,0.004691164972634871,0.3267749847376482,0.3267749847376482
18,0.06206984799355264,0.06295164879411455,76,4,0.014945919370698132,0.003127443315089914,0.20925064812147648,0.20925064812147648
19,0.06295164879411455,0.06369018182158465,75,4,0.014749262536873156,0.003127443315089914,0.21204065676309616,0.21204065676309616
20,0.06369018182158465,0.06457425644621248,73,7,0.014355948869223206,0.00547302580140735,0.3812374821939229,0.3812374821939229
21,0.06457425644621248,0.06553636584430925,75,4,0.014749262536873156,0.003127443315089914,0.21204065676309616,0.21204065676309616
22,0.06553636584430925,0.06646380247548217,77,3,0.015142576204523106,0.0023455824863174357,0.1548998304275865,0.1548998304275865
23,0.06646380247548217,0.06728425621986381,74,5,0.01455260570304818,0.003909304143862392,0.26863258880459817,0.26863258880459817
24,0.06728425621986381,0.06830438645556568,76,4,0.014945919370698132,0.003127443315089914,0.20925064812147648,0.20925064812147648
25,0.06830438645556568,0.0694331690669059,75,4,0.014749262536873156,0.003127443315089914,0.21204065676309616,0.21204065676309616
26,0.0694331690669059,0.07042503179982298,76,4,0.014945919370698132,0.003127443315089914,0.20925064812147648,0.20925064812147648
27,0.07042503179982298,0.07147593125700942,69,11,0.013569321533923304,0.008600469116497263,0.6338171805418635,0.6338171805418635
28,0.07147593125700942,0.07272464120760555,74,5,0.01455260570304818,0.003909304143862392,0.26863258880459817,0.26863258880459817
29,0.07272464120760555,0.07395202387124292,71,9,0.013962635201573254,0.007036747458952306,0.5039698708277814,0.5039698708277814
30,0.07395202387124292,0.07561339177191248,70,9,0.01376597836774828,0.007036747458952306,0.5111694404110354,0.5111694404110354
31,0.07561339177191248,0.07676942944526673,73,7,0.014355948869223206,0.00547302580140735,0.3812374821939229,0.3812374821939229
32,0.07676942944526673,0.0782000437378883,70,9,0.01376597836774828,0.007036747458952306,0.5111694404110354,0.5111694404110354
33,0.0782000437378883,0.07950645759701727,74,6,0.01455260570304818,0.004691164972634871,0.32235910656551786,0.32235910656551786
34,0.07950645759701727,0.08099589543417089,72,7,0.01415929203539823,0.00547302580140735,0.38653244722439406,0.38653244722439406
35,0.08099589543417089,0.08252774737775324,69,11,0.013569321533923304,0.008600469116497263,0.6338171805418635,0.6338171805418635
36,0.08252774737775324,0.08445801828056568,76,3,0.014945919370698132,0.0023455824863174357,0.15693798609110737,0.15693798609110737
37,0.08445801828056568,0.086349076218903,72,8,0.01415929203539823,0.006254886630179828,0.44175136825645034,0.44175136825645034
38,0.086349076218903,0.08841892564669245,72,7,0.01415929203539823,0.00547302580140735,0.38653244722439406,0.38653244722439406
39,0.08841892564669245,0.0906333290040493,75,5,0.014749262536873156,0.003909304143862392,0.26505082095387017,0.26505082095387017
40,0.0906333290040493,0.09252961203455924,70,10,0.01376597836774828,0.007818608287724784,0.5679660449011504,0.5679660449011504
41,0.09252961203455924,0.09505670350044962,68,11,0.013372664700098328,0.008600469116497263,0.643138021432185,0.643138021432185
42,0.09505670350044962,0.0976110162213444,72,8,0.01415929203539823,0.006254886630179828,0.44175136825645034,0.44175136825645034
43,0.0976110162213444,0.09983881041407577,71,8,0.013962635201573254,0.006254886630179828,0.44797321851358346,0.44797321851358346
44,0.09983881041407577,0.10249016899615522,73,7,0.014355948869223206,0.00547302580140735,0.3812374821939229,0.3812374821939229
45,0.10249016899615522,0.10534227304160589,74,5,0.01455260570304818,0.003909304143862392,0.26863258880459817,0.26863258880459817
46,0.10534227304160589,0.10829044384881849,70,10,0.01376597836774828,0.007818608287724784,0.5679660449011504,0.5679660449011504
47,0.10829044384881849,0.1117551594972611,72,7,0.01415929203539823,0.00547302580140735,0.38653244722439406,0.38653244722439406
48,0.1117551594972611,0.11531281229108573,69,11,0.013569321533923304,0.008600469116497263,0.6338171805418635,0.6338171805418635
49,0.11531281229108573,0.11930958088487385,67,12,0.013176007866273353,0.009382329945269743,0.7120768324133827,0.7120768324133827
50,0.11930958088487385,0.1235778342932462,66,14,0.012979351032448377,0.0109460516028147,0.8433435212168598,0.8433435212168598
51,0.1235778342932462,0.12753626629710194,68,11,0.013372664700098328,0.008600469116497263,0.643138021432185,0.643138021432185
52,0.12753626629710194,0.13208230007439853,77,3,0.015142576204523106,0.0023455824863174357,0.1548998304275865,0.1548998304275865
53,0.13208230007439853,0.1375464905053377,67,13,0.013176007866273353,0.010164190774042221,0.7714165684478312,0.7714165684478312
54,0.1375464905053377,0.14404529798775909,67,12,0.013176007866273353,0.009382329945269743,0.7120768324133827,0.7120768324133827
55,0.14404529798775909,0.15065941214561457,69,11,0.013569321533923304,0.008600469116497263,0.6338171805418635,0.6338171805418635
56,0.15065941214561457,0.1568872716277837,67,12,0.013176007866273353,0.009382329945269743,0.7120768324133827,0.7120768324133827
57,0.1568872716277837,0.16577755287289617,66,14,0.012979351032448377,0.0109460516028147,0.8433435212168598,0.8433435212168598
58,0.16577755287289617,0.1732339836657047,71,8,0.013962635201573254,0.006254886630179828,0.44797321851358346,0.44797321851358346
