alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum_fine
0.05,136,29,30,0,30,0.0,0.23255813953488372,0.0,0.0,0,0,betting,K<=2
0.05,42,14,21,1,20,0.047619047619047616,0.21739130434782608,0.023809523809523808,0.0,0,0,betting,3<=K<=5
0.05,8,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,11<=K<=20
0.05,16,5,8,0,8,0.0,0.12307692307692308,0.0,0.0,0,0,betting,6<=K<=10
0.05,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.05,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,21<=K<=50
0.1,136,29,30,0,30,0.0,0.23255813953488372,0.0,0.0,0,0,betting,K<=2
0.1,42,14,21,1,20,0.047619047619047616,0.21739130434782608,0.023809523809523808,0.0,0,0,betting,3<=K<=5
0.1,8,2,2,0,2,0.0,0.03389830508474576,0.0,0.0,0,0,betting,11<=K<=20
0.1,16,5,8,0,8,0.0,0.12307692307692308,0.0,0.0,0,0,betting,6<=K<=10
0.1,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.1,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,21<=K<=50
0.15,136,29,30,0,30,0.0,0.23255813953488372,0.0,0.0,0,0,betting,K<=2
0.15,42,14,21,1,20,0.047619047619047616,0.21739130434782608,0.023809523809523808,0.0,0,0,betting,3<=K<=5
0.15,8,2,2,0,2,0.0,0.03389830508474576,0.0,0.0,0,0,betting,11<=K<=20
0.15,16,5,8,0,8,0.0,0.12307692307692308,0.0,0.0,0,0,betting,6<=K<=10
0.15,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.15,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,21<=K<=50
0.2,136,29,30,0,30,0.0,0.23255813953488372,0.0,0.0,0,0,betting,K<=2
0.2,42,14,21,1,20,0.047619047619047616,0.21739130434782608,0.023809523809523808,0.0,0,0,betting,3<=K<=5
0.2,8,2,2,0,2,0.0,0.03389830508474576,0.0,0.0,0,0,betting,11<=K<=20
0.2,16,5,8,0,8,0.0,0.12307692307692308,0.0,0.0,0,0,betting,6<=K<=10
0.2,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.2,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,21<=K<=50
0.05,136,31,31,0,31,0.0,0.24603174603174602,0.0,0.0,0,1,betting,K<=2
0.05,12,2,4,0,4,0.0,0.07692307692307693,0.0,0.0,0,1,betting,6<=K<=10
0.05,51,8,9,0,9,0.0,0.0891089108910891,0.0,0.0,0,1,betting,3<=K<=5
0.05,3,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,21<=K<=50
0.05,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,betting,11<=K<=20
