alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.04314630266198376,0.01753228962241289,0.011687537268932617,159.2,0.4325270533928439,0.04566038103351215,0.011620453190220632,149.95,0.4015901674932539,1.077
0.1,20,0.05413519866716461,0.02029233125639014,0.015853210097396146,202.2,0.5428734165976525,0.0562332973360604,0.016869409660107335,196.4,0.5169718567884611,1.0501
0.15,20,0.07368323621731454,0.027419649007659027,0.02359173126614987,229.25,0.601822928416295,0.0711918428981706,0.021482593633756424,222.1,0.5732443708032788,1.0499
0.2,20,0.08801238830587246,0.03180871174548029,0.028513466507652557,248.55,0.6419747730507698,0.08655029401962669,0.02736107561688957,241.95,0.6126548708013672,1.0479
