seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
0,0.05,max_phi,0.5,3644,329,533,170,10,160,0.058823529411764705,0.01699463327370304,0.48632218844984804,164,11,153,0.06707317073170732,0.018783542039355994,0.2870544090056285,0.46504559270516715
0,0.1,max_phi,0.5,3644,329,533,206,14,192,0.06796116504854369,0.021377459749552772,0.5835866261398176,203,17,186,0.08374384236453201,0.026744186046511628,0.34896810506566606,0.5653495440729484
0,0.15,max_phi,0.5,3644,329,533,243,32,211,0.13168724279835392,0.0439872788709998,0.6413373860182371,234,27,207,0.11538461538461539,0.03623534088650368,0.3883677298311445,0.6291793313069909
0,0.2,max_phi,0.5,3644,329,533,261,37,224,0.1417624521072797,0.04875770224607435,0.6808510638297872,247,30,217,0.1214574898785425,0.03862055257404094,0.4071294559099437,0.6565349544072948
1,0.05,max_phi,0.5,3300,327,544,140,5,135,0.03571428571428571,0.008944543828264758,0.41284403669724773,130,5,125,0.038461538461538464,0.008944543828264758,0.22977941176470587,0.382262996941896
1,0.1,max_phi,0.5,3300,327,544,178,7,171,0.03932584269662921,0.011180679785330949,0.5229357798165137,180,9,171,0.05,0.014758497316636851,0.31433823529411764,0.5168195718654435
1,0.15,max_phi,0.5,3300,327,544,203,13,190,0.06403940886699508,0.01744186046511628,0.581039755351682,202,14,188,0.06930693069306931,0.020700230002555584,0.34558823529411764,0.5718654434250765
1,0.2,max_phi,0.5,3300,327,544,218,19,199,0.0871559633027523,0.025551580202742993,0.6085626911314985,219,19,200,0.0867579908675799,0.02517250191668796,0.36764705882352944,0.6024464831804281
2,0.05,max_phi,0.5,3248,355,566,167,7,160,0.041916167664670656,0.011329755515802026,0.4507042253521127,152,5,147,0.03289473684210526,0.007751937984496125,0.2597173144876325,0.4084507042253521
2,0.1,max_phi,0.5,3248,355,566,208,11,197,0.052884615384615384,0.015951103160405485,0.5549295774647888,211,11,200,0.052132701421800945,0.015802027429934404,0.35335689045936397,0.5492957746478874
2,0.15,max_phi,0.5,3248,355,566,236,12,224,0.05084745762711865,0.016308884913536076,0.6309859154929578,228,11,217,0.04824561403508772,0.015802027429934404,0.3833922261484099,0.5943661971830986
2,0.2,max_phi,0.5,3248,355,566,252,13,239,0.051587301587301584,0.016756112104949317,0.6732394366197183,244,13,231,0.05327868852459016,0.016607036374478235,0.4081272084805654,0.6338028169014085
3,0.05,max_phi,0.5,3520,355,577,178,5,173,0.028089887640449437,0.008944543828264758,0.48732394366197185,165,4,161,0.024242424242424242,0.007155635062611807,0.27902946273830154,0.4507042253521127
3,0.1,max_phi,0.5,3520,355,577,219,13,206,0.0593607305936073,0.01674617372291791,0.5802816901408451,218,15,203,0.06880733944954129,0.02032399125422381,0.35181975736568455,0.5661971830985916
3,0.15,max_phi,0.5,3520,355,577,251,26,225,0.10358565737051793,0.03230967998409859,0.6338028169014085,243,21,222,0.08641975308641975,0.023454581594116477,0.3847487001733102,0.6169014084507042
3,0.2,max_phi,0.5,3520,355,577,268,28,240,0.1044776119402985,0.033651361558338304,0.676056338028169,257,25,232,0.09727626459143969,0.028284635261379445,0.4020797227036395,0.6450704225352113
4,0.05,max_phi,0.5,3478,336,543,117,3,114,0.02564102564102564,0.004472271914132379,0.3392857142857143,125,5,120,0.04,0.008050089445438283,0.22099447513812154,0.3541666666666667
4,0.1,max_phi,0.5,3478,336,543,173,6,167,0.03468208092485549,0.009838998211091235,0.49702380952380953,175,7,168,0.04,0.011627906976744186,0.30939226519337015,0.49107142857142855
4,0.15,max_phi,0.5,3478,336,543,205,15,190,0.07317073170731707,0.020125223613595707,0.5654761904761905,196,12,184,0.061224489795918366,0.019230769230769232,0.3388581952117864,0.5386904761904762
4,0.2,max_phi,0.5,3478,336,543,226,21,205,0.09292035398230089,0.0242496521566289,0.6101190476190477,226,23,203,0.10176991150442478,0.027827469687934803,0.3738489871086556,0.5922619047619048
5,0.05,max_phi,0.5,3588,327,556,149,7,142,0.04697986577181208,0.011329755515802026,0.43425076452599387,136,5,131,0.03676470588235294,0.008944543828264758,0.2356115107913669,0.3944954128440367
5,0.1,max_phi,0.5,3588,327,556,194,18,176,0.09278350515463918,0.016979725700655934,0.5382262996941896,182,16,166,0.08791208791208792,0.018753726893261775,0.29856115107913667,0.4984709480122324
5,0.15,max_phi,0.5,3588,327,556,214,26,188,0.12149532710280374,0.027534287418008348,0.5749235474006116,211,26,185,0.12322274881516587,0.021104154243689124,0.3327338129496403,0.5565749235474006
5,0.2,max_phi,0.5,3588,327,556,239,33,206,0.13807531380753138,0.03288113695090439,0.6299694189602446,229,32,197,0.13973799126637554,0.03094315245478036,0.35431654676258995,0.5902140672782875
6,0.05,max_phi,0.5,3259,370,614,142,2,140,0.014084507042253521,0.0026833631484794273,0.3783783783783784,138,6,132,0.043478260869565216,0.009838998211091235,0.21498371335504887,0.35405405405405405
6,0.1,max_phi,0.5,3259,370,614,206,10,196,0.04854368932038835,0.013267740011926057,0.5297297297297298,196,10,186,0.05102040816326531,0.014460345855694692,0.30293159609120524,0.4918918918918919
6,0.15,max_phi,0.5,3259,370,614,234,14,220,0.05982905982905983,0.01612999403697078,0.5945945945945946,232,16,216,0.06896551724137931,0.018306499701848538,0.3517915309446254,0.5675675675675675
6,0.2,max_phi,0.5,3259,370,614,253,21,232,0.08300395256916997,0.023583780560524747,0.6270270270270271,250,20,230,0.08,0.022242098986285035,0.3745928338762215,0.6054054054054054
7,0.05,max_phi,0.5,3453,390,615,176,9,167,0.05113636363636364,0.016100178890876567,0.4282051282051282,175,8,167,0.045714285714285714,0.014311270125223614,0.27154471544715447,0.4153846153846154
7,0.1,max_phi,0.5,3453,390,615,219,9,210,0.0410958904109589,0.016100178890876567,0.5384615384615384,217,9,208,0.041474654377880185,0.016100178890876567,0.3382113821138211,0.517948717948718
7,0.15,max_phi,0.5,3453,390,615,258,13,245,0.050387596899224806,0.02116875372689326,0.6282051282051282,252,11,241,0.04365079365079365,0.018783542039355994,0.39186991869918697,0.6
7,0.2,max_phi,0.5,3453,390,615,284,16,268,0.056338028169014086,0.023911747167561122,0.6871794871794872,278,16,262,0.05755395683453238,0.026535480023852115,0.42601626016260163,0.6538461538461539
8,0.05,max_phi,0.5,3181,358,572,189,10,179,0.05291005291005291,0.016696481812760882,0.5,170,9,161,0.052941176470588235,0.014907573047107929,0.28146853146853146,0.43854748603351956
8,0.1,max_phi,0.5,3181,358,572,246,16,230,0.06504065040650407,0.02020473066984695,0.6424581005586593,239,17,222,0.07112970711297072,0.021635857682369312,0.3881118881118881,0.6005586592178771
