alpha,score_threshold,k_max,template,cal_null,sum_phi_cal,phi_max,num_test_families,num_test_candidates,gated_tp_total,total_rejections,fp,tp,fdp,gated_recall,full_recall,frontier_supported_family_frac,frontier_T1_median
0.05,0.15,20,a {cat} in the scene,5.613796031416972,34.53184531495584,0.8167245300563571,2.5306939294797943,8.916689572996049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,0.15,20,all,19.80928809263074,120.38510561406842,0.9919196302805303,7.191186125719238,20.6346667936318,11.952867966792697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35182734989393
0.05,0.15,20,other,19.79493555645511,116.3482949412102,0.9919196302805303,4.508471558019819,13.717449509753317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.151783993030893
0.05,0.15,20,the {cat},2.217355782608345,10.060817428779329,1.47536771737181,3.095695936834452,7.348469228349534,5.188127472091127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.607412437186603
0.05,0.15,30,a photo of a {cat},6.886806558570048,19.19123338240818,0.934876336897896,4.0276819911981905,18.57224016038893,10.214208993332628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,0.15,30,a small {cat} near the center,6.191391873668902,24.46104436379244,1.0392628140977873,2.757274760078165,9.223715253460671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.79403126385958
0.05,0.15,30,a visible {cat} in the scene,8.823801738716877,33.03248170254913,0.9932340816124393,4.032547322536554,12.966649024636416,6.433419688539594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,0.15,30,a {cat} in the scene,14.549371482174609,67.13279605487277,0.9919196302805303,4.241089730866721,17.33265855636633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,0.15,30,all,22.57029953395904,126.0161239063787,0.9919196302805303,7.242237223399963,30.318094302004916,16.031137464978976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.718171761804555
0.05,0.15,30,other,20.91687810055994,122.19223162263496,0.9919196302805303,4.475371198953339,18.788224195518126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.871431422960995
0.05,0.15,30,the {cat},5.289702485107493,19.733812554026446,1.084703921035294,3.2396354880199234,11.586938459193734,6.482944657219545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.9102888027654
0.05,0.15,all,a photo of a {cat},10.417091219418413,27.78109158013024,0.9919196302805303,4.147288270665544,19.201082754557575,10.534529689999154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,0.15,all,a small {cat} near the center,33.380580550594644,89.61132148624426,0.9919196302805303,4.463595435355485,32.23642104988181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.73034269886693
0.05,0.15,all,a visible {cat} in the scene,11.416861952485247,40.550207241468506,0.9919196302805303,4.2932014799410965,24.100884456362746,14.98911886037756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.23029245940106
0.05,0.15,all,a {cat} in the scene,35.78885448380763,129.73131837683835,0.9919196302805303,5.294237184752968,26.880779672276496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.9926700100659
0.05,0.15,all,a {cat} object,14.528763447735715,38.86049991180517,1.0151438774420434,4.6512349895597165,25.446920277982308,8.483933296708935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.9219325542694
0.05,0.15,all,all,37.76920912455987,154.77672824180777,0.9919196302805303,0.0,41.038204279991525,24.597550156147882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966444007650676
0.05,0.15,all,other,29.273438652237562,138.55388840096015,0.9919196302805303,4.795557154393285,21.31437617147045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.757513582444226
0.05,0.15,all,the {cat},8.041995039200554,24.72079752872569,0.9919196302805303,3.486439897358728,15.118479455706899,9.17892322546318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,0.2,5,all,5.091542941369495,36.123258413588424,0.8751971438585596,3.719959037152861,5.6467436886859215,3.863134675857098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.74396361486126
0.05,0.2,5,other,0.0,5.4703838156848485,0.846496120276929,3.5355339059327378,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.415975101053608
0.05,0.2,10,all,9.539254080956885,78.76362930525272,0.9919196302805303,7.783078811721854,12.252174887491782,5.482028053462274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8213616198675
0.05,0.2,10,other,10.506138556502147,78.36384549106229,0.9919196302805303,5.599577051697275,9.816205719973583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.01551389935402
0.05,0.2,20,a visible {cat} in the scene,,,,,,,,,,,,,,
0.05,0.2,20,a {cat} in the scene,3.0401355631656033,30.43659906260662,0.8523597923772898,2.193309385519074,4.8398597525385405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,0.2,20,all,13.335646729132053,112.74841141960451,0.9919196302805303,7.191186125719238,15.910522833713072,10.624078907443174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.535669797539008
0.05,0.2,20,other,15.981156667183157,110.14751347830075,0.9919196302805303,4.508471558019819,10.830147979744222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.33007161312848
0.05,0.2,30,a photo of a {cat},3.4034296427770236,10.341181317708857,0.46609919246996606,1.892969448600091,5.188127472091127,4.96655480858378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48175033879174
0.05,0.2,30,a small {cat} near the center,1.1690451944500118,11.067594821208088,1.0201661872424743,3.488074922742725,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.073541957968125
0.05,0.2,30,a visible {cat} in the scene,5.936168397046637,24.61110387049158,1.2467106712690335,4.546060565661952,9.554355775546266,5.154748157905347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.06293260120617
0.05,0.2,30,a {cat} in the scene,10.600273084863627,59.18571583527247,0.9919196302805303,4.241089730866721,12.997469389320207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.3323435852303
0.05,0.2,30,all,18.492957407732558,124.14101241759504,0.9919196302805303,7.242237223399963,23.895110708876686,12.834575013979766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18764910861489
0.05,0.2,30,other,16.72525666548396,114.93463109670623,0.9919196302805303,4.475371198953339,12.261514459564335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.18195479428755
0.05,0.2,30,the {cat},,,,,,,,,,,,,,
0.05,0.2,all,a photo of a {cat},5.301914193727305,15.352517545064057,0.9751713054124427,4.270280332442714,13.247086250102209,7.57414332177729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,0.2,all,a small {cat} near the center,16.59613144523049,67.69488761389351,0.9919196302805303,4.463595435355485,17.040122930122433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.79738084892774
0.05,0.2,all,a visible {cat} in the scene,8.092949606499062,36.811819780990554,0.9960981832244643,3.906724971123511,14.02482917305353,8.492889182525973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.7076939937808
0.05,0.2,all,a {cat} in the scene,22.321750072872636,104.95570162644245,0.9919196302805303,5.294237184752968,17.44314071188835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.62092486508732
0.05,0.2,all,a {cat} object,6.0,15.380912445024183,0.23074267166187068,2.886751345948128,7.937253933193772,4.163331998932266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.59248078616131
0.05,0.2,all,all,25.1422793423014,158.47908205806857,0.9919196302805303,0.0,25.715600425872978,17.165142156800158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.862057958781504
0.05,0.2,all,other,20.14055871278545,124.87028365237047,0.9919196302805303,4.795557154393285,13.569606130109888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.54480582041465
0.05,0.2,all,the {cat},1.7320508075688772,20.72359908210265,1.561174189914417,3.055050463303893,14.177446878757825,9.29157324317757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01355291149742
0.05,0.3,5,all,,,,,,,,,,,,,,
0.05,0.3,10,all,7.667257795670051,74.60647651795244,0.9919196302805303,7.783078811721854,8.89869889957308,4.661149621013434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.50910035530466
0.05,0.3,10,other,8.021517115989049,72.49058826318803,0.9919196302805303,5.599577051697275,6.9061376211385515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.44050183906361
0.05,0.3,20,all,12.596574304568936,113.08321219581474,0.9919196302805303,7.5245213171757035,9.147188236369628,7.006763649653473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54342602436003
0.05,0.3,20,other,10.718405223087798,93.37132353013811,0.9919196302805303,4.73063921351238,6.545388091103376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33549722568455
0.05,0.3,30,a {cat} in the scene,2.2253945610567474,30.951926452092987,0.42172998169892056,2.870208222079931,5.31843156256751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4136.156343495888
0.05,0.3,30,all,13.79778777081388,126.51876616403956,0.9919196302805303,7.789838184928381,11.562644024707549,7.667429405231618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.922349256433943
0.05,0.3,30,other,11.589014762174337,102.11254724374926,0.9919196302805303,4.356181331105683,6.281970860704214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66149094250302
0.05,0.3,all,a small {cat} near the center,6.180614856144977,36.516437274029265,0.9919196302805303,4.081730799034825,5.799047108656822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.026326710126355
0.05,0.3,all,a {cat} in the scene,10.871982339941507,74.92516540205605,0.9919196302805303,5.081183036718082,7.999342078209339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.11865489999033
0.05,0.3,all,all,12.677788284613113,152.5905654036976,0.9919196302805303,3.540740332933662,10.036774487118029,7.772251587335685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.790246856076923
0.05,0.3,all,other,12.295805874576223,106.0681176518664,0.9919196302805303,4.689012913744551,6.624317243865093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.529854494417847
0.05,0.4,10,all,5.5875802125409315,75.86398893762313,0.9919196302805303,7.752079517271818,7.8222018706540135,4.191156102280635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.63256374773031
0.05,0.4,10,other,4.564034329047619,61.58147572758926,1.0181763416494303,5.083513082815651,5.490022848512836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6188588722849
0.05,0.4,20,all,7.014833906575558,104.5395167881731,0.9919196302805303,7.236421040382062,7.408920654397501,6.215430712940851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76368195652028
0.05,0.4,20,other,5.222421297686191,82.54818760703112,0.9919196302805303,3.776311204838593,4.032760579892742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.290998596297882
0.05,0.4,30,all,7.343274760658645,116.2636977512701,0.9919196302805303,7.479621437085256,8.136338242723197,6.6322576929174835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24990032360612
0.05,0.4,30,other,5.889106803868344,90.42783173981852,0.9919196302805303,4.0324342915650195,4.26614580154031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31878964687793
0.05,0.4,all,a {cat} in the scene,4.115013163202924,47.984752955612315,0.620754110849076,4.516635916254486,4.453463071962464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.17150754528945
0.05,0.4,all,all,6.09119295203718,128.21152113037064,0.9919196302805303,6.652858507122296,7.050755838542193,6.881707254514834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.162876697270534
0.05,0.4,all,other,5.720461887865902,89.33700162156809,0.9919196302805303,3.7710810958634875,4.011496636313921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.597232385608464
0.05,0.5,10,all,2.677063067368169,48.94175784523755,0.988614910965003,5.209704947597863,5.209704947597863,3.2620584974867697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.23960557588218
0.05,0.5,10,other,1.0,31.243297462419317,0.9239147627554843,6.110100926607786,6.110100926607786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.19810532196384
0.05,0.5,20,all,5.029125695700784,81.52568558010354,0.9919196302805303,7.685255876985283,7.685255876985283,4.627150993407225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94900634944214
0.05,0.5,20,other,3.384840152376897,46.50102579844357,0.9920201925925444,4.155317877932646,4.155317877932646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.43960179985876
0.05,0.5,30,all,5.481067894412354,87.77746840243859,0.9919196302805303,8.055563621693885,8.055563621693885,4.889300886414613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.43840560210233
0.05,0.5,30,other,3.981205847478877,63.47155405828779,1.106992893721132,4.449250873274437,4.449250873274437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6098199933713
0.05,0.5,all,all,6.277780365367162,100.83943604433561,0.9919196302805303,8.255141938274146,8.255141938274146,4.930036831291906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98581999790485
0.05,0.5,all,other,3.981205847478877,63.47155405828779,1.106992893721132,4.449250873274437,4.449250873274437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6098199933713
0.05,none,5,all,14.799004233927008,44.936389380865435,0.9919196302805303,4.375469899577103,13.774404180447004,7.63234115975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.3028135689324
0.05,none,5,other,12.0545907394128,39.22835464928437,0.9919196302805303,2.627786741327145,9.267231460763695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,none,10,a photo of a {cat},,,,,,,,,,,,,,
0.05,none,10,a visible {cat} in the scene,10.959484208558678,17.344158028375663,1.0368591919267416,3.172723825136413,15.719274418219634,5.478567867823938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,none,10,a {cat} in the scene,5.477225575051661,16.381235626078677,1.2696819745481234,0.9831920802501751,6.6257075093909785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,none,10,a {cat} object,7.371114795831993,7.356338765233501,0.9017959746474177,1.5275252316519465,9.16515138991168,6.244997998398398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,none,10,all,47.84173469835065,102.60251564215379,0.9919196302805303,7.783078811721854,51.43508939481521,12.437104926282823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.194376521869934
