alpha,score_threshold,k_max,template,cal_null,sum_phi_cal,phi_max,num_test_families,num_test_candidates,gated_tp_total,total_rejections,fp,tp,fdp,gated_recall,full_recall,frontier_supported_family_frac,frontier_T1_median
0.1,0.05,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63410929053322
0.1,0.05,20,other,902.1,1473.6889099014372,12.844148440659634,84.3,871.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.88640764097556
0.1,0.05,20,the {cat},109.0,135.0378067684547,12.844148440659634,18.1,147.4,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84888878223526
0.1,0.05,30,a small {cat} near the center,206.7,265.08977016596475,12.844148440659634,12.45,233.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.1179355632178
0.1,0.05,30,a visible {cat} in the scene,177.15,226.29536416099353,12.844148440659634,26.15,271.7,68.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.71990033321887
0.1,0.05,30,a {cat} in the scene,316.15,442.62563826358036,12.844148440659634,19.75,360.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.3594237081012
0.1,0.05,30,a {cat} object,152.6,140.12218081458542,12.844148440659634,16.1,212.6,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.98981591768174
0.1,0.05,30,other,1231.15,1808.9562793185214,12.844148440659634,97.15,1188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.93564648567946
0.1,0.05,30,the {cat},165.15,192.6425313761787,12.844148440659634,21.1,216.85,62.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.59505800456873
0.1,0.05,all,a small {cat} near the center,2610.45,2277.2098361311173,12.844148440659634,46.65,2515.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.4734014112435
0.1,0.05,all,a visible {cat} in the scene,362.45,396.5518934219248,12.844148440659634,29.7,476.65,114.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.78214176426737
0.1,0.05,all,a {cat} in the scene,2346.75,2122.570823571262,12.844148440659634,50.85,2564.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.70308811543083
0.1,0.05,all,a {cat} object,581.85,484.0490584251788,12.844148440659634,20.2,583.95,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.73897545164323
0.1,0.05,all,the {cat},250.05,264.20473713200346,12.844148440659634,23.45,330.3,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.42189310540502
0.1,0.1,5,all,56.55,278.15073081951016,12.844148440659634,37.25,79.2,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.48883541623098
0.1,0.1,5,other,35.916666666666664,205.69733060129462,12.724632019232311,13.583333333333334,27.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.73997902142946
0.1,0.1,10,a visible {cat} in the scene,34.0,90.14915032035616,14.206956102144733,8.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.1988670938082
0.1,0.1,10,all,189.7,799.4231738681906,12.844148440659634,90.55,250.45,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.70611514009718
0.1,0.1,10,other,131.0,600.2581411845256,12.844148440659634,46.75,131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.3968420521902
0.1,0.1,10,the {cat},31.0,75.20080683412908,10.734327485380119,12.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.33467805688178
0.1,0.1,20,a photo of a {cat},44.470588235294116,107.19899662956448,12.855092963905118,14.705882352941176,75.11764705882354,35.1764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.34366513088753
0.1,0.1,20,a small {cat} near the center,38.0,155.26910885516125,13.14812030075188,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.44116721595918
0.1,0.1,20,a visible {cat} in the scene,45.588235294117645,127.46920224583491,12.878597395373404,21.705882352941178,81.3529411764706,33.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.62150593311546
0.1,0.1,20,a {cat} in the scene,56.8421052631579,217.59515164841415,12.772421721634103,12.157894736842104,57.26315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0756271864926
0.1,0.1,20,a {cat} object,32.0,53.96936207205774,13.830281476997579,12.0,49.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.24736391724759
0.1,0.1,20,all,542.15,1789.8793796171747,12.844148440659634,170.85,670.95,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.39625502596888
0.1,0.1,20,other,326.5,1139.5886035408835,12.844148440659634,84.3,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.55839467587003
0.1,0.1,20,the {cat},39.5,103.17475279383423,12.92535393306984,18.0625,62.375,30.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.5872098067754
0.1,0.1,30,a photo of a {cat},74.55,167.2905441069363,12.844148440659634,19.95,119.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.4406107537993
0.1,0.1,30,a small {cat} near the center,62.15,182.74283472923477,12.844148440659634,12.45,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0106860950852
0.1,0.1,30,a visible {cat} in the scene,62.85,161.37374659403048,12.844148440659634,26.15,119.6,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.85807122984065
0.1,0.1,30,a {cat} in the scene,99.4,321.77678931854655,12.844148440659634,19.75,111.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.19950499831697
0.1,0.1,30,a {cat} object,40.416666666666664,85.7913659207807,13.36356471837828,15.583333333333334,66.91666666666667,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.93217308035753
0.1,0.1,30,all,804.1,2376.2588191104005,12.844148440659634,212.65,987.0,172.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.582520030479
0.1,0.1,30,other,420.15,1341.4331498884878,12.844148440659634,97.15,408.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.47008911145656
0.1,0.1,30,the {cat},50.45,128.77781305422647,12.844148440659634,21.1,88.55,41.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.6557964235219
0.1,0.1,all,a photo of a {cat},112.55,236.4839935757995,12.844148440659634,24.6,172.75,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0394039788402
0.1,0.1,all,a small {cat} near the center,616.4,1159.7244468006425,12.844148440659634,46.65,605.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6076284845817
0.1,0.1,all,a visible {cat} in the scene,114.7,254.01293928797614,12.844148440659634,29.7,192.95,74.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.78173321418967
0.1,0.1,all,a {cat} in the scene,492.75,1092.9772218250278,12.844148440659634,50.85,534.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.51417285750944
0.1,0.1,all,a {cat} object,131.15,226.60848140108084,12.844148440659634,20.2,170.15,51.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.02777323413733
0.1,0.1,all,all,2029.95,4610.000256476026,12.844148440659634,299.0,2273.5,248.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.70138004355596
0.1,0.1,all,other,492.95,1476.460375268583,12.844148440659634,103.55,472.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.20519109625536
0.1,0.1,all,the {cat},69.45,163.73279831691607,12.844148440659634,23.45,125.75,54.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.1452308553251
0.1,0.15,5,all,44.4,265.1681571151786,12.844148440659634,37.25,64.7,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.66832391009407
0.1,0.15,5,other,36.0,236.90885673342294,13.231718330101659,13.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.13944559443823
0.1,0.15,10,all,128.75,733.1061361653517,12.844148440659634,90.55,179.05,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.1110597253048
0.1,0.15,10,other,86.7,551.5797756717951,12.844148440659634,46.75,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.41403992996626
0.1,0.15,20,a photo of a {cat},32.0,103.89500916743599,13.113315475894206,12.666666666666666,43.333333333333336,24.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.332609813763
0.1,0.15,20,a visible {cat} in the scene,36.42857142857143,137.46655098331664,12.54634807828037,20.571428571428573,55.142857142857146,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.36801299320518
0.1,0.15,20,a {cat} in the scene,39.470588235294116,203.59592939781822,12.811509838811231,11.823529411764707,36.588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.4406705288995
0.1,0.15,20,all,327.25,1549.6263808093813,12.844148440659634,170.85,429.0,100.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.63164963807972
0.1,0.15,20,other,193.45,990.4538601400434,12.844148440659634,84.3,190.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.74280045366018
0.1,0.15,20,the {cat},35.25,120.79311467099927,12.385902602228871,16.75,43.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.81268444768915
0.1,0.15,30,a photo of a {cat},40.611111111111114,131.51374813044248,12.990081646007054,19.88888888888889,74.11111111111111,39.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.15893366094446
0.1,0.15,30,a small {cat} near the center,41.0,173.49774903319243,12.801874493320213,12.461538461538462,36.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.2797129317736
0.1,0.15,30,a visible {cat} in the scene,39.72222222222222,139.31854755775205,12.916379259170716,25.555555555555557,80.38888888888889,35.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.50437089004527
0.1,0.15,30,a {cat} in the scene,63.0,280.66697026848806,12.844148440659634,19.75,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.4350662781175
0.1,0.15,30,all,462.05,1992.2585558444182,12.844148440659634,212.65,605.65,136.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.10940057633869
0.1,0.15,30,other,235.4,1133.8652472766282,12.844148440659634,97.15,229.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.89363213012871
0.1,0.15,30,the {cat},36.13333333333333,118.64816093132256,12.735067514894913,21.266666666666666,64.6,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.90022397484273
0.1,0.15,all,a photo of a {cat},54.9,171.48228992763174,12.844148440659634,24.6,103.45,50.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.13900316112526
0.1,0.15,all,a small {cat} near the center,258.5,758.9320714559549,12.844148440659634,46.65,250.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.62716157922796
0.1,0.15,all,a visible {cat} in the scene,57.85,190.66504707486018,12.844148440659634,29.7,119.3,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.37449287164415
0.1,0.15,all,a {cat} in the scene,229.0,799.6864909310012,12.844148440659634,50.85,244.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.2177833796071
0.1,0.15,all,a {cat} object,52.55555555555556,143.42117837231046,12.813311594593323,20.11111111111111,80.61111111111111,36.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.92551973026167
0.1,0.15,all,all,959.75,3413.030110214296,12.844148440659634,299.0,1143.35,186.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.08302937392955
0.1,0.15,all,other,268.25,1223.433689681901,12.844148440659634,103.55,259.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3945365509948
0.1,0.15,all,the {cat},41.4,132.42964087559037,12.844148440659634,23.45,82.4,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.74723992916682
0.1,0.2,5,all,33.93333333333333,251.8351887571625,12.943255999805068,37.46666666666667,52.8,22.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.26928155045758
0.1,0.2,5,other,32.0,228.8610166245741,13.231718330101659,13.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.50478983677132
0.1,0.2,10,all,98.55,672.538141329781,12.844148440659634,90.55,143.7,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.53445364456093
0.1,0.2,10,other,70.8,521.050627138138,12.844148440659634,46.75,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.84486684442452
0.1,0.2,20,a visible {cat} in the scene,37.0,154.77591066171033,10.921887033727131,25.0,48.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.973234068567
0.1,0.2,20,a {cat} in the scene,33.166666666666664,199.45910771654516,12.87572321315445,11.416666666666666,27.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.9879851375345
0.1,0.2,20,all,237.95,1373.3155546190708,12.844148440659634,170.85,324.25,87.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.5204164433422
0.1,0.2,20,other,142.85,892.4703836605888,12.844148440659634,84.3,137.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.40972100442055
0.1,0.2,30,a photo of a {cat},33.25,123.92034692156417,12.911455004921153,17.75,50.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.1891277957351
0.1,0.2,30,a small {cat} near the center,31.833333333333332,169.40508914941617,12.686555898356575,13.166666666666666,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.7474079082029
0.1,0.2,30,a visible {cat} in the scene,33.714285714285715,142.5725279219095,12.427112666600314,25.0,58.57142857142857,31.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.3627182081107
0.1,0.2,30,a {cat} in the scene,47.05,249.61915937556333,12.844148440659634,19.75,52.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.3018517773068
0.1,0.2,30,all,322.9,1720.3866318474768,12.844148440659634,212.65,443.15,116.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.3890563844241
0.1,0.2,30,other,168.55,1003.860016562576,12.844148440659634,97.15,162.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.22565865999415
0.1,0.2,30,the {cat},32.0,126.03790354742775,10.734327485380119,23.0,48.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.90446699604266
0.1,0.2,all,a photo of a {cat},36.88235294117647,140.00326424958288,12.817588666669126,24.11764705882353,73.88235294117646,39.64705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.9892753248951
0.1,0.2,all,a small {cat} near the center,136.2,522.9617491567526,12.844148440659634,46.65,130.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.09424818524587
0.1,0.2,all,a visible {cat} in the scene,38.1875,155.76461418672486,12.829736287797063,28.9375,80.8125,42.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.08933091934608
0.1,0.2,all,a {cat} in the scene,139.45,627.8173405529194,12.844148440659634,50.85,149.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.3295512927587
0.1,0.2,all,a {cat} object,37.0,127.46546812688867,12.68082439781218,21.666666666666668,47.0,32.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8553458028897
0.1,0.2,all,all,581.15,2680.42863307726,12.844148440659634,299.0,727.85,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.42708679184759
0.1,0.2,all,other,184.8,1061.9144782112999,12.844148440659634,103.55,178.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.93203659398255
0.1,0.2,all,the {cat},33.0,122.2756363104429,12.399254715194479,22.666666666666668,58.0,32.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.8391088543117
0.1,0.3,5,all,31.0,249.74563633971718,12.633155183205739,40.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.52074379078053
0.1,0.3,10,all,64.95,563.6549046724882,12.844148440659634,90.55,104.35,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.47083711740818
0.1,0.3,10,other,55.35,469.8158232088896,12.844148440659634,46.75,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.49175342697674
0.1,0.3,20,all,145.6,1073.3770967664154,12.844148440659634,169.75,212.25,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.77434320302362
0.1,0.3,20,other,100.6,755.0031097686082,12.844148440659634,83.2,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.74353696916451
0.1,0.3,30,a {cat} in the scene,35.57142857142857,230.53104113111684,13.256300299776271,17.285714285714285,28.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.41909265111937
0.1,0.3,30,all,189.8,1287.8531579584221,12.844148440659634,210.45,275.3,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.33676941988736
0.1,0.3,30,other,116.1,832.6431703808751,12.844148440659634,95.65,111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.99820706921962
0.1,0.3,all,a small {cat} near the center,39.1,213.9891746741317,12.844148440659634,33.35,39.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8201465757343
0.1,0.3,all,a {cat} in the scene,70.9,406.900708062,12.844148440659634,50.15,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.5055316246198
0.1,0.3,all,all,275.9,1699.387829212797,12.844148440659634,280.3,374.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.65650366941933
0.1,0.3,all,other,122.35,858.2193241807705,12.844148440659634,100.75,116.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.89333083145843
0.1,0.4,10,all,47.2,494.62506091479554,12.844148440659634,81.1,82.85,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8907933680957
0.1,0.4,10,other,40.94736842105263,419.0434244397622,12.83470450954262,39.21052631578947,40.1578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.57283611422855
0.1,0.4,20,all,91.05,861.1608860205167,12.844148440659634,140.45,144.45,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.89332892259662
0.1,0.4,20,other,66.7,622.3123675830051,12.844148440659634,64.55,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.68298402300006
0.1,0.4,30,all,106.85,966.0572099042304,12.844148440659634,164.05,168.9,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.58364643115087
0.1,0.4,30,other,73.05,665.1961531599359,12.844148440659634,70.95,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.70637587901199
0.1,0.4,all,a {cat} in the scene,34.4,288.33943958685273,13.010019383684744,30.2,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.89214566996466
0.1,0.4,all,all,134.05,1148.4443384619778,12.844148440659634,194.95,200.15,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69257084170378
0.1,0.4,all,other,74.25,670.7785626334237,12.844148440659634,72.3,73.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.67194108889817
0.1,0.5,10,all,33.0,422.8647341416107,12.806557316511627,60.84615384615385,60.84615384615385,31.846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.56680219670457
0.1,0.5,10,other,31.0,391.6882965708019,12.635551930486242,23.666666666666668,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.12334568487594
0.1,0.5,20,all,46.15,592.0005377733618,12.844148440659634,85.7,85.7,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.70631383891697
0.1,0.5,20,other,34.8,449.7793844936645,12.95040019804455,31.466666666666665,31.466666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.52346631501854
0.1,0.5,30,all,48.6,623.5592900946567,12.844148440659634,90.05,90.05,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.7852894173318
0.1,0.5,30,other,35.625,456.5337951545833,12.811895653503022,31.9375,31.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.2814920288132
0.1,0.5,all,all,52.6,675.2713492824284,12.844148440659634,94.6,94.6,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.1102570204948
0.1,0.5,all,other,35.625,456.5337951545833,12.811895653503022,31.9375,31.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.2814920288132
0.1,none,5,all,101.8,304.3241122975766,12.844148440659634,37.25,131.55,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.47641494598795
0.1,none,5,other,58.45,205.71809504845902,12.844148440659634,13.8,52.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.53170619195834
0.1,none,10,a photo of a {cat},32.0,50.51638347257528,13.30422140120416,2.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
0.1,none,10,a visible {cat} in the scene,44.88235294117647,69.0087613900398,12.739357399647728,15.764705882352942,79.29411764705883,28.470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.2475613346437
0.1,none,10,a {cat} in the scene,35.0,101.46359450862501,12.670655562464916,2.8333333333333335,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
0.1,none,10,a {cat} object,40.666666666666664,42.270260456841946,13.256051678803958,5.333333333333333,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.20737006194996
0.1,none,10,all,463.9,955.9132478500238,12.844148440659634,90.55,553.1,88.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.01269377084515
0.1,none,10,other,317.2,708.0572921277595,12.844148440659634,46.75,316.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.16815613234272
0.1,none,10,the {cat},44.529411764705884,63.56493709960488,12.782369945995155,12.647058823529411,63.0,26.058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.47805635830426
0.1,none,20,a small {cat} near the center,65.84210526315789,111.66052365592685,12.814365407041862,6.0,68.26315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
0.1,none,20,a visible {cat} in the scene,109.5,157.04988343066447,12.844148440659634,22.1,173.35,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.45060626593298
0.1,none,20,a {cat} in the scene,164.0,273.1386428060022,12.844148440659634,12.6,173.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.1289930741689
0.1,none,20,a {cat} object,89.7,81.42976669254219,12.844148440659634,12.7,127.2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.76302635855143
0.1,none,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63410929053322
