seed,alpha,score_threshold,k_max,template,cal_null,sum_phi_cal,phi_max,num_test_families,num_test_candidates,gated_tp_total,full_tp_total,num_rejected_families,total_rejections,fp,tp,fdp,mean_family_fdp,gated_recall,full_recall,frontier_supported_family_frac,frontier_T1_median,frontier_T1_mean
0,0.05,none,all,a visible {cat} in the scene,347,354.8385073550648,13.023583131882889,27,506,90,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,186.7571091342446,326.71688474204177
0,0.1,none,all,a visible {cat} in the scene,347,354.8385073550648,13.023583131882889,27,506,90,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,97.63488404352555,249.91973756052639
0,0.15,none,all,a visible {cat} in the scene,347,354.8385073550648,13.023583131882889,27,506,90,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64.22416422716105,702.2369090294947
0,0.2,none,all,a visible {cat} in the scene,347,354.8385073550648,13.023583131882889,27,506,90,436,1,1,0,1,0.0,0.0,0.011111111111111112,0.0022935779816513763,0.037037037037037035,46.08292303312529,103.64957389366475
0,0.05,none,all,a {cat} in the scene,2515,2257.7102872688456,13.023583131882889,43,2382,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1152.998958090644,2477.250937364046
0,0.1,none,all,a {cat} in the scene,2515,2257.7102872688456,13.023583131882889,43,2382,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,478.5127776485029,822.2830104733588
0,0.15,none,all,a {cat} in the scene,2515,2257.7102872688456,13.023583131882889,43,2382,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,297.9581662862304,438.40777958337225
0,0.2,none,all,a {cat} in the scene,2515,2257.7102872688456,13.023583131882889,43,2382,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,216.33112508673605,302.4206482841914
0,0.05,none,all,a {cat} object,464,356.57804056926034,13.023583131882889,28,1201,138,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,294.6540142709406,363.3760212747154
0,0.1,none,all,a {cat} object,464,356.57804056926034,13.023583131882889,28,1201,138,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,117.25805743153265,232.22246798801132
0,0.15,none,all,a {cat} object,464,356.57804056926034,13.023583131882889,28,1201,138,436,1,1,0,1,0.0,0.0,0.007246376811594203,0.0022935779816513763,0.03571428571428571,77.88860683640002,181.43871294940087
0,0.2,none,all,a {cat} object,464,356.57804056926034,13.023583131882889,28,1201,138,436,1,1,0,1,0.0,0.0,0.007246376811594203,0.0022935779816513763,0.03571428571428571,55.385153986567985,101.72195927320162
0,0.05,none,all,other,1669,1993.7311867201452,13.023583131882889,108,1493,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,302.49714557133234,479.0004761841033
0,0.1,none,all,other,1669,1993.7311867201452,13.023583131882889,108,1493,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,140.58360932001023,191.38301320124057
0,0.15,none,all,other,1669,1993.7311867201452,13.023583131882889,108,1493,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91.570117135372,120.83261980819115
0,0.2,none,all,other,1669,1993.7311867201452,13.023583131882889,108,1493,0,436,2,2,2,0,1.0,0.018518518518518517,0.0,0.0,0.018518518518518517,67.89796611121237,88.38064680171652
0,0.05,none,all,the {cat},273,271.89925506703014,13.023583131882889,20,383,84,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,112.12340415135262,304.2979164420433
0,0.1,none,all,the {cat},273,271.89925506703014,13.023583131882889,20,383,84,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,144.62907027084964,1497.2671287059547
0,0.15,none,all,the {cat},273,271.89925506703014,13.023583131882889,20,383,84,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,87.42741320483283,227.31351238303068
0,0.2,none,all,the {cat},273,271.89925506703014,13.023583131882889,20,383,84,436,4,4,0,4,0.0,0.0,0.047619047619047616,0.009174311926605505,0.2,60.6917980060335,173.37906200567727
0,0.05,none,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,489.238537599301,804.3329405667519
0,0.1,none,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,213.69039573302805,195.36792490262434
0,0.15,none,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,115.83217712631429,104.35933935103341
0,0.2,none,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,79.4489932853566,71.3910838165104
0,0.05,none,5,other,50,185.96432173556116,13.023583131882889,15,63,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,676.233897220222,676.233897220222
0,0.1,none,5,other,50,185.96432173556116,13.023583131882889,15,63,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,676.233897220222,4625.657996953142
0,0.15,none,5,other,50,185.96432173556116,13.023583131882889,15,63,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,203.79651697047802,254.0378540018793
0,0.2,none,5,other,50,185.96432173556116,13.023583131882889,15,63,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,119.97698176487815,137.48394190889954
0,0.05,none,10,all,343,694.7241431998748,13.023583131882889,92,582,81,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,476.77147082344356,459.3837656682144
0,0.1,none,10,all,343,694.7241431998748,13.023583131882889,92,582,81,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,177.48427016055197,162.60976525368315
0,0.15,none,10,all,343,694.7241431998748,13.023583131882889,92,582,81,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,109.03742157845569,99.23699557413691
0,0.2,none,10,all,343,694.7241431998748,13.023583131882889,92,582,81,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,78.69043693202465,71.44597146753414
0,0.05,none,10,a visible {cat} in the scene,37,50.655970808385526,13.023583131882889,15,76,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,inf
0,0.1,none,10,a visible {cat} in the scene,37,50.655970808385526,13.023583131882889,15,76,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,189.95989053144567,167.68064411109094
0,0.15,none,10,a visible {cat} in the scene,37,50.655970808385526,13.023583131882889,15,76,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,56.28441200931725,74.04169161515378
0,0.2,none,10,a visible {cat} in the scene,37,50.655970808385526,13.023583131882889,15,76,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44.66045735521912,143.6716425338763
0,0.05,none,10,other,208,455.77679226451517,13.023583131882889,53,346,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,924.7645060439435,1589.1042903226403
0,0.1,none,10,other,208,455.77679226451517,13.023583131882889,53,346,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,229.52788099651838,218.4925992355361
0,0.15,none,10,other,208,455.77679226451517,13.023583131882889,53,346,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,131.02412919308446,123.14040363007997
0,0.2,none,10,other,208,455.77679226451517,13.023583131882889,53,346,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91.679239823322,85.87097429125262
0,0.05,none,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,323.61759117052867,340.2648432551755
0,0.1,none,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,150.59543483784478,154.61284844927965
0,0.15,none,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,98.130147875823,100.08978385150922
0,0.2,none,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.7760256098493,74.00246894278806
0,0.05,none,20,a photo of a {cat},90,102.26787767656418,13.023583131882889,13,164,57,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,inf
0,0.1,none,20,a photo of a {cat},90,102.26787767656418,13.023583131882889,13,164,57,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9204.108990890809,9204.108990890809
0,0.15,none,20,a photo of a {cat},90,102.26787767656418,13.023583131882889,13,164,57,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,424.50817148762485,661.9228732832604
0,0.2,none,20,a photo of a {cat},90,102.26787767656418,13.023583131882889,13,164,57,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,255.6696941914105,287.06944216198144
0,0.05,none,20,a small {cat} near the center,80,149.93570617398154,13.023583131882889,4,44,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,inf
0,0.1,none,20,a small {cat} near the center,80,149.93570617398154,13.023583131882889,4,44,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,inf
0,0.15,none,20,a small {cat} near the center,80,149.93570617398154,13.023583131882889,4,44,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1434.1676242728665,1434.1676242728665
0,0.2,none,20,a small {cat} near the center,80,149.93570617398154,13.023583131882889,4,44,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,317.1716861372687,317.1716861372687
0,0.05,none,20,a visible {cat} in the scene,93,118.94095026100231,13.023583131882889,21,162,54,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,209.89579457823936,352.9523443613309
0,0.1,none,20,a visible {cat} in the scene,93,118.94095026100231,13.023583131882889,21,162,54,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,88.10440760074245,345.3413739983103
0,0.15,none,20,a visible {cat} in the scene,93,118.94095026100231,13.023583131882889,21,162,54,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,88.10440760074246,1038.6017386690626
0,0.2,none,20,a visible {cat} in the scene,93,118.94095026100231,13.023583131882889,21,162,54,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,63.15588063382141,218.17470984057445
0,0.05,none,20,a {cat} in the scene,171,262.7720219603734,13.023583131882889,10,148,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,606.396973754708,606.396973754708
0,0.1,none,20,a {cat} in the scene,171,262.7720219603734,13.023583131882889,10,148,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1149.627596076634,6530.197569550966
0,0.15,none,20,a {cat} in the scene,171,262.7720219603734,13.023583131882889,10,148,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,370.3894809714707,419.3688866577747
0,0.2,none,20,a {cat} in the scene,171,262.7720219603734,13.023583131882889,10,148,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,204.41557548068266,213.07678650890466
0,0.05,none,20,a {cat} object,66,64.6432321001406,13.023583131882889,18,188,64,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,95.76775125946754,95.76775125946754
0,0.1,none,20,a {cat} object,66,64.6432321001406,13.023583131882889,18,188,64,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,108.8174557880965,108.8174557880965
0,0.15,none,20,a {cat} object,66,64.6432321001406,13.023583131882889,18,188,64,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,252.2662716103049,1657.57059104663
0,0.2,none,20,a {cat} object,66,64.6432321001406,13.023583131882889,18,188,64,436,1,1,0,1,0.0,0.0,0.015625,0.0022935779816513763,0.05555555555555555,132.22479293210574,441.8425884353759
0,0.05,none,20,other,962,1391.3241691126914,13.023583131882889,88,870,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,277.2252391756296,388.88289064876716
0,0.1,none,20,other,962,1391.3241691126914,13.023583131882889,88,870,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,126.05428485732196,163.96578393049825
0,0.15,none,20,other,962,1391.3241691126914,13.023583131882889,88,870,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,81.57268855186172,104.095671758649
0,0.2,none,20,other,962,1391.3241691126914,13.023583131882889,88,870,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.29573863976994,76.27526409387241
0,0.05,none,20,the {cat},80,83.20816742534714,13.023583131882889,14,118,33,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,81.17869992716795,2273.0035979607105
0,0.1,none,20,the {cat},80,83.20816742534714,13.023583131882889,14,118,33,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,27.281366368966278,72.74578379221123
0,0.15,none,20,the {cat},80,83.20816742534714,13.023583131882889,14,118,33,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.83836438053847,147.92909441778727
0,0.2,none,20,the {cat},80,83.20816742534714,13.023583131882889,14,118,33,436,4,4,0,4,0.0,0.0,0.12121212121212122,0.009174311926605505,0.2857142857142857,27.281366368966278,59.72881169294779
0,0.05,none,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,295.4577989445611,361.66258946263855
0,0.1,none,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,141.43769585557484,168.11503696410858
0,0.15,none,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,92.97202402212746,109.55952896144824
0,0.2,none,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,8,8,2,6,0.25,0.00980392156862745,0.022058823529411766,0.013761467889908258,0.0392156862745098,69.24442160632104,81.26329313288015
0,0.05,none,30,a photo of a {cat},251,253.9217976630446,13.023583131882889,18,286,92,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1361.1673288187237,2358.135925412405
0,0.1,none,30,a photo of a {cat},251,253.9217976630446,13.023583131882889,18,286,92,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,317.40224707880566,725.0223100106201
0,0.15,none,30,a photo of a {cat},251,253.9217976630446,13.023583131882889,18,286,92,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,158.20978879160288,233.29792374795858
0,0.2,none,30,a photo of a {cat},251,253.9217976630446,13.023583131882889,18,286,92,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,102.62810596550693,130.02168985483294
0,0.05,none,30,a small {cat} near the center,240,311.97926317056965,13.023583131882889,9,167,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3268.3541855964418,3268.3541855964418
0,0.1,none,30,a small {cat} near the center,240,311.97926317056965,13.023583131882889,9,167,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,261.9673202195623,1264.0962753451888
0,0.15,none,30,a small {cat} near the center,240,311.97926317056965,13.023583131882889,9,167,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,485.0560982157267,454.0461359068307
0,0.2,none,30,a small {cat} near the center,240,311.97926317056965,13.023583131882889,9,167,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,261.9673202195623,225.21717159274237
0,0.05,none,30,a visible {cat} in the scene,148,175.25701330500937,13.023583131882889,24,239,66,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,160.6736663258757,620.1916614602413
0,0.1,none,30,a visible {cat} in the scene,148,175.25701330500937,13.023583131882889,24,239,66,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,118.15079548652315,335.20542228871
0,0.15,none,30,a visible {cat} in the scene,148,175.25701330500937,13.023583131882889,24,239,66,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,79.9217650250857,280.2327244056159
0,0.2,none,30,a visible {cat} in the scene,148,175.25701330500937,13.023583131882889,24,239,66,436,1,1,0,1,0.0,0.0,0.015151515151515152,0.0022935779816513763,0.041666666666666664,59.060739032249046,313.0474808767555
0,0.05,none,30,a {cat} in the scene,372,488.5789759946015,13.023583131882889,17,338,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1470.9904653600897,3552.1693499381613
0,0.1,none,30,a {cat} in the scene,372,488.5789759946015,13.023583131882889,17,338,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,455.66951129030184,758.4016353271811
0,0.15,none,30,a {cat} in the scene,372,488.5789759946015,13.023583131882889,17,338,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,231.7370637128545,297.07296045348227
0,0.2,none,30,a {cat} in the scene,372,488.5789759946015,13.023583131882889,17,338,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,155.37847293114535,187.84265250176134
0,0.05,none,30,a {cat} object,151,129.21591051096703,13.023583131882889,20,245,70,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,878.0055457796472,827.4196467471944
0,0.1,none,30,a {cat} object,151,129.21591051096703,13.023583131882889,20,245,70,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,187.57148299979082,360.6889593689757
0,0.15,none,30,a {cat} object,151,129.21591051096703,13.023583131882889,20,245,70,436,1,1,0,1,0.0,0.0,0.014285714285714285,0.0022935779816513763,0.05,110.70271994252604,138.44919578477797
0,0.2,none,30,a {cat} object,151,129.21591051096703,13.023583131882889,20,245,70,436,1,1,0,1,0.0,0.0,0.014285714285714285,0.0022935779816513763,0.05,73.26675338250708,603.9379035565522
0,0.05,none,30,other,1311,1736.6299881150046,13.023583131882889,100,1158,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,312.343523042267,405.97813828073225
0,0.1,none,30,other,1311,1736.6299881150046,13.023583131882889,100,1158,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,143.28630264975286,173.85576132142876
0,0.15,none,30,other,1311,1736.6299881150046,13.023583131882889,100,1158,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,92.96734411750562,110.85143194398245
0,0.2,none,30,other,1311,1736.6299881150046,13.023583131882889,100,1158,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68.80467464797958,81.3904872486742
0,0.05,none,30,the {cat},219,225.63130937671093,13.023583131882889,16,170,44,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,128.93217678669197,773.9512056556705
0,0.1,none,30,the {cat},219,225.63130937671093,13.023583131882889,16,170,44,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,120.40901606161016,448.22871790542314
0,0.15,none,30,the {cat},219,225.63130937671093,13.023583131882889,16,170,44,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91.35615515524438,200.24665483032518
0,0.2,none,30,the {cat},219,225.63130937671093,13.023583131882889,16,170,44,436,4,4,0,4,0.0,0.0,0.09090909090909091,0.009174311926605505,0.25,62.190814685345536,97.13692688942226
0,0.05,0.05,all,all,8186,7832.0330560442035,13.023583131882889,299,9556,436,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,339.35150236460163,805.4681055009171
0,0.1,0.05,all,all,8186,7832.0330560442035,13.023583131882889,299,9556,436,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,166.07778714325988,340.59012233396317
0,0.15,0.05,all,all,8186,7832.0330560442035,13.023583131882889,299,9556,436,436,8,8,2,6,0.25,0.006688963210702341,0.013761467889908258,0.013761467889908258,0.026755852842809364,109.94142434478465,218.2593990747072
0,0.2,0.05,all,all,8186,7832.0330560442035,13.023583131882889,299,9556,436,436,8,8,2,6,0.25,0.006688963210702341,0.013761467889908258,0.013761467889908258,0.026755852842809364,82.16771288123392,160.733533929355
0,0.05,0.05,all,a photo of a {cat},409,397.83476373893177,13.023583131882889,24,508,124,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,689.5802571474817,717.6063608321547
0,0.1,0.05,all,a photo of a {cat},409,397.83476373893177,13.023583131882889,24,508,124,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,229.52005600322988,662.7506668301521
0,0.15,0.05,all,a photo of a {cat},409,397.83476373893177,13.023583131882889,24,508,124,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,128.33379475449414,278.10280464246574
0,0.2,0.05,all,a photo of a {cat},409,397.83476373893177,13.023583131882889,24,508,124,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,89.06748441916383,159.83052100438354
0,0.05,0.05,all,a small {cat} near the center,2509,2199.441015324925,13.023583131882889,49,3083,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1715.8759694024238,14964.537493174383
0,0.1,0.05,all,a small {cat} near the center,2509,2199.441015324925,13.023583131882889,49,3083,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,675.8698953342217,884.147313757214
0,0.15,0.05,all,a small {cat} near the center,2509,2199.441015324925,13.023583131882889,49,3083,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,408.7150233202223,482.1684525422643
0,0.2,0.05,all,a small {cat} near the center,2509,2199.441015324925,13.023583131882889,49,3083,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,292.92781016742794,334.0507894299202
0,0.05,0.05,all,a visible {cat} in the scene,347,354.8385073550648,13.023583131882889,27,506,90,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,186.7571091342446,326.71688474204177
0,0.1,0.05,all,a visible {cat} in the scene,347,354.8385073550648,13.023583131882889,27,506,90,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,97.63488404352555,249.91973756052639
0,0.15,0.05,all,a visible {cat} in the scene,347,354.8385073550648,13.023583131882889,27,506,90,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64.22416422716105,702.2369090294947
0,0.2,0.05,all,a visible {cat} in the scene,347,354.8385073550648,13.023583131882889,27,506,90,436,1,1,0,1,0.0,0.0,0.011111111111111112,0.0022935779816513763,0.037037037037037035,46.08292303312529,103.64957389366475
0,0.05,0.05,all,a {cat} in the scene,2515,2257.7102872688456,13.023583131882889,43,2382,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1152.998958090644,2477.250937364046
0,0.1,0.05,all,a {cat} in the scene,2515,2257.7102872688456,13.023583131882889,43,2382,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,478.5127776485029,822.2830104733588
0,0.15,0.05,all,a {cat} in the scene,2515,2257.7102872688456,13.023583131882889,43,2382,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,297.9581662862304,438.40777958337225
0,0.2,0.05,all,a {cat} in the scene,2515,2257.7102872688456,13.023583131882889,43,2382,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,216.33112508673605,302.4206482841914
0,0.05,0.05,all,a {cat} object,464,356.57804056926034,13.023583131882889,28,1201,138,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,294.6540142709406,363.3760212747154
0,0.1,0.05,all,a {cat} object,464,356.57804056926034,13.023583131882889,28,1201,138,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,117.25805743153265,232.22246798801132
0,0.15,0.05,all,a {cat} object,464,356.57804056926034,13.023583131882889,28,1201,138,436,1,1,0,1,0.0,0.0,0.007246376811594203,0.0022935779816513763,0.03571428571428571,77.88860683640002,181.43871294940087
0,0.2,0.05,all,a {cat} object,464,356.57804056926034,13.023583131882889,28,1201,138,436,1,1,0,1,0.0,0.0,0.007246376811594203,0.0022935779816513763,0.03571428571428571,55.385153986567985,101.72195927320162
0,0.05,0.05,all,other,1669,1993.7311867201452,13.023583131882889,108,1493,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,302.49714557133234,479.0004761841033
0,0.1,0.05,all,other,1669,1993.7311867201452,13.023583131882889,108,1493,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,140.58360932001023,191.38301320124057
0,0.15,0.05,all,other,1669,1993.7311867201452,13.023583131882889,108,1493,0,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91.570117135372,120.83261980819115
0,0.2,0.05,all,other,1669,1993.7311867201452,13.023583131882889,108,1493,0,436,2,2,2,0,1.0,0.018518518518518517,0.0,0.0,0.018518518518518517,67.89796611121237,88.38064680171652
0,0.05,0.05,all,the {cat},273,271.89925506703014,13.023583131882889,20,383,84,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,112.12340415135262,304.2979164420433
0,0.1,0.05,all,the {cat},273,271.89925506703014,13.023583131882889,20,383,84,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,144.62907027084964,1497.2671287059547
0,0.15,0.05,all,the {cat},273,271.89925506703014,13.023583131882889,20,383,84,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,87.42741320483283,227.31351238303068
0,0.2,0.05,all,the {cat},273,271.89925506703014,13.023583131882889,20,383,84,436,4,4,0,4,0.0,0.0,0.047619047619047616,0.009174311926605505,0.2,60.6917980060335,173.37906200567727
0,0.05,0.05,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,489.238537599301,804.3329405667519
0,0.1,0.05,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,213.69039573302805,195.36792490262434
0,0.15,0.05,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,115.83217712631429,104.35933935103341
0,0.2,0.05,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,79.4489932853566,71.3910838165104
