alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.05,10,0,10,0.0,0.0111731843575419,0.8770257830619812,12,score_oracle
0.1,60,6,54,0.1,0.060335195530726256,0.7403861880302429,12,score_oracle
0.15,81,12,69,0.14814814814814814,0.07709497206703911,0.7039835453033447,12,score_oracle
0.2,97,19,78,0.1958762886597938,0.08715083798882682,0.6779226660728455,12,score_oracle
