bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.0501756034791469,0.05167687521316103,8,5,0.02346041055718475,0.007363770250368188,0.31388070692194403,0.31388070692194403,0.31388070692194403
1,0.05167687521316103,0.05320792766287919,4,9,0.011730205278592375,0.013254786450662739,1.1299705449189985,1.1299705449189985,1.1299705449189985
2,0.05320792766287919,0.05521162939257918,10,3,0.02932551319648094,0.004418262150220913,0.15066273932253313,0.15066273932253313,0.15066273932253313
3,0.05521162939257918,0.05797841493040317,9,3,0.026392961876832845,0.004418262150220913,0.16740304369170347,0.16740304369170347,0.16740304369170347
4,0.05797841493040317,0.05987948924303051,9,4,0.026392961876832845,0.005891016200294551,0.22320405825560463,0.22320405825560463,0.22320405825560463
5,0.05987948924303051,0.06309854090213772,9,4,0.026392961876832845,0.005891016200294551,0.22320405825560463,0.22320405825560463,0.22320405825560463
6,0.06309854090213772,0.06545290369540445,11,2,0.03225806451612903,0.0029455081001472753,0.09131075110456553,0.09131075110456553,0.09131075110456553
7,0.06545290369540445,0.0681285075843334,7,5,0.020527859237536656,0.007363770250368188,0.3587208079107932,0.3587208079107932,0.3587208079107932
8,0.0681285075843334,0.07045382456853982,8,5,0.02346041055718475,0.007363770250368188,0.31388070692194403,0.31388070692194403,0.31388070692194403
9,0.07045382456853982,0.07312648929655544,9,4,0.026392961876832845,0.005891016200294551,0.22320405825560463,0.22320405825560463,0.22320405825560463
10,0.07312648929655544,0.07528927540406581,10,3,0.02932551319648094,0.004418262150220913,0.15066273932253313,0.15066273932253313,0.15066273932253313
11,0.07528927540406581,0.0797336913645267,4,8,0.011730205278592375,0.011782032400589101,1.004418262150221,1.004418262150221,1.004418262150221
12,0.0797336913645267,0.08473719386383884,5,8,0.01466275659824047,0.011782032400589101,0.8035346097201767,0.8035346097201767,0.8035346097201767
13,0.08473719386383884,0.08903609998524187,10,3,0.02932551319648094,0.004418262150220913,0.15066273932253313,0.15066273932253313,0.15066273932253313
14,0.08903609998524187,0.0931151122786104,8,5,0.02346041055718475,0.007363770250368188,0.31388070692194403,0.31388070692194403,0.31388070692194403
15,0.0931151122786104,0.09734082967042923,8,4,0.02346041055718475,0.005891016200294551,0.2511045655375552,0.2511045655375552,0.2511045655375552
16,0.09734082967042923,0.10105453254654997,10,3,0.02932551319648094,0.004418262150220913,0.15066273932253313,0.15066273932253313,0.15066273932253313
17,0.10105453254654997,0.10706624556332825,10,3,0.02932551319648094,0.004418262150220913,0.15066273932253313,0.15066273932253313,0.15066273932253313
18,0.10706624556332825,0.11339985439553853,6,7,0.017595307917888565,0.010309278350515464,0.5859106529209621,0.5859106529209621,0.5859106529209621
19,0.11339985439553853,0.12036462314426898,5,7,0.01466275659824047,0.010309278350515464,0.7030927835051546,0.7030927835051546,0.7030927835051546
20,0.12036462314426898,0.12439546445384617,8,5,0.02346041055718475,0.007363770250368188,0.31388070692194403,0.31388070692194403,0.31388070692194403
21,0.12439546445384617,0.1297962289303541,7,6,0.020527859237536656,0.008836524300441826,0.4304649694929518,0.4304649694929518,0.4304649694929518
22,0.1297962289303541,0.13485595919191834,6,6,0.017595307917888565,0.008836524300441826,0.5022091310751104,0.5022091310751104,0.5022091310751104
23,0.13485595919191834,0.14211507141590116,7,6,0.020527859237536656,0.008836524300441826,0.4304649694929518,0.4304649694929518,0.4304649694929518
24,0.14211507141590116,0.14908491168171165,5,8,0.01466275659824047,0.011782032400589101,0.8035346097201767,0.8035346097201767,0.8035346097201767
