alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,cal_null_size,n_cal
0.05,210,26,27,0,27,0.0,0.0712401055408971,0.0,0.4,342,12,betting,all,688
0.1,210,58,69,1,68,0.014492753623188406,0.17941952506596306,0.004761904761904762,0.4,342,12,betting,all,688
0.15,210,87,106,2,104,0.018867924528301886,0.27440633245382584,0.009523809523809525,0.4,342,12,betting,all,688
0.2,210,95,117,4,113,0.03418803418803419,0.29815303430079154,0.016666666666666666,0.4,342,12,betting,all,688
0.05,210,56,65,2,63,0.03076923076923077,0.18584070796460178,0.004761904761904762,0.4,344,13,betting,all,491
0.1,210,78,99,2,97,0.020202020202020204,0.2861356932153392,0.004761904761904762,0.4,344,13,betting,all,491
0.15,210,94,123,4,119,0.032520325203252036,0.35103244837758113,0.011904761904761904,0.4,344,13,betting,all,491
0.2,210,111,149,5,144,0.03355704697986577,0.4247787610619469,0.013095238095238096,0.4,344,13,betting,all,491
0.05,210,51,54,1,53,0.018518518518518517,0.1518624641833811,0.004761904761904762,0.4,445,14,betting,all,457
0.1,210,74,86,2,84,0.023255813953488372,0.24068767908309455,0.009523809523809525,0.4,445,14,betting,all,457
0.15,210,89,107,4,103,0.037383177570093455,0.29512893982808025,0.016666666666666666,0.4,445,14,betting,all,457
0.2,210,97,125,7,118,0.056,0.33810888252148996,0.023809523809523808,0.4,445,14,betting,all,457
0.05,210,34,35,1,34,0.02857142857142857,0.10967741935483871,0.004761904761904762,0.4,321,15,betting,all,461
0.1,210,75,87,1,86,0.011494252873563218,0.27741935483870966,0.004761904761904762,0.4,321,15,betting,all,461
0.15,210,92,111,2,109,0.018018018018018018,0.35161290322580646,0.007142857142857143,0.4,321,15,betting,all,461
0.2,210,107,131,4,127,0.030534351145038167,0.4096774193548387,0.013095238095238096,0.4,321,15,betting,all,461
0.05,210,29,32,2,30,0.0625,0.07556675062972293,0.004761904761904762,0.4,596,16,betting,all,503
0.1,210,69,80,3,77,0.0375,0.19395465994962216,0.009523809523809525,0.4,596,16,betting,all,503
0.15,210,84,105,3,102,0.02857142857142857,0.25692695214105793,0.009523809523809525,0.4,596,16,betting,all,503
0.2,210,97,128,5,123,0.0390625,0.30982367758186397,0.016666666666666666,0.4,596,16,betting,all,503
0.05,210,20,23,0,23,0.0,0.05897435897435897,0.0,0.4,461,17,betting,all,419
0.1,210,76,99,4,95,0.04040404040404041,0.24358974358974358,0.014285714285714285,0.4,461,17,betting,all,419
0.15,210,87,120,4,116,0.03333333333333333,0.29743589743589743,0.014285714285714285,0.4,461,17,betting,all,419
0.2,210,98,136,4,132,0.029411764705882353,0.3384615384615385,0.014285714285714285,0.4,461,17,betting,all,419
0.05,210,71,82,3,79,0.036585365853658534,0.21763085399449036,0.009523809523809525,0.4,426,18,betting,all,469
0.1,210,88,114,6,108,0.05263157894736842,0.2975206611570248,0.014285714285714285,0.4,426,18,betting,all,469
0.15,210,105,140,12,128,0.08571428571428572,0.3526170798898072,0.0380952380952381,0.4,426,18,betting,all,469
0.2,210,110,153,14,139,0.0915032679738562,0.38292011019283745,0.04523809523809524,0.4,426,18,betting,all,469
0.05,210,59,66,1,65,0.015151515151515152,0.1867816091954023,0.004761904761904762,0.4,420,19,betting,all,288
0.1,210,94,114,7,107,0.06140350877192982,0.3074712643678161,0.02619047619047619,0.4,420,19,betting,all,288
0.15,210,96,118,7,111,0.059322033898305086,0.31896551724137934,0.02619047619047619,0.4,420,19,betting,all,288
0.2,210,109,140,8,132,0.05714285714285714,0.3793103448275862,0.027777777777777776,0.4,420,19,betting,all,288
