alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method
0.1,210,73,91,1,90,0.01098901098901099,0.25069637883008355,0.0015873015873015873,0.4,464.0,5,betting
0.15,210,89,114,1,113,0.008771929824561403,0.3147632311977716,0.0015873015873015873,0.4,464.0,5,betting
0.2,210,96,128,1,127,0.0078125,0.35376044568245124,0.0015873015873015873,0.4,464.0,5,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,464.0,5,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,464.0,5,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,464.0,5,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,464.0,5,binary
0.05,210,123,183,2,181,0.01092896174863388,0.5041782729805014,0.006349206349206349,0.4,,5,pvalue_bh
0.1,210,147,236,12,224,0.05084745762711865,0.6239554317548747,0.03302154195011338,0.4,,5,pvalue_bh
0.15,210,154,257,20,237,0.07782101167315175,0.6601671309192201,0.048611111111111105,0.4,,5,pvalue_bh
0.2,210,163,278,25,253,0.08992805755395683,0.7047353760445683,0.05908730158730158,0.4,,5,pvalue_bh
0.05,210,22,27,1,26,0.037037037037037035,0.06914893617021277,0.004761904761904762,0.4,376.0,6,betting
0.1,210,74,96,5,91,0.052083333333333336,0.24202127659574468,0.016666666666666666,0.4,376.0,6,betting
0.15,210,96,129,7,122,0.05426356589147287,0.324468085106383,0.022023809523809525,0.4,376.0,6,betting
0.2,210,106,156,9,147,0.057692307692307696,0.39095744680851063,0.026785714285714284,0.4,376.0,6,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,376.0,6,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,376.0,6,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,376.0,6,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,376.0,6,binary
0.05,210,138,232,27,205,0.11637931034482758,0.5452127659574468,0.06810279667422524,0.4,,6,pvalue_bh
0.1,210,148,260,31,229,0.11923076923076924,0.6090425531914894,0.07881708238851096,0.4,,6,pvalue_bh
0.15,210,154,289,39,250,0.13494809688581316,0.6648936170212766,0.08722428365285509,0.4,,6,pvalue_bh
0.2,210,162,315,51,264,0.1619047619047619,0.7021276595744681,0.10602246959389817,0.4,,6,pvalue_bh
0.05,210,26,29,2,27,0.06896551724137931,0.06601466992665037,0.004761904761904762,0.4,464.0,7,betting
0.1,210,41,46,2,44,0.043478260869565216,0.10757946210268948,0.004761904761904762,0.4,464.0,7,betting
0.15,210,70,83,2,81,0.024096385542168676,0.1980440097799511,0.004761904761904762,0.4,464.0,7,betting
0.2,210,95,123,6,117,0.04878048780487805,0.2860635696821516,0.01904761904761905,0.4,464.0,7,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,464.0,7,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,464.0,7,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,464.0,7,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,464.0,7,binary
0.05,210,105,140,5,135,0.03571428571428571,0.33007334963325186,0.016666666666666666,0.4,,7,pvalue_bh
0.1,210,138,214,22,192,0.102803738317757,0.46943765281173594,0.05600907029478457,0.4,,7,pvalue_bh
0.15,210,159,305,50,255,0.16393442622950818,0.6234718826405868,0.08899518140589568,0.4,,7,pvalue_bh
0.2,210,172,351,73,278,0.20797720797720798,0.6797066014669927,0.1069094304388422,0.4,,7,pvalue_bh
0.05,210,24,24,0,24,0.0,0.05741626794258373,0.0,0.4,445.0,8,betting
0.1,210,48,53,1,52,0.018867924528301886,0.12440191387559808,0.002380952380952381,0.4,445.0,8,betting
0.15,210,81,101,2,99,0.019801980198019802,0.23684210526315788,0.007142857142857143,0.4,445.0,8,betting
0.2,210,102,146,7,139,0.04794520547945205,0.33253588516746413,0.016666666666666666,0.4,445.0,8,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,445.0,8,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,445.0,8,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,445.0,8,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,445.0,8,binary
0.05,210,109,158,8,150,0.05063291139240506,0.3588516746411483,0.02142857142857143,0.4,,8,pvalue_bh
0.1,210,128,197,15,182,0.07614213197969544,0.4354066985645933,0.041428571428571426,0.4,,8,pvalue_bh
0.15,210,143,236,19,217,0.08050847457627118,0.5191387559808612,0.04448979591836735,0.4,,8,pvalue_bh
0.2,210,159,291,33,258,0.1134020618556701,0.6172248803827751,0.07390066282923426,0.4,,8,pvalue_bh
0.05,210,38,43,2,41,0.046511627906976744,0.09879518072289156,0.004761904761904762,0.4,548.0,9,betting
0.1,210,65,80,3,77,0.0375,0.1855421686746988,0.009523809523809525,0.4,548.0,9,betting
0.15,210,73,95,3,92,0.031578947368421054,0.2216867469879518,0.009523809523809525,0.4,548.0,9,betting
0.2,210,85,111,5,106,0.04504504504504504,0.25542168674698795,0.011904761904761904,0.4,548.0,9,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,548.0,9,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,548.0,9,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,548.0,9,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,548.0,9,binary
0.05,210,112,173,10,163,0.057803468208092484,0.3927710843373494,0.023214285714285715,0.4,,9,pvalue_bh
0.1,210,134,219,19,200,0.0867579908675799,0.4819277108433735,0.05029827315541601,0.4,,9,pvalue_bh
0.15,210,156,265,32,233,0.12075471698113208,0.5614457831325301,0.0792687074829932,0.4,,9,pvalue_bh
0.2,210,170,400,126,274,0.315,0.6602409638554216,0.11855616605616605,0.4,,9,pvalue_bh
0.05,210,21,24,0,24,0.0,0.05263157894736842,0.0,0.4,538.0,10,betting
0.1,210,78,100,4,96,0.04,0.21052631578947367,0.011904761904761904,0.4,538.0,10,betting
0.15,210,99,147,6,141,0.04081632653061224,0.3092105263157895,0.01380952380952381,0.4,538.0,10,betting
0.2,210,121,184,9,175,0.04891304347826087,0.38377192982456143,0.025714285714285717,0.4,538.0,10,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,538.0,10,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,538.0,10,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,538.0,10,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,538.0,10,binary
0.05,210,120,171,7,164,0.04093567251461988,0.35964912280701755,0.023809523809523808,0.4,,10,pvalue_bh
0.1,210,151,280,35,245,0.125,0.5372807017543859,0.05534188034188033,0.4,,10,pvalue_bh
0.15,210,175,395,81,314,0.20506329113924052,0.6885964912280702,0.09611490750146212,0.4,,10,pvalue_bh
0.2,210,175,395,81,314,0.20506329113924052,0.6885964912280702,0.09611490750146212,0.4,,10,pvalue_bh
0.05,210,59,71,3,68,0.04225352112676056,0.16113744075829384,0.00873015873015873,0.4,501.0,11,betting
0.1,210,89,121,6,115,0.049586776859504134,0.2725118483412322,0.023015873015873014,0.4,501.0,11,betting
0.15,210,107,160,14,146,0.0875,0.3459715639810427,0.04503968253968253,0.4,501.0,11,betting
0.2,210,117,183,14,169,0.07650273224043716,0.4004739336492891,0.04424603174603174,0.4,501.0,11,betting
0.05,210,113,167,14,153,0.08383233532934131,0.36255924170616116,0.04523809523809524,0.4,501.0,11,binary
0.1,210,140,230,24,206,0.10434782608695652,0.4881516587677725,0.0782106782106782,0.4,501.0,11,binary
0.15,210,166,361,78,283,0.21606648199445982,0.6706161137440758,0.11112162036531785,0.4,501.0,11,binary
0.2,210,166,361,78,283,0.21606648199445982,0.6706161137440758,0.11112162036531785,0.4,501.0,11,binary
0.05,210,135,245,31,214,0.12653061224489795,0.5071090047393365,0.06001760353264113,0.4,,11,pvalue_bh
0.1,210,153,323,60,263,0.18575851393188855,0.6232227488151659,0.09050775613275613,0.4,,11,pvalue_bh
0.15,210,166,361,78,283,0.21606648199445982,0.6706161137440758,0.11112162036531785,0.4,,11,pvalue_bh
0.2,210,166,361,78,283,0.21606648199445982,0.6706161137440758,0.11112162036531785,0.4,,11,pvalue_bh
0.05,210,26,27,0,27,0.0,0.0712401055408971,0.0,0.4,342.0,12,betting
0.1,210,58,69,1,68,0.014492753623188406,0.17941952506596306,0.004761904761904762,0.4,342.0,12,betting
0.15,210,87,106,2,104,0.018867924528301886,0.27440633245382584,0.009523809523809525,0.4,342.0,12,betting
0.2,210,95,117,4,113,0.03418803418803419,0.29815303430079154,0.016666666666666666,0.4,342.0,12,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,342.0,12,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,342.0,12,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,342.0,12,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,342.0,12,binary
0.05,210,124,188,11,177,0.05851063829787234,0.46701846965699206,0.02683673469387755,0.4,,12,pvalue_bh
0.1,210,138,220,16,204,0.07272727272727272,0.5382585751978892,0.03257936507936508,0.4,,12,pvalue_bh
0.15,210,149,259,28,231,0.10810810810810811,0.6094986807387863,0.05347763347763348,0.4,,12,pvalue_bh
0.2,210,159,301,49,252,0.16279069767441862,0.6649076517150396,0.07329906204906204,0.4,,12,pvalue_bh
0.05,210,56,65,2,63,0.03076923076923077,0.18584070796460178,0.004761904761904762,0.4,344.0,13,betting
0.1,210,78,99,2,97,0.020202020202020204,0.2861356932153392,0.004761904761904762,0.4,344.0,13,betting
0.15,210,94,123,4,119,0.032520325203252036,0.35103244837758113,0.011904761904761904,0.4,344.0,13,betting
0.2,210,111,149,5,144,0.03355704697986577,0.4247787610619469,0.013095238095238096,0.4,344.0,13,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,344.0,13,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,344.0,13,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,344.0,13,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,344.0,13,binary
0.05,210,128,189,12,177,0.06349206349206349,0.5221238938053098,0.030952380952380953,0.4,,13,pvalue_bh
0.1,210,144,223,26,197,0.11659192825112108,0.5811209439528023,0.06598639455782312,0.4,,13,pvalue_bh
0.15,210,159,264,37,227,0.14015151515151514,0.6696165191740413,0.0947278911564626,0.4,,13,pvalue_bh
0.2,210,160,269,40,229,0.14869888475836432,0.6755162241887905,0.0988548752834467,0.4,,13,pvalue_bh
0.05,210,51,54,1,53,0.018518518518518517,0.1518624641833811,0.004761904761904762,0.4,445.0,14,betting
0.1,210,74,86,2,84,0.023255813953488372,0.24068767908309455,0.009523809523809525,0.4,445.0,14,betting
0.15,210,89,107,4,103,0.037383177570093455,0.29512893982808025,0.016666666666666666,0.4,445.0,14,betting
0.2,210,97,125,7,118,0.056,0.33810888252148996,0.023809523809523808,0.4,445.0,14,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,445.0,14,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,445.0,14,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,445.0,14,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,445.0,14,binary
0.05,210,121,177,16,161,0.0903954802259887,0.46131805157593125,0.050793650793650794,0.4,,14,pvalue_bh
0.1,210,147,240,34,206,0.14166666666666666,0.5902578796561605,0.08707482993197278,0.4,,14,pvalue_bh
0.15,210,158,345,109,236,0.3159420289855073,0.6762177650429799,0.1112942612942613,0.4,,14,pvalue_bh
0.2,210,158,345,109,236,0.3159420289855073,0.6762177650429799,0.1112942612942613,0.4,,14,pvalue_bh
0.05,210,34,35,1,34,0.02857142857142857,0.10967741935483871,0.004761904761904762,0.4,321.0,15,betting
0.1,210,75,87,1,86,0.011494252873563218,0.27741935483870966,0.004761904761904762,0.4,321.0,15,betting
0.15,210,92,111,2,109,0.018018018018018018,0.35161290322580646,0.007142857142857143,0.4,321.0,15,betting
0.2,210,107,131,4,127,0.030534351145038167,0.4096774193548387,0.013095238095238096,0.4,321.0,15,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,321.0,15,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,321.0,15,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,321.0,15,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,321.0,15,binary
0.05,210,135,174,14,160,0.08045977011494253,0.5161290322580645,0.04722222222222223,0.4,,15,pvalue_bh
0.1,210,148,209,24,185,0.11483253588516747,0.5967741935483871,0.06817460317460318,0.4,,15,pvalue_bh
0.15,210,163,250,37,213,0.148,0.6870967741935484,0.09616402116402116,0.4,,15,pvalue_bh
0.2,210,163,250,37,213,0.148,0.6870967741935484,0.09616402116402116,0.4,,15,pvalue_bh
0.05,210,29,32,2,30,0.0625,0.07556675062972293,0.004761904761904762,0.4,596.0,16,betting
0.1,210,69,80,3,77,0.0375,0.19395465994962216,0.009523809523809525,0.4,596.0,16,betting
0.15,210,84,105,3,102,0.02857142857142857,0.25692695214105793,0.009523809523809525,0.4,596.0,16,betting
0.2,210,97,128,5,123,0.0390625,0.30982367758186397,0.016666666666666666,0.4,596.0,16,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,596.0,16,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,596.0,16,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,596.0,16,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,596.0,16,binary
0.05,210,123,201,21,180,0.1044776119402985,0.4534005037783375,0.037228487886382625,0.4,,16,pvalue_bh
0.1,210,134,257,35,222,0.13618677042801555,0.5591939546599496,0.058333333333333334,0.4,,16,pvalue_bh
0.15,210,154,327,63,264,0.1926605504587156,0.6649874055415617,0.10472989700930876,0.4,,16,pvalue_bh
0.2,210,155,342,75,267,0.21929824561403508,0.672544080604534,0.10896631379824656,0.4,,16,pvalue_bh
0.05,210,20,23,0,23,0.0,0.05897435897435897,0.0,0.4,461.0,17,betting
0.1,210,76,99,4,95,0.04040404040404041,0.24358974358974358,0.014285714285714285,0.4,461.0,17,betting
0.15,210,87,120,4,116,0.03333333333333333,0.29743589743589743,0.014285714285714285,0.4,461.0,17,betting
0.2,210,98,136,4,132,0.029411764705882353,0.3384615384615385,0.014285714285714285,0.4,461.0,17,betting
0.05,210,105,150,7,143,0.04666666666666667,0.36666666666666664,0.025,0.4,461.0,17,binary
0.1,210,123,173,15,158,0.08670520231213873,0.40512820512820513,0.058333333333333334,0.4,461.0,17,binary
0.15,210,142,226,24,202,0.10619469026548672,0.517948717948718,0.08386243386243386,0.4,461.0,17,binary
0.2,210,159,376,116,260,0.30851063829787234,0.6666666666666666,0.11187608687608688,0.4,461.0,17,binary
0.05,210,121,182,7,175,0.038461538461538464,0.44871794871794873,0.025,0.4,,17,pvalue_bh
0.1,210,139,222,21,201,0.0945945945945946,0.5153846153846153,0.0710374149659864,0.4,,17,pvalue_bh
0.15,210,151,262,35,227,0.13358778625954199,0.5820512820512821,0.10025699168556311,0.4,,17,pvalue_bh
0.2,210,159,376,116,260,0.30851063829787234,0.6666666666666666,0.11187608687608688,0.4,,17,pvalue_bh
0.05,210,71,82,3,79,0.036585365853658534,0.21763085399449036,0.009523809523809525,0.4,426.0,18,betting
0.1,210,88,114,6,108,0.05263157894736842,0.2975206611570248,0.014285714285714285,0.4,426.0,18,betting
0.15,210,105,140,12,128,0.08571428571428572,0.3526170798898072,0.0380952380952381,0.4,426.0,18,betting
0.2,210,110,153,14,139,0.0915032679738562,0.38292011019283745,0.04523809523809524,0.4,426.0,18,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,426.0,18,binary
0.1,210,158,382,130,252,0.3403141361256545,0.6942148760330579,0.11862230362230362,0.4,426.0,18,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,426.0,18,binary
0.2,210,158,382,130,252,0.3403141361256545,0.6942148760330579,0.11862230362230362,0.4,426.0,18,binary
0.05,210,143,238,31,207,0.13025210084033614,0.5702479338842975,0.07965419501133789,0.4,,18,pvalue_bh
0.1,210,158,382,130,252,0.3403141361256545,0.6942148760330579,0.11862230362230362,0.4,,18,pvalue_bh
0.15,210,158,382,130,252,0.3403141361256545,0.6942148760330579,0.11862230362230362,0.4,,18,pvalue_bh
0.2,210,158,382,130,252,0.3403141361256545,0.6942148760330579,0.11862230362230362,0.4,,18,pvalue_bh
0.05,210,59,66,1,65,0.015151515151515152,0.1867816091954023,0.004761904761904762,0.4,420.0,19,betting
0.1,210,94,114,7,107,0.06140350877192982,0.3074712643678161,0.02619047619047619,0.4,420.0,19,betting
0.15,210,96,118,7,111,0.059322033898305086,0.31896551724137934,0.02619047619047619,0.4,420.0,19,betting
0.2,210,109,140,8,132,0.05714285714285714,0.3793103448275862,0.027777777777777776,0.4,420.0,19,betting
0.05,210,0,0,0,0,0.0,0.0,0.0,0.4,420.0,19,binary
0.1,210,0,0,0,0,0.0,0.0,0.0,0.4,420.0,19,binary
0.15,210,0,0,0,0,0.0,0.0,0.0,0.4,420.0,19,binary
0.2,210,0,0,0,0,0.0,0.0,0.0,0.4,420.0,19,binary
0.05,210,128,184,18,166,0.09782608695652174,0.47701149425287354,0.05119047619047619,0.4,,19,pvalue_bh
0.1,210,137,217,30,187,0.1382488479262673,0.5373563218390804,0.06360544217687074,0.4,,19,pvalue_bh
0.15,210,151,264,45,219,0.17045454545454544,0.6293103448275862,0.08688586545729403,0.4,,19,pvalue_bh
0.2,210,157,298,64,234,0.21476510067114093,0.6724137931034483,0.09755479969765685,0.4,,19,pvalue_bh
