method,alpha,total_rejections,fdp,recall
betting,0.05,18.247638635984483,0.022295976030961416,0.04965027238503185
betting,0.1,23.572955065632218,0.021170238346818533,0.056320946906820095
betting,0.15,22.42742681816643,0.025026386604762862,0.04474898444761385
betting,0.2,23.01687024313848,0.022884110279433358,0.044706687833494886
binary,0.05,58.56213524292404,0.03342118776007136,0.13099948418093182
binary,0.1,114.97746918876163,0.08492623144718194,0.22730271161665894
binary,0.15,118.078865259845,0.06526186004765659,0.2328596036758912
binary,0.2,168.0348961251486,0.1207357066781859,0.3039422114515135
pvalue_bh,0.05,33.10505606160644,0.03826346114768269,0.06340568914957599
pvalue_bh,0.1,51.751328485363544,0.06303550559463189,0.06142197844017308
pvalue_bh,0.15,53.953659453470365,0.06945069113605631,0.047921364421661006
pvalue_bh,0.2,47.06926586928761,0.07031881919850937,0.020580158541288758
