seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
3,1612,537,537,18743,6857,5192,5599,6109.865775371785,"{'num_fit_null': 15485, 'num_fit_tp': 3258, 'num_bins_realized': 80, 'max_phi': 274.4808931860037, 'fit_null_phi_mean': 1.0}"
