alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.05,545,16,19,4,15,0.21052631578947367,0.03125,0.007339449541284404,0,betting
0.1,545,50,55,17,38,0.3090909090909091,0.07916666666666666,0.029357798165137616,0,betting
0.15,545,74,86,34,52,0.3953488372093023,0.10833333333333334,0.05504587155963303,0,betting
0.2,545,86,101,43,58,0.42574257425742573,0.12083333333333333,0.06972477064220184,0,betting
0.05,545,0,0,0,0,0.0,0.0,0.0,0,binary
0.1,545,0,0,0,0,0.0,0.0,0.0,0,binary
0.15,545,0,0,0,0,0.0,0.0,0.0,0,binary
0.2,545,0,0,0,0,0.0,0.0,0.0,0,binary
0.05,545,120,138,69,69,0.5,0.14375,0.11559633027522936,0,pvalue_bh
0.1,545,182,251,123,128,0.4900398406374502,0.26666666666666666,0.17747196738022428,0,pvalue_bh
0.15,545,226,338,189,149,0.5591715976331361,0.3104166666666667,0.24729139362166885,0,pvalue_bh
0.2,545,251,386,229,157,0.5932642487046632,0.32708333333333334,0.2897990388816077,0,pvalue_bh
0.05,545,28,32,4,28,0.125,0.05870020964360587,0.007339449541284404,1,betting
0.1,545,57,61,16,45,0.26229508196721313,0.09433962264150944,0.029357798165137616,1,betting
0.15,545,85,103,31,72,0.30097087378640774,0.1509433962264151,0.053669724770642205,1,betting
0.2,545,93,119,32,87,0.2689075630252101,0.18238993710691823,0.055504587155963306,1,betting
0.05,545,0,0,0,0,0.0,0.0,0.0,1,binary
0.1,545,0,0,0,0,0.0,0.0,0.0,1,binary
0.15,545,0,0,0,0,0.0,0.0,0.0,1,binary
0.2,545,0,0,0,0,0.0,0.0,0.0,1,binary
0.05,545,119,157,52,105,0.33121019108280253,0.22012578616352202,0.08302752293577982,1,pvalue_bh
0.1,545,174,251,100,151,0.398406374501992,0.3165618448637317,0.14776938298255082,1,pvalue_bh
0.15,545,213,340,162,178,0.4764705882352941,0.3731656184486373,0.20220800246704188,1,pvalue_bh
0.2,545,254,453,256,197,0.565121412803532,0.4129979035639413,0.26417756705128537,1,pvalue_bh
0.05,545,23,25,9,16,0.36,0.03571428571428571,0.014678899082568808,2,betting
0.1,545,58,71,26,45,0.36619718309859156,0.10044642857142858,0.03669724770642202,2,betting
0.15,545,83,98,40,58,0.40816326530612246,0.12946428571428573,0.062385321100917435,2,betting
0.2,545,103,122,53,69,0.4344262295081967,0.15401785714285715,0.08440366972477065,2,betting
0.05,545,0,0,0,0,0.0,0.0,0.0,2,binary
0.1,545,0,0,0,0,0.0,0.0,0.0,2,binary
0.15,545,0,0,0,0,0.0,0.0,0.0,2,binary
0.2,545,0,0,0,0,0.0,0.0,0.0,2,binary
0.05,545,144,175,76,99,0.4342857142857143,0.22098214285714285,0.12201834862385322,2,pvalue_bh
0.1,545,209,279,130,149,0.4659498207885305,0.3325892857142857,0.19991005576542545,2,pvalue_bh
0.15,545,253,372,198,174,0.532258064516129,0.38839285714285715,0.2713386271939969,2,pvalue_bh
0.2,545,290,514,301,213,0.585603112840467,0.47544642857142855,0.3293484836393917,2,pvalue_bh
0.05,545,21,23,6,17,0.2608695652173913,0.0397196261682243,0.009174311926605505,3,betting
0.1,545,62,71,24,47,0.3380281690140845,0.10981308411214953,0.03853211009174312,3,betting
0.15,545,87,98,38,60,0.3877551020408163,0.14018691588785046,0.06422018348623854,3,betting
0.2,545,107,123,47,76,0.3821138211382114,0.17757009345794392,0.08073394495412844,3,betting
0.05,545,0,0,0,0,0.0,0.0,0.0,3,binary
0.1,545,0,0,0,0,0.0,0.0,0.0,3,binary
0.15,545,0,0,0,0,0.0,0.0,0.0,3,binary
0.2,545,0,0,0,0,0.0,0.0,0.0,3,binary
0.05,545,138,167,69,98,0.41317365269461076,0.22897196261682243,0.10825688073394496,3,pvalue_bh
0.1,545,192,250,130,120,0.52,0.2803738317757009,0.18491335372069315,3,pvalue_bh
0.15,545,245,360,211,149,0.5861111111111111,0.34813084112149534,0.2610666295987397,3,pvalue_bh
0.2,545,269,452,283,169,0.6261061946902655,0.39485981308411217,0.30093276753827214,3,pvalue_bh
0.05,545,26,26,6,20,0.23076923076923078,0.05333333333333334,0.011009174311926606,4,betting
0.1,545,61,65,22,43,0.3384615384615385,0.11466666666666667,0.03853211009174312,4,betting
0.15,545,79,87,33,54,0.3793103448275862,0.144,0.05871559633027523,4,betting
0.2,545,100,118,47,71,0.3983050847457627,0.18933333333333333,0.07889908256880734,4,betting
0.05,545,0,0,0,0,0.0,0.0,0.0,4,binary
0.1,545,0,0,0,0,0.0,0.0,0.0,4,binary
0.15,545,0,0,0,0,0.0,0.0,0.0,4,binary
0.2,545,0,0,0,0,0.0,0.0,0.0,4,binary
0.05,545,137,162,67,95,0.41358024691358025,0.25333333333333335,0.11467889908256881,4,pvalue_bh
0.1,545,198,261,128,133,0.4904214559386973,0.3546666666666667,0.1888510266491918,4,pvalue_bh
0.15,545,244,365,202,163,0.5534246575342465,0.43466666666666665,0.2584228920926169,4,pvalue_bh
0.2,545,270,444,265,179,0.5968468468468469,0.47733333333333333,0.3016950633464395,4,pvalue_bh
