alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,74,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.05,286,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.05,185,16,19,4,15,0.21052631578947367,0.17045454545454544,0.021621621621621623,0,betting,K<=5
0.1,74,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.1,286,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.1,185,50,55,17,38,0.3090909090909091,0.4318181818181818,0.08648648648648649,0,betting,K<=5
0.15,74,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.15,286,2,7,4,3,0.5714285714285714,0.01276595744680851,0.0034965034965034965,0,betting,5<K<=30
0.15,185,72,79,30,49,0.379746835443038,0.5568181818181818,0.15675675675675677,0,betting,K<=5
0.2,74,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.2,286,8,16,9,7,0.5625,0.029787234042553193,0.017482517482517484,0,betting,5<K<=30
0.2,185,78,85,34,51,0.4,0.5795454545454546,0.1783783783783784,0,betting,K<=5
0.05,198,28,32,4,28,0.125,0.24778761061946902,0.020202020202020204,1,betting,K<=5
0.05,270,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.05,77,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.1,198,57,61,16,45,0.26229508196721313,0.39823008849557523,0.08080808080808081,1,betting,K<=5
0.1,270,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.1,77,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.15,198,83,95,30,65,0.3157894736842105,0.5752212389380531,0.14646464646464646,1,betting,K<=5
0.15,270,2,8,1,7,0.125,0.029535864978902954,0.000925925925925926,1,betting,5<K<=30
0.15,77,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.2,198,84,100,30,70,0.3,0.6194690265486725,0.14646464646464646,1,betting,K<=5
0.2,270,9,19,2,17,0.10526315789473684,0.07172995780590717,0.004629629629629629,1,betting,5<K<=30
0.2,77,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.05,77,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.05,205,23,25,9,16,0.36,0.16,0.03902439024390244,2,betting,K<=5
0.05,263,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.1,77,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.1,205,57,66,21,45,0.3181818181818182,0.45,0.09268292682926829,2,betting,K<=5
0.1,263,1,5,5,0,1.0,0.0,0.0038022813688212928,2,betting,5<K<=30
0.15,77,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.15,205,82,93,35,58,0.3763440860215054,0.58,0.16097560975609757,2,betting,K<=5
0.15,263,1,5,5,0,1.0,0.0,0.0038022813688212928,2,betting,5<K<=30
0.2,77,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.2,205,92,104,44,60,0.4230769230769231,0.6,0.2,2,betting,K<=5
0.2,263,11,18,9,9,0.5,0.03896103896103896,0.019011406844106463,2,betting,5<K<=30
0.05,199,21,23,6,17,0.2608695652173913,0.1650485436893204,0.02512562814070352,3,betting,K<=5
0.05,274,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.05,72,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,199,62,71,24,47,0.3380281690140845,0.4563106796116505,0.10552763819095477,3,betting,K<=5
0.1,274,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.1,72,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.15,199,87,98,38,60,0.3877551020408163,0.5825242718446602,0.17587939698492464,3,betting,K<=5
0.15,274,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.15,72,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.2,199,95,106,42,64,0.39622641509433965,0.6213592233009708,0.19597989949748743,3,betting,K<=5
0.2,274,12,17,5,12,0.29411764705882354,0.061224489795918366,0.01824817518248175,3,betting,5<K<=30
0.2,72,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.05,296,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.05,194,26,26,6,20,0.23076923076923078,0.21052631578947367,0.030927835051546393,4,betting,K<=5
0.05,55,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.1,296,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.1,194,61,65,22,43,0.3384615384615385,0.45263157894736844,0.10824742268041238,4,betting,K<=5
0.1,55,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.15,296,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.15,194,79,87,33,54,0.3793103448275862,0.5684210526315789,0.16494845360824742,4,betting,K<=5
0.15,55,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.2,296,5,9,2,7,0.2222222222222222,0.03608247422680412,0.006756756756756757,4,betting,5<K<=30
0.2,194,95,109,45,64,0.41284403669724773,0.6736842105263158,0.211340206185567,4,betting,K<=5
0.2,55,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
