method,alpha,total_rejections,fdp,recall,mean_family_fdp,cal_bound,cal_loss
scoregate_pooled_plus1,0.05,0.65,0.015384615384615385,0.0011936339522546418,0.0006688963210702341,0.002173913043478261,0.0
scoregate_pooled_plus1,0.1,5.0,0.047979896691330445,0.010966493620843334,0.0038461538461538464,0.014214046822742476,0.006272727272727273
scoregate_pooled_plus1,0.15,7.8,0.06462509057790364,0.016418399783210434,0.005518394648829431,0.030691918997766077,0.019671828171828172
scoregate_pooled_plus1,0.2,13.95,0.12462835980251223,0.02757194919541815,0.012876254180602006,0.07859787181857136,0.06511221455914551
