bin,left,right,null_count,tp_count,p0,p1,phi
0,0.0500003844499588,0.05048315715976053,241,0,0.013342929908094341,0.0,0.0
1,0.05048315715976053,0.05099670914933084,241,0,0.013342929908094341,0.0,0.0
2,0.05099670914933084,0.051498497137799824,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
3,0.051498497137799824,0.0520707843825221,241,0,0.013342929908094341,0.0,0.0
4,0.0520707843825221,0.05264508398249737,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
5,0.05264508398249737,0.05313839856535192,239,1,0.013232200199313475,0.0008305647840531562,0.06276845660907159
6,0.05313839856535192,0.053674719063565114,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
7,0.053674719063565114,0.0542392618954181,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
8,0.0542392618954181,0.05484401644207536,241,0,0.013342929908094341,0.0,0.0
9,0.05484401644207536,0.05545292561873786,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
10,0.05545292561873786,0.056021263822913156,239,1,0.013232200199313475,0.0008305647840531562,0.06276845660907159
11,0.056021263822913156,0.056610112078487804,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
12,0.056610112078487804,0.057321623899042544,241,0,0.013342929908094341,0.0,0.0
13,0.057321623899042544,0.057939110789447947,241,0,0.013342929908094341,0.0,0.0
14,0.057939110789447947,0.05857028090395032,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
15,0.05857028090395032,0.0591938644647598,239,1,0.013232200199313475,0.0008305647840531562,0.06276845660907159
16,0.0591938644647598,0.0598439341410994,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
17,0.0598439341410994,0.06053873430937525,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
18,0.06053873430937525,0.061276165070012156,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
19,0.061276165070012156,0.06198738515377038,239,2,0.013232200199313475,0.0016611295681063123,0.12553691321814317
20,0.06198738515377038,0.06268081627786158,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
21,0.06268081627786158,0.0635026171803474,240,0,0.013287565053703909,0.0,0.0
22,0.0635026171803474,0.06427235715091224,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
23,0.06427235715091224,0.06507345661520955,241,0,0.013342929908094341,0.0,0.0
24,0.06507345661520955,0.06590083660557862,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
25,0.06590083660557862,0.06674376688897603,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
26,0.06674376688897603,0.06761527992784976,239,1,0.013232200199313475,0.0008305647840531562,0.06276845660907159
27,0.06761527992784976,0.06851495057344431,239,2,0.013232200199313475,0.0016611295681063123,0.12553691321814317
28,0.06851495057344431,0.06953032501041886,239,2,0.013232200199313475,0.0016611295681063123,0.12553691321814317
29,0.06953032501041886,0.07056261692196127,241,0,0.013342929908094341,0.0,0.0
30,0.07056261692196127,0.0716423233970999,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
31,0.0716423233970999,0.0727530196309089,239,1,0.013232200199313475,0.0008305647840531562,0.06276845660907159
32,0.0727530196309089,0.07380954595282668,241,0,0.013342929908094341,0.0,0.0
33,0.07380954595282668,0.07506620883941645,241,0,0.013342929908094341,0.0,0.0
34,0.07506620883941645,0.07638410385698077,241,0,0.013342929908094341,0.0,0.0
35,0.07638410385698077,0.07760519534349437,238,3,0.013176835344923043,0.0024916943521594683,0.18909656886010218
36,0.07760519534349437,0.07892873464152216,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
37,0.07892873464152216,0.08032503072172398,238,2,0.013176835344923043,0.0016611295681063123,0.12606437924006814
38,0.08032503072172398,0.08171906881034367,236,5,0.013066105636142177,0.004152823920265781,0.31783180359254465
39,0.08171906881034367,0.0833095423877239,241,0,0.013342929908094341,0.0,0.0
40,0.0833095423877239,0.08484578086063262,239,2,0.013232200199313475,0.0016611295681063123,0.12553691321814317
41,0.08484578086063262,0.08675532508641476,240,1,0.013287565053703909,0.0008305647840531562,0.06250692137320045
42,0.08675532508641476,0.08850678661838168,236,4,0.013066105636142177,0.0033222591362126247,0.2542654428740357
43,0.08850678661838168,0.0902176797389984,236,5,0.013066105636142177,0.004152823920265781,0.31783180359254465
44,0.0902176797389984,0.09215113613754504,237,4,0.01312147049053261,0.0033222591362126247,0.25319259290410306
45,0.09215113613754504,0.09426834061741826,239,2,0.013232200199313475,0.0016611295681063123,0.12553691321814317
46,0.09426834061741826,0.09649116685613986,238,3,0.013176835344923043,0.0024916943521594683,0.18909656886010218
47,0.09649116685613986,0.0988476797938346,238,2,0.013176835344923043,0.0016611295681063123,0.12606437924006814
48,0.0988476797938346,0.1013386556878686,238,3,0.013176835344923043,0.0024916943521594683,0.18909656886010218
49,0.1013386556878686,0.10399472992867226,238,3,0.013176835344923043,0.0024916943521594683,0.18909656886010218
50,0.10399472992867226,0.10681200819090006,239,2,0.013232200199313475,0.0016611295681063123,0.12553691321814317
51,0.10681200819090006,0.1099412627518177,234,7,0.012955375927361311,0.005813953488372093,0.44876764062810576
52,0.1099412627518177,0.11327166203409435,237,4,0.01312147049053261,0.0033222591362126247,0.25319259290410306
53,0.11327166203409435,0.1167892552912235,235,5,0.013010740781751745,0.004152823920265781,0.3191842793525129
54,0.1167892552912235,0.12044464237987992,233,8,0.012900011072970879,0.006644518272425249,0.5150784937190765
55,0.12044464237987992,0.12436737865209578,237,4,0.01312147049053261,0.0033222591362126247,0.25319259290410306
56,0.12436737865209578,0.12835186999291176,234,7,0.012955375927361311,0.005813953488372093,0.44876764062810576
57,0.12835186999291176,0.13286475278437132,238,3,0.013176835344923043,0.0024916943521594683,0.18909656886010218
58,0.13286475278437132,0.13814752176403994,236,4,0.013066105636142177,0.0033222591362126247,0.2542654428740357
59,0.13814752176403994,0.14347052201628682,236,5,0.013066105636142177,0.004152823920265781,0.31783180359254465
60,0.14347052201628682,0.1494058808311821,237,4,0.01312147049053261,0.0033222591362126247,0.25319259290410306
61,0.1494058808311821,0.15564045310020444,232,9,0.012844646218580445,0.007475083056478406,0.5819609920953145
62,0.15564045310020444,0.1633969815447927,238,3,0.013176835344923043,0.0024916943521594683,0.18909656886010218
63,0.1633969815447927,0.1711140125989914,226,14,0.012512457092237847,0.011627906976744186,0.9293064416546615
64,0.1711140125989914,0.18045856617391104,234,7,0.012955375927361311,0.005813953488372093,0.44876764062810576
65,0.18045856617391104,0.19082521274685868,231,10,0.012789281364190013,0.008305647840531562,0.649422559721563
66,0.19082521274685868,0.20275366678833961,231,10,0.012789281364190013,0.008305647840531562,0.649422559721563
67,0.20275366678833961,0.21662225201725963,227,14,0.01256782194662828,0.011627906976744186,0.9252125806782091
68,0.21662225201725963,0.23307672236114735,218,23,0.012069538257114383,0.01910299003322259,1.5827440641287454
69,0.23307672236114735,0.25190243124961853,207,33,0.011460524858819621,0.027408637873754152,2.3915691655833213
70,0.25190243124961853,0.27211989089846605,217,24,0.012014173402723951,0.019933554817275746,1.6591698945144449
71,0.27211989089846605,0.2956206202507019,213,28,0.011792713985162219,0.023255813953488372,1.9720493503657603
72,0.2956206202507019,0.3221149295568466,198,43,0.010962241169305725,0.03571428571428571,3.2579365079365075
73,0.3221149295568466,0.3545011021196842,199,42,0.011017606023696157,0.03488372093023256,3.166179735888746
74,0.3545011021196842,0.3856234978884458,189,51,0.010463957479791829,0.04235880398671096,4.048067288931076
75,0.3856234978884458,0.4390598013997078,166,75,0.009190565828811871,0.06229235880398671,6.7778589440819745
76,0.4390598013997078,0.5102749690413475,130,111,0.007197431070756284,0.09219269102990033,12.809110656785073
77,0.5102749690413475,0.6344216763973236,92,149,0.005093566603919832,0.12375415282392027,24.296168568539652
78,0.6344216763973236,0.7715540789067745,28,213,0.0015502159229321226,0.17691029900332225,114.11977930707167
79,0.7715540789067745,0.9712844491004944,15,226,0.0008304728158564943,0.1877076411960133,226.0250276854928
