bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05063401162624354,76,3,0.01513040015926737,0.0024469820554649264,0.16172619558684637,0.16172619558684637
1,0.05063401162624354,0.051180417090654295,67,11,0.013338642245669918,0.00897226753670473,0.6726522363711621,0.6726522363711621
2,0.051180417090654295,0.05183011330664155,72,6,0.014334063308779614,0.004893964110929853,0.34142196846112016,0.34142196846112016
3,0.05183011330664155,0.05226989015936844,72,6,0.014334063308779614,0.004893964110929853,0.34142196846112016,0.34142196846112016
4,0.05226989015936844,0.05279072187840935,73,5,0.014533147521401554,0.004078303425774877,0.2806207959954412,0.2806207959954412
5,0.05279072187840935,0.05332470089197154,74,4,0.014732231734023491,0.0032626427406199023,0.22146289846126715,0.22146289846126715
6,0.05332470089197154,0.05407826006412504,76,2,0.01513040015926737,0.0016313213703099511,0.10781746372456427,0.10781746372456427
7,0.05407826006412504,0.05461579635739318,71,7,0.014134979096157674,0.005709624796084829,0.4039358500103394,0.4039358500103394
8,0.05461579635739318,0.05538375079631802,72,6,0.014334063308779614,0.004893964110929853,0.34142196846112016,0.34142196846112016
9,0.05538375079631802,0.0560563504695892,74,4,0.014732231734023491,0.0032626427406199023,0.22146289846126715,0.22146289846126715
10,0.0560563504695892,0.056759332865476596,72,7,0.014334063308779614,0.005709624796084829,0.3983256298713069,0.3983256298713069
11,0.056759332865476596,0.05755488798022268,76,2,0.01513040015926737,0.0016313213703099511,0.10781746372456427,0.10781746372456427
12,0.05755488798022268,0.05811084583401673,74,4,0.014732231734023491,0.0032626427406199023,0.22146289846126715,0.22146289846126715
13,0.05811084583401673,0.05890304520726202,67,11,0.013338642245669918,0.00897226753670473,0.6726522363711621,0.6726522363711621
14,0.05890304520726202,0.05976973660290235,75,3,0.014931315946645431,0.0024469820554649264,0.16388254486133766,0.16388254486133766
15,0.05976973660290235,0.060541314631700476,74,4,0.014732231734023491,0.0032626427406199023,0.22146289846126715,0.22146289846126715
16,0.060541314631700476,0.0613244719803333,75,3,0.014931315946645431,0.0024469820554649264,0.16388254486133766,0.16388254486133766
17,0.0613244719803333,0.062229400873184175,72,6,0.014334063308779614,0.004893964110929853,0.34142196846112016,0.34142196846112016
18,0.062229400873184175,0.06306935995817176,74,4,0.014732231734023491,0.0032626427406199023,0.22146289846126715,0.22146289846126715
19,0.06306935995817176,0.0638910382986068,76,2,0.01513040015926737,0.0016313213703099511,0.10781746372456427,0.10781746372456427
20,0.0638910382986068,0.06485524997115129,73,6,0.014533147521401554,0.004893964110929853,0.33674495519452946,0.33674495519452946
21,0.06485524997115129,0.06607244014739981,74,4,0.014732231734023491,0.0032626427406199023,0.22146289846126715,0.22146289846126715
22,0.06607244014739981,0.06697164177894589,71,7,0.014134979096157674,0.005709624796084829,0.4039358500103394,0.4039358500103394
23,0.06697164177894589,0.06777598112821573,76,2,0.01513040015926737,0.0016313213703099511,0.10781746372456427,0.10781746372456427
24,0.06777598112821573,0.06888546049594875,74,4,0.014732231734023491,0.0032626427406199023,0.22146289846126715,0.22146289846126715
25,0.06888546049594875,0.07002609968185422,75,3,0.014931315946645431,0.0024469820554649264,0.16388254486133766,0.16388254486133766
26,0.07002609968185422,0.07102751433849334,75,3,0.014931315946645431,0.0024469820554649264,0.16388254486133766,0.16388254486133766
27,0.07102751433849334,0.07218785732984534,75,3,0.014931315946645431,0.0024469820554649264,0.16388254486133766,0.16388254486133766
28,0.07218785732984534,0.0733449354767799,69,9,0.013736810670913797,0.00734094616639478,0.5343996028087098,0.5343996028087098
29,0.0733449354767799,0.0747579857707023,69,9,0.013736810670913797,0.00734094616639478,0.5343996028087098,0.5343996028087098
30,0.0747579857707023,0.0761475600302219,75,4,0.014931315946645431,0.0032626427406199023,0.21851005981511692,0.21851005981511692
31,0.0761475600302219,0.07759496122598643,70,8,0.013935894883535735,0.0065252854812398045,0.46823584246096484,0.46823584246096484
32,0.07759496122598643,0.07899326384067529,73,5,0.014533147521401554,0.004078303425774877,0.2806207959954412,0.2806207959954412
33,0.07899326384067529,0.08047326654195784,68,10,0.013537726458291858,0.008156606851549755,0.602509356107859,0.602509356107859
34,0.08047326654195784,0.0819417536258697,72,6,0.014334063308779614,0.004893964110929853,0.34142196846112016,0.34142196846112016
35,0.0819417536258697,0.0834341496229171,71,7,0.014134979096157674,0.005709624796084829,0.4039358500103394,0.4039358500103394
36,0.0834341496229171,0.08585472330451009,72,6,0.014334063308779614,0.004893964110929853,0.34142196846112016,0.34142196846112016
37,0.08585472330451009,0.08788868039846422,73,5,0.014533147521401554,0.004078303425774877,0.2806207959954412,0.2806207959954412
38,0.08788868039846422,0.08980005756020545,74,4,0.014732231734023491,0.0032626427406199023,0.22146289846126715,0.22146289846126715
39,0.08980005756020545,0.0916054919362068,72,6,0.014334063308779614,0.004893964110929853,0.34142196846112016,0.34142196846112016
40,0.0916054919362068,0.09400835931301114,72,7,0.014334063308779614,0.005709624796084829,0.3983256298713069,0.3983256298713069
41,0.09400835931301114,0.09635469317436218,72,6,0.014334063308779614,0.004893964110929853,0.34142196846112016,0.34142196846112016
42,0.09635469317436218,0.09843861013650887,69,9,0.013736810670913797,0.00734094616639478,0.5343996028087098,0.5343996028087098
