selected,selected_fraction,threshold,fp,tp,fdp,recall
161,0.009978308026030369,0.7926185131072998,1,160,0.006211180124223602,0.05542085209560097
323,0.020018593120545398,0.6813186407089233,7,316,0.021671826625386997,0.10945618288881191
484,0.02999690114657577,0.5829636454582214,20,464,0.04132231404958678,0.1607204710772428
645,0.039975209172606135,0.5192395448684692,43,602,0.06666666666666667,0.20852095600969864
807,0.050015494267121166,0.46243616938591003,82,725,0.10161090458488228,0.2511257360581919
968,0.05999380229315154,0.4136257469654083,124,844,0.128099173553719,0.2923449948042951
1129,0.06997211031918191,0.37264344096183777,182,947,0.1612046058458813,0.32802216834083825
1291,0.08001239541369694,0.33974704146385193,250,1041,0.19364833462432224,0.3605819189470038
1452,0.0899907034397273,0.3119078576564789,329,1123,0.2265840220385675,0.3889851056459993
1614,0.10003098853424233,0.28660908341407776,420,1194,0.26022304832713755,0.4135781087634222
1775,0.1100092965602727,0.26674214005470276,511,1264,0.28788732394366195,0.43782473155524765
1936,0.11998760458630307,0.2498626857995987,611,1325,0.315599173553719,0.45895393141669555
2098,0.1300278896808181,0.23510435223579407,713,1385,0.3398474737845567,0.4797367509525459
2259,0.14000619770684847,0.21929006278514862,807,1452,0.35723771580345287,0.5029442327675788
2420,0.14998450573287883,0.2067340910434723,922,1498,0.38099173553719007,0.5188777277450641
2582,0.16002479082739388,0.19737498462200165,1024,1558,0.39659178931061195,0.5396605472809144
2743,0.17000309885342424,0.1896369457244873,1139,1604,0.41523878964637256,0.5555940422583997
2904,0.1799814068794546,0.18052628636360168,1261,1643,0.43422865013774103,0.5691028749567024
3066,0.19002169197396962,0.17221109569072723,1385,1681,0.4517286366601435,0.5822653273294077
3227,0.2,0.16488321125507355,1514,1713,0.4691664084288813,0.5933494977485279
3388,0.20997830802603037,0.1577257513999939,1643,1745,0.4849468713105077,0.6044336681676481
3550,0.2200185931205454,0.1520768404006958,1778,1772,0.5008450704225352,0.6137859369587807
3711,0.22999690114657576,0.14724960923194885,1906,1805,0.5136081918620318,0.6252164877034985
3872,0.23997520917260615,0.14309702813625336,2031,1841,0.5245351239669421,0.6376861794250087
4034,0.25001549426712116,0.13847273588180542,2165,1869,0.5366881507188894,0.6473848285417388
4195,0.25999380229315155,0.13413679599761963,2290,1905,0.5458879618593564,0.6598545202632491
4356,0.2699721103191819,0.13060913980007172,2421,1935,0.5557851239669421,0.6702459300311743
4518,0.28001239541369694,0.12654882669448853,2567,1951,0.5681717574147853,0.6757880152407343
4679,0.2899907034397273,0.12330707907676697,2711,1968,0.5793973071169053,0.6816764807758919
4840,0.29996901146575766,0.12051664292812347,2845,1995,0.5878099173553719,0.6910287495670246
5002,0.3100092965602727,0.11804672330617905,2984,2018,0.59656137544982,0.6989954970557672
5163,0.31998760458630304,0.11503028124570847,3128,2035,0.6058493124152624,0.7048839625909248
5325,0.3300278896808181,0.11242557317018509,3273,2052,0.6146478873239437,0.7107724281260824
5486,0.3400061977068485,0.1098724752664566,3415,2071,0.6224936201239519,0.717353654312435
5647,0.3499845057328788,0.10732536762952805,3554,2093,0.6293607225075262,0.7249740214755802
5809,0.36002479082739386,0.10512778162956238,3699,2110,0.6367705284902737,0.7308624870107377
5970,0.37000309885342425,0.10287346690893173,3845,2125,0.6440536013400335,0.7360581918947003
6131,0.3799814068794546,0.10049790143966675,3988,2143,0.6504648507584407,0.7422930377554555
6293,0.39002169197396963,0.0984916165471077,4131,2162,0.6564436675671381,0.7488742639418081
6454,0.4,0.09653203189373016,4275,2179,0.662379919429811,0.7547627294769657
6615,0.40997830802603036,0.09476862102746964,4410,2205,0.6666666666666666,0.7637686179425008
6777,0.4200185931205454,0.09317711740732193,4550,2227,0.6713885199940977,0.771388985105646
6938,0.4299969011465758,0.09151468425989151,4697,2241,0.6769962525223407,0.7762383096640111
7099,0.43997520917260613,0.0899946317076683,4842,2257,0.6820678968868855,0.7817803948735712
7261,0.4500154942671212,0.08844859153032303,4990,2271,0.6872331634761052,0.7866297194319363
7422,0.4599938022931515,0.08717665076255798,5136,2286,0.6919967663702506,0.7918254243158989
7583,0.4699721103191819,0.08572523295879364,5285,2298,0.6969537122510879,0.795981988223069
7745,0.48001239541369695,0.08430895209312439,5434,2311,0.7016139444803099,0.8004849324558365
7906,0.4899907034397273,0.0831642895936966,5584,2322,0.7062990134075385,0.8042951160374091
8068,0.5000309885342423,0.08186555653810501,5729,2339,0.7100892414476946,0.8101835815725666
8229,0.5100092965602727,0.08070266991853714,5880,2349,0.7145461173897193,0.8136473848285417
8390,0.5199876045863031,0.07963258773088455,6021,2369,0.7176400476758046,0.8205749913404918
8552,0.530027889680818,0.07857654988765717,6168,2384,0.7212347988774556,0.8257706962244544
8713,0.5400061977068484,0.07745953649282455,6312,2401,0.7244347526684265,0.8316591617596121
8874,0.5499845057328788,0.07641373574733734,6463,2411,0.728307414919991,0.8351229650155871
9036,0.5600247908273939,0.07544106990098953,6612,2424,0.7317397078353254,0.8396259092483547
9197,0.5700030988534243,0.07446667551994324,6761,2436,0.7351310209851039,0.8437824731555248
9358,0.5799814068794547,0.07362183928489685,6910,2448,0.7384056422312459,0.8479390370626948
9520,0.5900216919739696,0.07275782525539398,7054,2466,0.7409663865546219,0.85417388292345
9681,0.6,0.07198470085859299,7201,2480,0.7438281169300692,0.859023207481815
9842,0.6099783080260304,0.07116012275218964,7353,2489,0.747104247104247,0.8621406304121926
10004,0.6200185931205454,0.07032790780067444,7509,2495,0.7505997600959616,0.8642189123657776
10165,0.6299969011465758,0.0695679560303688,7663,2502,0.7538612887358583,0.8666435746449601
10326,0.6399752091726061,0.06878440082073212,7812,2514,0.7565368971528181,0.8708001385521302
10488,0.6500154942671211,0.06794705241918564,7962,2526,0.7591533180778032,0.8749567024593004
10649,0.6599938022931515,0.06716876477003098,8113,2536,0.7618555732932669,0.8784205057152754
10810,0.6699721103191819,0.06650515645742416,8266,2544,0.7646623496762257,0.8811915483200554
10972,0.680012395413697,0.06586215645074844,8414,2558,0.7668611009843237,0.8860408728784205
11133,0.6899907034397273,0.06505244970321655,8561,2572,0.7689751190155394,0.8908901974367855
11294,0.6999690114657576,0.06427697837352753,8710,2584,0.7712059500619798,0.8950467613439557
11456,0.7100092965602727,0.0636560469865799,8857,2599,0.7731319832402235,0.9002424662279183
11617,0.7199876045863031,0.06302794814109802,9010,2607,0.7755875010760093,0.9030135088326983
11779,0.7300278896808181,0.06240687891840935,9162,2617,0.777824942694626,0.9064773120886733
11940,0.7400061977068485,0.06179017946124077,9313,2627,0.7799832495812395,0.9099411153446484
12101,0.7499845057328788,0.06122748926281929,9468,2633,0.7824146764730188,0.9120193972982334
12263,0.7600247908273938,0.0605628564953804,9614,2649,0.7839843431460491,0.9175614825077936
12424,0.7700030988534242,0.05999715253710747,9762,2662,0.7857372826786864,0.9220644267405611
12585,0.7799814068794546,0.05951167643070221,9911,2674,0.7875248311481923,0.9262209906477312
12747,0.7900216919739697,0.0590071938931942,10062,2685,0.7893622028712638,0.9300311742293038
12908,0.8,0.05853937566280365,10208,2700,0.7908273938642703,0.9352268791132664
13069,0.8099783080260303,0.058109696954488754,10350,2719,0.7919504170173693,0.941808105299619
13231,0.8200185931205454,0.05754285678267479,10507,2724,0.7941198700022674,0.9435400069276065
13392,0.8299969011465758,0.057043083012104034,10659,2733,0.7959229390681004,0.9466574298579841
13553,0.8399752091726062,0.05657301843166351,10808,2745,0.7974618165719767,0.9508139937651542
13715,0.8500154942671212,0.05609435960650444,10958,2757,0.7989792198323004,0.9549705576723242
13876,0.8599938022931516,0.055557332932949066,11105,2771,0.8003026808878639,0.9598198822306893
14037,0.8699721103191819,0.05508066341280937,11262,2775,0.8023081855097243,0.9612054035330794
14199,0.8800123954136969,0.054652437567710876,11415,2784,0.8039298542150856,0.9643228264634569
14360,0.8899907034397273,0.05417877435684204,11566,2794,0.8054317548746518,0.967786629719432
14522,0.9000309885342423,0.053800519555807114,11718,2804,0.8069136482578158,0.971250432975407
14683,0.9100092965602727,0.05333544313907623,11876,2807,0.8088265340870394,0.9722895739521995
14844,0.919987604586303,0.052857011556625366,12026,2818,0.8101589867960118,0.9760997575337721
15006,0.9300278896808181,0.05254410207271576,12177,2829,0.8114754098360656,0.9799099411153447
15167,0.9400061977068485,0.052182089537382126,12329,2838,0.8128832333355311,0.9830273640457222
15328,0.9499845057328788,0.051829684525728226,12480,2848,0.81419624217119,0.9864911673016973
15490,0.9600247908273939,0.051418278366327286,12636,2854,0.8157520981278245,0.9885694492552823
15651,0.9700030988534243,0.05108168348670006,12787,2864,0.8170084978595616,0.9920332525112574
15812,0.9799814068794546,0.05070727318525314,12940,2872,0.818365798128004,0.9948042951160374
15974,0.9900216919739696,0.05035780370235443,13096,2878,0.8198322273694754,0.9968825770696225
16135,1.0,0.050000790506601334,13248,2887,0.8210722032847846,1.0
