seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
3,0.1,max_phi,0.3,2289,290,577,211,12,199,0.05687203791469194,0.014659113496322798,0.6862068965517242,218,15,203,0.06880733944954129,0.02032399125422381,0.35181975736568455,0.6310344827586207
3,0.15,max_phi,0.3,2289,290,577,228,18,210,0.07894736842105263,0.021814748558934602,0.7241379310344828,243,21,222,0.08641975308641975,0.023454581594116477,0.3847487001733102,0.6827586206896552
3,0.2,max_phi,0.3,2289,290,577,248,31,217,0.125,0.039629298350228576,0.7482758620689656,257,25,232,0.09727626459143969,0.028284635261379445,0.4020797227036395,0.7068965517241379
4,0.05,max_phi,0.3,2331,300,543,123,3,120,0.024390243902439025,0.004472271914132379,0.4,125,5,120,0.04,0.008050089445438283,0.22099447513812154,0.38666666666666666
4,0.1,max_phi,0.3,2331,300,543,174,6,168,0.034482758620689655,0.009838998211091235,0.56,175,7,168,0.04,0.011627906976744186,0.30939226519337015,0.5333333333333333
4,0.15,max_phi,0.3,2331,300,543,206,15,191,0.07281553398058252,0.020572450805008944,0.6366666666666667,196,12,184,0.061224489795918366,0.019230769230769232,0.3388581952117864,0.58
4,0.2,max_phi,0.3,2331,300,543,223,21,202,0.09417040358744394,0.023802424965215663,0.6733333333333333,226,23,203,0.10176991150442478,0.027827469687934803,0.3738489871086556,0.6266666666666667
5,0.05,max_phi,0.3,2269,276,556,124,2,122,0.016129032258064516,0.0035778175313059034,0.4420289855072464,136,5,131,0.03676470588235294,0.008944543828264758,0.2356115107913669,0.4311594202898551
5,0.1,max_phi,0.3,2269,276,556,173,15,158,0.08670520231213873,0.0169200954084675,0.572463768115942,182,16,166,0.08791208791208792,0.018753726893261775,0.29856115107913667,0.5434782608695652
5,0.15,max_phi,0.3,2269,276,556,202,25,177,0.12376237623762376,0.028369111508646395,0.6413043478260869,211,26,185,0.12322274881516587,0.021104154243689124,0.3327338129496403,0.6014492753623188
5,0.2,max_phi,0.3,2269,276,556,222,32,190,0.14414414414414414,0.03371596104154244,0.6884057971014492,229,32,197,0.13973799126637554,0.03094315245478036,0.35431654676258995,0.6413043478260869
6,0.05,max_phi,0.3,2191,300,614,143,2,141,0.013986013986013986,0.0026833631484794273,0.47,138,6,132,0.043478260869565216,0.009838998211091235,0.21498371335504887,0.41333333333333333
6,0.1,max_phi,0.3,2191,300,614,192,10,182,0.052083333333333336,0.014013118664281454,0.6066666666666667,196,10,186,0.05102040816326531,0.014460345855694692,0.30293159609120524,0.56
6,0.15,max_phi,0.3,2191,300,614,217,12,205,0.055299539170506916,0.014728682170542637,0.6833333333333333,232,16,216,0.06896551724137931,0.018306499701848538,0.3517915309446254,0.64
6,0.2,max_phi,0.3,2191,300,614,234,18,216,0.07692307692307693,0.023375074537865234,0.72,250,20,230,0.08,0.022242098986285035,0.3745928338762215,0.6766666666666666
7,0.05,max_phi,0.3,2254,326,615,173,8,165,0.046242774566473986,0.014311270125223614,0.5061349693251533,175,8,167,0.045714285714285714,0.014311270125223614,0.27154471544715447,0.46319018404907975
7,0.1,max_phi,0.3,2254,326,615,230,13,217,0.05652173913043478,0.02116875372689326,0.6656441717791411,217,9,208,0.041474654377880185,0.016100178890876567,0.3382113821138211,0.5644171779141104
7,0.15,max_phi,0.3,2254,326,615,251,15,236,0.05976095617529881,0.0219886702444842,0.7239263803680982,252,11,241,0.04365079365079365,0.018783542039355994,0.39186991869918697,0.656441717791411
7,0.2,max_phi,0.3,2254,326,615,266,20,246,0.07518796992481203,0.030933214072748953,0.754601226993865,278,16,262,0.05755395683453238,0.026535480023852115,0.42601626016260163,0.7055214723926381
8,0.05,max_phi,0.3,2130,309,572,190,10,180,0.05263157894736842,0.015503875968992248,0.5825242718446602,170,9,161,0.052941176470588235,0.014907573047107929,0.28146853146853146,0.49838187702265374
8,0.1,max_phi,0.3,2130,309,572,245,17,228,0.06938775510204082,0.02238123633472471,0.7378640776699029,239,17,222,0.07112970711297072,0.021635857682369312,0.3881118881118881,0.6634304207119741
8,0.15,max_phi,0.3,2130,309,572,269,28,241,0.10408921933085502,0.03309481216457961,0.7799352750809061,268,24,244,0.08955223880597014,0.03153448618564898,0.42657342657342656,0.7216828478964401
8,0.2,max_phi,0.3,2130,309,572,275,29,246,0.10545454545454545,0.03488372093023256,0.7961165048543689,283,32,251,0.11307420494699646,0.0366428145497913,0.4388111888111888,0.7411003236245954
9,0.05,max_phi,0.3,2245,330,648,187,7,180,0.0374331550802139,0.01095706618962433,0.5454545454545454,182,9,173,0.04945054945054945,0.014534883720930232,0.26697530864197533,0.49696969696969695
9,0.1,max_phi,0.3,2245,330,648,232,13,219,0.05603448275862069,0.018828264758497318,0.6636363636363637,233,14,219,0.060085836909871244,0.020617173524150267,0.33796296296296297,0.6060606060606061
9,0.15,max_phi,0.3,2245,330,648,265,20,245,0.07547169811320754,0.02626217451798847,0.7424242424242424,255,17,238,0.06666666666666667,0.025983899821109123,0.36728395061728397,0.6424242424242425
9,0.2,max_phi,0.3,2245,330,648,278,26,252,0.09352517985611511,0.03490856688531107,0.7636363636363637,286,25,261,0.08741258741258741,0.03431226396342676,0.4027777777777778,0.693939393939394
10,0.05,max_phi,0.3,2152,266,521,140,7,133,0.05,0.012522361359570662,0.5,150,10,140,0.06666666666666667,0.017889087656529516,0.2687140115163148,0.4924812030075188
10,0.1,max_phi,0.3,2152,266,521,175,10,165,0.05714285714285714,0.017889087656529516,0.6203007518796992,180,12,168,0.06666666666666667,0.02146690518783542,0.32245681381957775,0.5789473684210527
10,0.15,max_phi,0.3,2152,266,521,203,16,187,0.07881773399014778,0.025760286225402506,0.7030075187969925,208,17,191,0.08173076923076923,0.023971377459749553,0.3666026871401152,0.6578947368421053
10,0.2,max_phi,0.3,2152,266,521,214,17,197,0.0794392523364486,0.027549194991055456,0.7406015037593985,230,22,208,0.09565217391304348,0.03291592128801431,0.39923224568138194,0.706766917293233
11,0.05,max_phi,0.3,2282,335,571,175,6,169,0.03428571428571429,0.009168157423971377,0.5044776119402985,171,7,164,0.04093567251461988,0.01095706618962433,0.287215411558669,0.46567164179104475
11,0.1,max_phi,0.3,2282,335,571,229,8,221,0.034934497816593885,0.011404293381037567,0.6597014925373135,220,7,213,0.031818181818181815,0.01095706618962433,0.37302977232924694,0.591044776119403
11,0.15,max_phi,0.3,2282,335,571,266,18,248,0.06766917293233082,0.02810077519379845,0.7402985074626866,241,9,232,0.03734439834024896,0.014534883720930232,0.4063047285464098,0.6417910447761194
11,0.2,max_phi,0.3,2282,335,571,268,19,249,0.0708955223880597,0.02899522957662493,0.7432835820895523,268,16,252,0.05970149253731343,0.024054433938154866,0.4413309982486865,0.7014925373134329
12,0.05,max_phi,0.3,2020,274,535,74,1,73,0.013513513513513514,0.0017889087656529517,0.2664233576642336,73,1,72,0.0136986301369863,0.0017889087656529517,0.13457943925233645,0.26277372262773724
12,0.1,max_phi,0.3,2020,274,535,74,1,73,0.013513513513513514,0.0017889087656529517,0.2664233576642336,74,1,73,0.013513513513513514,0.0017889087656529517,0.13644859813084112,0.2664233576642336
12,0.15,max_phi,0.3,2020,274,535,74,1,73,0.013513513513513514,0.0017889087656529517,0.2664233576642336,74,1,73,0.013513513513513514,0.0017889087656529517,0.13644859813084112,0.2664233576642336
12,0.2,max_phi,0.3,2020,274,535,74,1,73,0.013513513513513514,0.0017889087656529517,0.2664233576642336,74,1,73,0.013513513513513514,0.0017889087656529517,0.13644859813084112,0.2664233576642336
13,0.05,max_phi,0.3,2380,301,558,146,7,139,0.04794520547945205,0.011627906976744186,0.46179401993355484,142,9,133,0.06338028169014084,0.01520572450805009,0.23835125448028674,0.42524916943521596
13,0.1,max_phi,0.3,2380,301,558,205,11,194,0.05365853658536585,0.017193400914331147,0.6445182724252492,195,12,183,0.06153846153846154,0.0189823096799841,0.3279569892473118,0.584717607973422
13,0.15,max_phi,0.3,2380,301,558,233,15,218,0.06437768240343347,0.02032399125422381,0.7242524916943521,229,15,214,0.06550218340611354,0.02291790896442059,0.3835125448028674,0.6644518272425249
13,0.2,max_phi,0.3,2380,301,558,243,17,226,0.06995884773662552,0.023901808785529714,0.7508305647840532,243,16,227,0.06584362139917696,0.024706817730073542,0.4068100358422939,0.7043189368770764
14,0.05,max_phi,0.3,2217,302,542,183,10,173,0.0546448087431694,0.012224209898628503,0.5728476821192053,187,11,176,0.058823529411764705,0.01520572450805009,0.3247232472324723,0.5298013245033113
14,0.1,max_phi,0.3,2217,302,542,213,15,198,0.07042253521126761,0.0169200954084675,0.6556291390728477,228,16,212,0.07017543859649122,0.02146690518783542,0.39114391143911437,0.6357615894039735
14,0.15,max_phi,0.3,2217,302,542,237,19,218,0.08016877637130802,0.02318127608825283,0.7218543046357616,251,21,230,0.08366533864541832,0.02616279069767442,0.42435424354243545,0.6887417218543046
14,0.2,max_phi,0.3,2217,302,542,253,24,229,0.09486166007905138,0.03212581991651759,0.7582781456953642,266,22,244,0.08270676691729323,0.027862254025044723,0.45018450184501846,0.7284768211920529
15,0.05,max_phi,0.3,2507,304,577,173,3,170,0.017341040462427744,0.005366726296958855,0.5592105263157895,167,3,164,0.017964071856287425,0.0038759689922480624,0.28422876949740034,0.5
15,0.1,max_phi,0.3,2507,304,577,208,8,200,0.038461538461538464,0.011926058437686344,0.6578947368421053,212,6,206,0.02830188679245283,0.009242695289206918,0.35701906412478335,0.6151315789473685
15,0.15,max_phi,0.3,2507,304,577,237,17,220,0.07172995780590717,0.027131782945736437,0.7236842105263158,232,11,221,0.04741379310344827,0.014439049322770252,0.3830155979202773,0.6546052631578947
15,0.2,max_phi,0.3,2507,304,577,244,19,225,0.0778688524590164,0.028622540250447227,0.7401315789473685,250,19,231,0.076,0.028750319447993864,0.4003466204506066,0.6776315789473685
16,0.05,max_phi,0.3,2169,308,648,154,5,149,0.032467532467532464,0.007751937984496124,0.4837662337662338,145,10,135,0.06896551724137931,0.016696481812760882,0.20833333333333334,0.41883116883116883
16,0.1,max_phi,0.3,2169,308,648,191,12,179,0.06282722513089005,0.01893261776982707,0.5811688311688312,188,10,178,0.05319148936170213,0.016696481812760882,0.27469135802469136,0.5324675324675324
16,0.15,max_phi,0.3,2169,308,648,214,16,198,0.07476635514018691,0.022063208109719734,0.6428571428571429,211,15,196,0.07109004739336493,0.024299344066785925,0.30246913580246915,0.5811688311688312
16,0.2,max_phi,0.3,2169,308,648,237,25,212,0.10548523206751055,0.037268932617769826,0.6883116883116883,235,18,217,0.07659574468085106,0.0251937984496124,0.33487654320987653,0.6233766233766234
17,0.05,max_phi,0.3,2169,274,508,137,4,133,0.029197080291970802,0.006261180679785331,0.4854014598540146,122,4,118,0.03278688524590164,0.006261180679785331,0.23228346456692914,0.40145985401459855
17,0.1,max_phi,0.3,2169,274,508,181,10,171,0.055248618784530384,0.012075134168157423,0.6240875912408759,165,7,158,0.04242424242424243,0.009391771019677997,0.3110236220472441,0.5364963503649635
17,0.15,max_phi,0.3,2169,274,508,213,19,194,0.0892018779342723,0.020840787119856888,0.708029197080292,195,14,181,0.07179487179487179,0.013864042933810376,0.3562992125984252,0.5948905109489051
17,0.2,max_phi,0.3,2169,274,508,224,21,203,0.09375,0.02148678195189823,0.7408759124087592,234,26,208,0.1111111111111111,0.02434903597694295,0.4094488188976378,0.6824817518248175
18,0.05,max_phi,0.3,2284,308,591,153,12,141,0.0784313725490196,0.02146690518783542,0.4577922077922078,145,10,135,0.06896551724137931,0.017889087656529516,0.22842639593908629,0.4025974025974026
18,0.1,max_phi,0.3,2284,308,591,217,17,200,0.07834101382488479,0.025491949910554562,0.6493506493506493,203,17,186,0.08374384236453201,0.026446034585569468,0.3147208121827411,0.5584415584415584
18,0.15,max_phi,0.3,2284,308,591,239,22,217,0.09205020920502092,0.02966607036374478,0.7045454545454546,243,22,221,0.09053497942386832,0.028234943351222418,0.3739424703891709,0.6428571428571429
18,0.2,max_phi,0.3,2284,308,591,258,25,233,0.09689922480620156,0.03413834227787716,0.7564935064935064,266,28,238,0.10526315789473684,0.03896839594514013,0.4027072758037225,0.685064935064935
19,0.05,max_phi,0.3,2477,286,529,174,9,165,0.05172413793103448,0.014013118664281454,0.5769230769230769,160,8,152,0.05,0.013416815742397137,0.28733459357277885,0.4965034965034965
19,0.1,max_phi,0.3,2477,286,529,213,15,198,0.07042253521126761,0.020721526535480022,0.6923076923076923,209,14,195,0.06698564593301436,0.020125223613595707,0.3686200378071834,0.6223776223776224
19,0.15,max_phi,0.3,2477,286,529,229,23,206,0.10043668122270742,0.027529318226992647,0.7202797202797203,237,21,216,0.08860759493670886,0.02830309225658063,0.40831758034026466,0.6888111888111889
19,0.2,max_phi,0.3,2477,286,529,239,25,214,0.10460251046025104,0.030212681375472075,0.7482517482517482,254,27,227,0.1062992125984252,0.031443620978504706,0.42911153119092627,0.7167832167832168
