bin,left,right,null_count,tp_count,p0,p1,phi
0,0.0500003844499588,0.05049252854660149,224,7,0.01362923652152937,0.004066877541798464,0.2983936433544342
1,0.05049252854660149,0.05101646818220612,226,5,0.013749849234109275,0.0031631269769543608,0.2300481207537597
2,0.05101646818220612,0.05151929641142481,226,5,0.013749849234109275,0.0031631269769543608,0.2300481207537597
3,0.05151929641142481,0.0520502090454101,226,5,0.013749849234109275,0.0031631269769543608,0.2300481207537597
4,0.0520502090454101,0.0525580300018191,220,11,0.013388011096369558,0.00587437867148667,0.43877904112879257
5,0.0525580300018191,0.05309060737490648,229,2,0.013930768302979134,0.0018075011296882061,0.1297488473267958
6,0.05309060737490648,0.05360358981415622,225,6,0.013689542877819321,0.0036150022593764122,0.26407034125541706
7,0.05360358981415622,0.05417978242039678,227,4,0.013810155590399229,0.0027112516945323093,0.19632303754906005
8,0.05417978242039678,0.05478702466934912,218,13,0.01326739838378965,0.006778129236330773,0.5108860863492586
9,0.05478702466934912,0.05541730020195245,225,6,0.013689542877819321,0.0036150022593764122,0.26407034125541706
10,0.05541730020195245,0.0560239274054765,222,9,0.013508623808949464,0.004970628106642567,0.36795962171583496
11,0.0560239274054765,0.05659942440688604,227,4,0.013810155590399229,0.0027112516945323093,0.19632303754906005
12,0.05659942440688604,0.057312904857099015,221,10,0.01344831745265951,0.005422503389064619,0.40321054348641033
13,0.057312904857099015,0.05792636554688212,226,4,0.013749849234109275,0.0027112516945323093,0.1971841035032226
14,0.05792636554688212,0.058555010706186225,222,9,0.013508623808949464,0.004970628106642567,0.36795962171583496
15,0.058555010706186225,0.05914849191904064,225,6,0.013689542877819321,0.0036150022593764122,0.26407034125541706
16,0.05914849191904064,0.059830303490161885,226,5,0.013749849234109275,0.0031631269769543608,0.2300481207537597
17,0.059830303490161885,0.06054931860417123,227,4,0.013810155590399229,0.0027112516945323093,0.19632303754906005
18,0.06054931860417123,0.06128665236756202,223,8,0.013568930165239416,0.004518752824220515,0.33302204147210923
19,0.06128665236756202,0.06201381422579285,227,4,0.013810155590399229,0.0027112516945323093,0.19632303754906005
20,0.06201381422579285,0.06273031346499915,230,1,0.013991074659269086,0.0013556258472661546,0.09689218879037663
21,0.06273031346499915,0.0635647945106029,224,7,0.01362923652152937,0.004066877541798464,0.2983936433544342
22,0.0635647945106029,0.0643109770491719,220,11,0.013388011096369558,0.00587437867148667,0.43877904112879257
23,0.0643109770491719,0.06516114771366112,224,7,0.01362923652152937,0.004066877541798464,0.2983936433544342
24,0.06516114771366112,0.06594580318778748,230,1,0.013991074659269086,0.0013556258472661546,0.09689218879037663
25,0.06594580318778748,0.06689163856208322,225,6,0.013689542877819321,0.0036150022593764122,0.26407034125541706
26,0.06689163856208322,0.06778135653585193,219,11,0.013327704740079604,0.00587437867148667,0.4407644666542622
27,0.06778135653585193,0.06873394772410388,225,6,0.013689542877819321,0.0036150022593764122,0.26407034125541706
28,0.06873394772410388,0.06964837536215782,222,9,0.013508623808949464,0.004970628106642567,0.36795962171583496
29,0.06964837536215782,0.07064808532595633,223,8,0.013568930165239416,0.004518752824220515,0.33302204147210923
30,0.07064808532595633,0.0716926081106066,220,11,0.013388011096369558,0.00587437867148667,0.43877904112879257
31,0.0716926081106066,0.07278446853160854,226,5,0.013749849234109275,0.0031631269769543608,0.2300481207537597
32,0.07278446853160854,0.07377595324069255,227,4,0.013810155590399229,0.0027112516945323093,0.19632303754906005
33,0.07377595324069255,0.07484350465238093,219,12,0.013327704740079604,0.0063262539539087215,0.47466942562766706
34,0.07484350465238093,0.07606104481965303,217,14,0.013207092027499699,0.0072300045187528245,0.5474334928308645
35,0.07606104481965303,0.07731305062770838,218,13,0.01326739838378965,0.006778129236330773,0.5108860863492586
36,0.07731305062770838,0.07850275114178651,221,10,0.01344831745265951,0.005422503389064619,0.40321054348641033
37,0.07850275114178651,0.0797274231910705,224,7,0.01362923652152937,0.004066877541798464,0.2983936433544342
38,0.0797274231910705,0.08105818554759019,217,14,0.013207092027499699,0.0072300045187528245,0.5474334928308645
39,0.08105818554759019,0.0825565829873085,218,12,0.01326739838378965,0.0063262539539087215,0.47682701392597465
40,0.0825565829873085,0.08421004172414535,222,9,0.013508623808949464,0.004970628106642567,0.36795962171583496
41,0.08421004172414535,0.08587678298354146,213,18,0.012965866602339886,0.00903750564844103,0.6970228774997635
42,0.08587678298354146,0.08767277039587494,222,9,0.013508623808949464,0.004970628106642567,0.36795962171583496
43,0.08767277039587494,0.08928698152303689,221,10,0.01344831745265951,0.005422503389064619,0.40321054348641033
44,0.08928698152303689,0.09120046254247421,223,8,0.013568930165239416,0.004518752824220515,0.33302204147210923
45,0.09120046254247421,0.0931093454360962,222,9,0.013508623808949464,0.004970628106642567,0.36795962171583496
46,0.0931093454360962,0.09523232374340292,220,11,0.013388011096369558,0.00587437867148667,0.43877904112879257
47,0.09523232374340292,0.09738965034484867,222,9,0.013508623808949464,0.004970628106642567,0.36795962171583496
48,0.09738965034484867,0.09970574304461477,222,9,0.013508623808949464,0.004970628106642567,0.36795962171583496
49,0.09970574304461477,0.1022284552454948,218,13,0.01326739838378965,0.006778129236330773,0.5108860863492586
50,0.1022284552454948,0.10458215940743686,210,21,0.012784947533470028,0.010393131495707185,0.8129193701029082
