seed,mean_loo_evalue,std_loo_evalue,max_loo_evalue,p95_loo_evalue,p99_loo_evalue,mondrian
0,1.0,3.8086092639814426,110.05290707811596,3.263476070560563,14.473950275878597,none
1,1.0000000000000002,8.094375111697826,515.6749749580496,2.1509437458143243,6.906361271759593,none
2,1.0,14.231378467697297,727.5122921389059,1.9494672377680093,6.6349615853762725,none
3,1.0,18.177119369651468,1290.5044107693566,1.9298049634565044,12.455433343112905,none
4,1.0,22.823760455877007,922.4962962139853,1.2056487355396843,3.7046863210505863,none
5,1.0,3.9954595692924184,133.89536116044218,2.460087018450229,11.233983228192336,none
6,1.0,8.108911583960003,549.3064252369813,2.489480317372841,7.212883406760514,none
7,1.0,10.472052544053856,763.8325205447047,2.47561627730925,7.873879932849955,none
8,1.0,7.682328400594306,408.8753578082761,2.037789108732976,10.391782710549073,none
9,1.0,4.556587364077331,133.89250518040518,2.5498572681854608,8.684236110002008,none
10,1.0,10.410557785496959,740.2955302472232,1.7873087908136391,7.540769363248849,none
11,0.9999999999999998,11.511125857008887,724.0913575127565,1.6605444138365322,6.712740576295049,none
12,1.0,15.398494712940709,775.9240624328697,2.0187774193610606,7.785582821846223,none
13,0.9999999999999999,4.712711328859774,141.9909137109999,2.6547446473744643,8.508640102529677,none
14,1.0,4.243944752540573,92.83607874207478,2.6697838983146878,7.480485604917742,none
15,1.0,12.624230712543246,890.0357816892974,1.7599521108387788,7.575048116508896,none
16,1.0,5.130840573763136,91.66831933336549,2.2951996663966066,8.606074160014348,none
17,1.0,3.3172372005652813,84.325541177338,2.9323220241705923,8.34661230459748,none
18,1.0,8.683520299972821,530.2906565413654,2.496138027652871,15.021803625874936,none
19,1.0,10.06845120076086,453.7767337234751,1.995659711721664,6.52592376790517,none
