alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.1,536,98,131,6,125,0.04580152671755725,0.18248175182481752,0.011194029850746268,10,betting,all,6673
0.15,536,114,158,9,149,0.056962025316455694,0.21751824817518248,0.01554726368159204,10,betting,all,6673
0.2,536,120,172,12,160,0.06976744186046512,0.23357664233576642,0.01861229566453447,10,betting,all,6673
0.05,536,75,96,4,92,0.041666666666666664,0.14175654853620956,0.005597014925373134,11,betting,all,4940
0.1,536,90,136,9,127,0.0661764705882353,0.19568567026194145,0.014925373134328358,11,betting,all,4940
0.15,536,98,166,15,151,0.09036144578313253,0.23266563944530047,0.017339771729587356,11,betting,all,4940
0.2,536,102,180,15,165,0.08333333333333333,0.2542372881355932,0.017339771729587356,11,betting,all,4940
0.05,536,73,101,11,90,0.10891089108910891,0.1477832512315271,0.0076181592039801,12,betting,all,5242
0.1,536,89,147,21,126,0.14285714285714285,0.20689655172413793,0.016531923714759533,12,betting,all,5242
0.15,536,103,186,26,160,0.13978494623655913,0.2627257799671593,0.020418739635157546,12,betting,all,5242
0.2,536,112,198,28,170,0.1414141414141414,0.2791461412151067,0.024150082918739636,12,betting,all,5242
0.05,536,82,145,12,133,0.08275862068965517,0.1839557399723375,0.01013681592039801,13,betting,all,5844
0.1,536,97,181,17,164,0.09392265193370165,0.2268326417704011,0.01424129353233831,13,betting,all,5844
0.15,536,104,204,24,180,0.11764705882352941,0.24896265560165975,0.018918457164725823,13,betting,all,5844
0.2,536,111,229,32,197,0.13973799126637554,0.27247579529737204,0.023876416238137042,13,betting,all,5844
0.05,536,79,111,6,105,0.05405405405405406,0.1761744966442953,0.011194029850746268,14,betting,all,5719
0.1,536,99,157,9,148,0.05732484076433121,0.2483221476510067,0.013432835820895522,14,betting,all,5719
0.15,536,109,178,10,168,0.056179775280898875,0.28187919463087246,0.015298507462686566,14,betting,all,5719
0.2,536,121,213,20,193,0.09389671361502347,0.3238255033557047,0.02248683055311677,14,betting,all,5719
0.05,536,88,138,13,125,0.09420289855072464,0.20161290322580644,0.010416666666666668,15,betting,all,5548
0.1,536,97,178,22,156,0.12359550561797752,0.25161290322580643,0.013182443047918303,15,betting,all,5548
0.15,536,105,200,25,175,0.125,0.28225806451612906,0.013337915684734225,15,betting,all,5548
0.2,536,115,216,27,189,0.125,0.30483870967741933,0.017069258968316313,15,betting,all,5548
0.05,536,78,115,11,104,0.09565217391304348,0.16993464052287582,0.008480325644504749,16,betting,all,5935
0.1,536,96,171,17,154,0.09941520467836257,0.25163398692810457,0.009224709784411277,16,betting,all,5935
0.15,536,103,180,19,161,0.10555555555555556,0.2630718954248366,0.012023217247097843,16,betting,all,5935
0.2,536,108,190,20,170,0.10526315789473684,0.2777777777777778,0.013888888888888888,16,betting,all,5935
0.05,536,72,121,13,108,0.10743801652892562,0.15789473684210525,0.006685323383084578,17,betting,all,5988
0.1,536,89,165,23,142,0.1393939393939394,0.20760233918128654,0.012348969438521677,17,betting,all,5988
0.15,536,96,185,29,156,0.15675675675675677,0.22807017543859648,0.017816822481001585,17,betting,all,5988
0.2,536,103,198,30,168,0.15151515151515152,0.24561403508771928,0.018749658301897107,17,betting,all,5988
0.05,536,81,129,17,112,0.13178294573643412,0.14088050314465408,0.012815387348969438,18,betting,all,4651
0.1,536,95,168,25,143,0.1488095238095238,0.17987421383647798,0.0188715513342379,18,betting,all,4651
0.15,536,106,200,34,166,0.17,0.2088050314465409,0.025846955697701963,18,betting,all,4651
0.2,536,112,218,36,182,0.1651376146788991,0.2289308176100629,0.02676919887740783,18,betting,all,4651
0.05,536,63,108,1,107,0.009259259259259259,0.1272294887039239,0.0018656716417910447,19,betting,all,4999
0.1,536,76,137,2,135,0.014598540145985401,0.1605231866825208,0.0021321961620469083,19,betting,all,4999
0.15,536,84,172,3,169,0.01744186046511628,0.20095124851367419,0.00238391376451078,19,betting,all,4999
0.2,536,95,212,8,204,0.03773584905660377,0.24256837098692033,0.004995854063018243,19,betting,all,4999
