bin,left,right,null_count,tp_count,p0,p1,phi
0,0.0500007905066013,0.050406787032261466,479,7,0.013077593722755012,0.003524229074889868,0.2694860499265786
1,0.050406787032261466,0.050858477316796734,480,5,0.01310483870967742,0.0026431718061674008,0.20169434090138935
2,0.050858477316796734,0.05128332204185421,475,10,0.012968613775065387,0.004845814977973568,0.37365712804945767
3,0.05128332204185421,0.05171972215175626,477,8,0.0130231037489102,0.003964757709251102,0.30444030744843603
4,0.05171972215175626,0.0521697702351957,473,12,0.012914123801220576,0.005726872246696035,0.4434580568412052
5,0.0521697702351957,0.052598409261554444,478,7,0.013050348735832606,0.003524229074889868,0.27004865128341904
6,0.052598409261554444,0.05309011843055483,476,10,0.012995858761987795,0.004845814977973568,0.37287377977262437
7,0.05309011843055483,0.0535785306245088,474,11,0.012941368788142981,0.0052863436123348016,0.4084841177834454
8,0.0535785306245088,0.054071795707568475,478,7,0.013050348735832606,0.003524229074889868,0.27004865128341904
9,0.054071795707568475,0.054559761192649575,479,6,0.013077593722755012,0.0030837004405286344,0.23580029368575625
10,0.054559761192649575,0.055078709032386486,473,12,0.012914123801220576,0.005726872246696035,0.4434580568412052
11,0.055078709032386486,0.05564923379570244,476,9,0.012995858761987795,0.004405286343612335,0.3389761634296586
12,0.05564923379570244,0.05621994980610907,474,12,0.012941368788142981,0.005726872246696035,0.4425244609320659
13,0.05621994980610907,0.05677100894972675,472,13,0.01288687881429817,0.006167400881057269,0.47857987724804646
14,0.05677100894972675,0.05732320621609686,472,13,0.01288687881429817,0.006167400881057269,0.47857987724804646
15,0.05732320621609686,0.05792899206280704,478,7,0.013050348735832606,0.003524229074889868,0.27004865128341904
16,0.05792899206280704,0.05853547556325787,473,12,0.012914123801220576,0.005726872246696035,0.4434580568412052
17,0.05853547556325787,0.0591553565114736,476,9,0.012995858761987795,0.004405286343612335,0.3389761634296586
18,0.0591553565114736,0.059790865750983316,473,13,0.012914123801220576,0.006167400881057269,0.4775702150597595
19,0.059790865750983316,0.06042315904051063,474,11,0.012941368788142981,0.0052863436123348016,0.4084841177834454
20,0.06042315904051063,0.061182835046201894,466,19,0.012723408892763731,0.00881057268722467,0.6924695073059836
21,0.061182835046201894,0.061844620388001155,475,10,0.012968613775065387,0.004845814977973568,0.37365712804945767
22,0.061844620388001155,0.0625944081693887,476,9,0.012995858761987795,0.004405286343612335,0.3389761634296586
23,0.0625944081693887,0.06331505998969073,478,7,0.013050348735832606,0.003524229074889868,0.27004865128341904
24,0.06331505998969073,0.06407503318041562,474,12,0.012941368788142981,0.005726872246696035,0.4425244609320659
25,0.06407503318041562,0.06481676194816821,480,5,0.01310483870967742,0.0026431718061674008,0.20169434090138935
26,0.06481676194816821,0.06558116106316443,467,18,0.012750653879686137,0.008370044052863436,0.6564403780262811
27,0.06558116106316443,0.066373985260725,472,13,0.01288687881429817,0.006167400881057269,0.47857987724804646
28,0.066373985260725,0.0671499641612172,476,9,0.012995858761987795,0.004405286343612335,0.3389761634296586
