seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
15,753,251,251,4571,1598,1233,1102,1182.9237965334944,"{'num_fit_null': 3290, 'num_fit_tp': 1281, 'num_bins_realized': 80, 'max_phi': 71.80749448934607, 'fit_null_phi_mean': 1.0}"
