selected,selected_fraction,threshold,fp,tp,fdp,recall
1,0.007692307692307693,0.4313986003398895,1,0,1.0,0.0
3,0.023076923076923078,0.3427860140800476,3,0,1.0,0.0
4,0.03076923076923077,0.3218941390514374,4,0,1.0,0.0
5,0.038461538461538464,0.2933909595012665,5,0,1.0,0.0
6,0.046153846153846156,0.28015217185020447,6,0,1.0,0.0
8,0.06153846153846154,0.2641238272190094,8,0,1.0,0.0
9,0.06923076923076923,0.24939030408859253,9,0,1.0,0.0
10,0.07692307692307693,0.22794510424137115,10,0,1.0,0.0
12,0.09230769230769231,0.19419263303279877,12,0,1.0,0.0
13,0.1,0.1899690181016922,13,0,1.0,0.0
14,0.1076923076923077,0.18652911484241486,14,0,1.0,0.0
16,0.12307692307692308,0.17315782606601715,16,0,1.0,0.0
17,0.13076923076923078,0.16383083164691925,17,0,1.0,0.0
18,0.13846153846153847,0.16148525476455688,18,0,1.0,0.0
20,0.15384615384615385,0.15685617923736572,20,0,1.0,0.0
21,0.16153846153846155,0.1551951915025711,21,0,1.0,0.0
22,0.16923076923076924,0.15207065641880035,22,0,1.0,0.0
23,0.17692307692307693,0.1507289558649063,23,0,1.0,0.0
25,0.19230769230769232,0.13770650327205658,25,0,1.0,0.0
26,0.2,0.1374198943376541,26,0,1.0,0.0
27,0.2076923076923077,0.13712015748023987,27,0,1.0,0.0
29,0.2230769230769231,0.13638578355312347,29,0,1.0,0.0
30,0.23076923076923078,0.13252311944961548,30,0,1.0,0.0
31,0.23846153846153847,0.12825459241867065,31,0,1.0,0.0
32,0.24615384615384617,0.12730340659618378,32,0,1.0,0.0
34,0.26153846153846155,0.10809840261936188,34,0,1.0,0.0
35,0.2692307692307692,0.1058855652809143,35,0,1.0,0.0
36,0.27692307692307694,0.1050163134932518,36,0,1.0,0.0
38,0.2923076923076923,0.10377053171396255,38,0,1.0,0.0
39,0.3,0.1035112515091896,39,0,1.0,0.0
40,0.3076923076923077,0.10158372670412064,40,0,1.0,0.0
42,0.3230769230769231,0.10008735954761505,42,0,1.0,0.0
43,0.33076923076923076,0.0989019125699997,43,0,1.0,0.0
44,0.3384615384615385,0.09781501442193985,44,0,1.0,0.0
46,0.35384615384615387,0.0962267816066742,46,0,1.0,0.0
47,0.36153846153846153,0.09565820544958115,47,0,1.0,0.0
48,0.36923076923076925,0.09412881731987,48,0,1.0,0.0
49,0.3769230769230769,0.09346187859773636,49,0,1.0,0.0
