alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.05,537,82,116,5,111,0.04310344827586207,0.15524475524475526,0.004655493482309125,0,betting,500,500
0.1,537,102,148,7,141,0.0472972972972973,0.1972027972027972,0.006828057107386715,0,betting,500,500
0.15,537,115,175,12,163,0.06857142857142857,0.22797202797202798,0.012725015518311605,0,betting,500,500
0.2,537,126,192,13,179,0.06770833333333333,0.25034965034965034,0.014587212911235256,0,betting,500,500
0.05,537,80,111,3,108,0.02702702702702703,0.15104895104895105,0.00186219739292365,0,betting,1000,1000
0.1,537,100,145,6,139,0.041379310344827586,0.1944055944055944,0.005896958410924891,0,betting,1000,1000
0.15,537,111,163,9,154,0.05521472392638037,0.2153846153846154,0.00962135319677219,0,betting,1000,1000
0.2,537,121,186,13,173,0.06989247311827956,0.24195804195804196,0.014587212911235256,0,betting,1000,1000
0.05,537,80,111,3,108,0.02702702702702703,0.15104895104895105,0.00186219739292365,0,betting,2000,2000
0.1,537,100,145,6,139,0.041379310344827586,0.1944055944055944,0.005896958410924891,0,betting,2000,2000
0.15,537,109,159,7,152,0.0440251572327044,0.2125874125874126,0.006828057107386715,0,betting,2000,2000
0.2,537,119,182,12,170,0.06593406593406594,0.23776223776223776,0.012725015518311605,0,betting,2000,2000
0.05,537,80,111,3,108,0.02702702702702703,0.15104895104895105,0.00186219739292365,0,betting,5000,5000
0.1,537,97,137,5,132,0.0364963503649635,0.18461538461538463,0.0040347610180012415,0,betting,5000,5000
0.15,537,108,158,7,151,0.04430379746835443,0.2111888111888112,0.006828057107386715,0,betting,5000,5000
0.2,537,115,176,11,165,0.0625,0.23076923076923078,0.010862818125387955,0,betting,5000,5000
0.05,537,80,111,3,108,0.02702702702702703,0.15104895104895105,0.00186219739292365,0,betting,all,5128
0.1,537,97,137,5,132,0.0364963503649635,0.18461538461538463,0.0040347610180012415,0,betting,all,5128
0.15,537,108,158,7,151,0.04430379746835443,0.2111888111888112,0.006828057107386715,0,betting,all,5128
0.2,537,115,176,11,165,0.0625,0.23076923076923078,0.010862818125387955,0,betting,all,5128
0.05,537,58,90,0,90,0.0,0.13636363636363635,0.0,1,betting,500,500
0.1,537,75,121,1,120,0.008264462809917356,0.18181818181818182,0.00186219739292365,1,betting,500,500
0.15,537,91,160,6,154,0.0375,0.23333333333333334,0.006859093730602111,1,betting,500,500
0.2,537,92,170,9,161,0.052941176470588235,0.24393939393939393,0.0076230721482118124,1,betting,500,500
0.05,537,58,89,0,89,0.0,0.13484848484848486,0.0,1,betting,1000,1000
0.1,537,74,119,1,118,0.008403361344537815,0.1787878787878788,0.00186219739292365,1,betting,1000,1000
0.15,537,90,154,3,151,0.01948051948051948,0.2287878787878788,0.003879577901924271,1,betting,1000,1000
0.2,537,92,167,8,159,0.04790419161676647,0.2409090909090909,0.007324643078833023,1,betting,1000,1000
0.05,537,63,96,0,96,0.0,0.14545454545454545,0.0,1,betting,2000,2000
0.1,537,82,137,2,135,0.014598540145985401,0.20454545454545456,0.002094972067039106,1,betting,2000,2000
0.15,537,92,164,6,158,0.036585365853658534,0.23939393939393938,0.006859093730602111,1,betting,2000,2000
0.2,537,97,176,9,167,0.05113636363636364,0.25303030303030305,0.0076230721482118124,1,betting,2000,2000
0.05,537,67,103,0,103,0.0,0.15606060606060607,0.0,1,betting,5000,5000
0.1,537,87,151,3,148,0.019867549668874173,0.22424242424242424,0.003879577901924271,1,betting,5000,5000
0.15,537,93,168,8,160,0.047619047619047616,0.24242424242424243,0.007324643078833023,1,betting,5000,5000
0.2,537,98,182,10,172,0.054945054945054944,0.2606060606060606,0.009485269541135462,1,betting,5000,5000
0.05,537,67,104,0,104,0.0,0.15757575757575756,0.0,1,betting,all,5218
0.1,537,87,151,3,148,0.019867549668874173,0.22424242424242424,0.003879577901924271,1,betting,all,5218
0.15,537,93,168,8,160,0.047619047619047616,0.24242424242424243,0.007324643078833023,1,betting,all,5218
0.2,537,98,182,10,172,0.054945054945054944,0.2606060606060606,0.009485269541135462,1,betting,all,5218
0.05,537,72,93,6,87,0.06451612903225806,0.12946428571428573,0.009931719428926133,2,betting,500,500
