seed,mean_loo_evalue,std_loo_evalue,max_loo_evalue,p95_loo_evalue,p99_loo_evalue
0,0.9999999999999998,6.617983028648834,244.80612361649352,2.9203184480495143,10.788138170259375
1,0.9999999999999998,8.456522641869082,511.77762493145843,2.9146214036692184,8.304084058383014
2,1.0,6.747704986084797,399.61474157568415,1.974752470678057,11.133409941121558
3,1.0,77.45015929350483,6036.1511031995005,0.02016963131067772,0.039241595611250533
4,1.0,7.722042663509492,410.54748288512576,3.4143313848813257,8.164296534647361
