seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
19,749,250,249,8285,2126,2258,1646,1288.0981099190126,"{'num_fit_null': 6555, 'num_fit_tp': 1730, 'num_bins_realized': 80, 'max_phi': 125.85727440147329, 'fit_null_phi_mean': 1.0}"
