seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
17,0.1,0.5,5244,1832,0.3493516399694889,2.8624454148471616,29,18,0,18,116,0.0,0.0,0.01347305389221557,0.08682634730538923,49,0,49,0.0,0.0,0.036676646706586824,330,18,49,0.05454545454545454,0.1484848484848485
17,0.15,0.5,5244,1832,0.3493516399694889,2.8624454148471616,29,25,0,25,153,0.0,0.0,0.0187125748502994,0.11452095808383234,62,0,62,0.0,0.0,0.04640718562874251,330,25,62,0.07575757575757576,0.18787878787878787
17,0.2,0.5,5244,1832,0.3493516399694889,2.8624454148471616,29,42,0,42,247,0.0,0.0,0.03143712574850299,0.18488023952095808,62,0,62,0.0,0.0,0.04640718562874251,330,42,62,0.12727272727272726,0.18787878787878787
18,0.05,0.5,6395,2136,0.3340109460516028,2.9939138576779025,33,12,0,12,69,0.0,0.0,0.008097165991902834,0.0465587044534413,25,0,25,0.0,0.0,0.016869095816464237,355,12,25,0.03380281690140845,0.07042253521126761
18,0.1,0.5,6395,2136,0.3340109460516028,2.9939138576779025,33,26,0,26,149,0.0,0.0,0.017543859649122806,0.10053981106612686,54,0,54,0.0,0.0,0.03643724696356275,355,26,54,0.07323943661971831,0.15211267605633802
18,0.15,0.5,6395,2136,0.3340109460516028,2.9939138576779025,33,38,0,38,207,0.0,0.0,0.02564102564102564,0.1396761133603239,62,0,62,0.0,0.0,0.04183535762483131,355,38,62,0.10704225352112676,0.17464788732394365
18,0.2,0.5,6395,2136,0.3340109460516028,2.9939138576779025,33,48,0,48,269,0.0,0.0,0.032388663967611336,0.1815114709851552,69,0,69,0.0,0.0,0.0465587044534413,355,48,69,0.1352112676056338,0.19436619718309858
19,0.05,0.5,6343,1972,0.3108938987860634,3.2165314401622718,30,12,0,12,65,0.0,0.0,0.008069939475453935,0.04371217215870881,26,0,26,0.0,0.0,0.017484868863483525,338,12,26,0.03550295857988166,0.07692307692307693
19,0.1,0.5,6343,1972,0.3108938987860634,3.2165314401622718,30,25,0,25,136,0.0,0.0,0.016812373907195696,0.09145931405514458,59,0,59,0.0,0.0,0.03967720242098184,338,25,59,0.07396449704142012,0.17455621301775148
19,0.15,0.5,6343,1972,0.3108938987860634,3.2165314401622718,30,38,0,38,212,0.0,0.0,0.025554808338937456,0.1425689307330195,75,0,75,0.0,0.0,0.05043712172158709,338,38,75,0.11242603550295859,0.22189349112426035
19,0.2,0.5,6343,1972,0.3108938987860634,3.2165314401622718,30,44,0,44,263,0.0,0.0,0.029589778076664425,0.1768661735036987,80,0,80,0.0,0.0,0.05379959650302623,338,44,80,0.1301775147928994,0.23668639053254437
2,0.05,0.5,6126,1980,0.3232125367286974,3.0939393939393938,26,17,0,17,82,0.0,0.0,0.011580381471389645,0.055858310626702996,30,0,30,0.0,0.0,0.020435967302452316,357,17,29,0.047619047619047616,0.08123249299719888
2,0.1,0.5,6126,1980,0.3232125367286974,3.0939393939393938,26,30,0,30,155,0.0,0.0,0.020435967302452316,0.1055858310626703,64,0,64,0.0,0.0,0.043596730245231606,357,30,63,0.08403361344537816,0.17647058823529413
2,0.15,0.5,6126,1980,0.3232125367286974,3.0939393939393938,26,43,0,43,230,0.0,0.0,0.029291553133514985,0.1566757493188011,75,0,75,0.0,0.0,0.05108991825613079,357,43,74,0.12044817927170869,0.20728291316526612
2,0.2,0.5,6126,1980,0.3232125367286974,3.0939393939393938,26,57,0,57,323,0.0,0.0,0.0388283378746594,0.22002724795640327,78,0,78,0.0,0.0,0.05313351498637602,357,57,77,0.15966386554621848,0.21568627450980393
3,0.05,0.5,6799,2601,0.3825562582732755,2.613994617454825,38,21,0,21,98,0.0,0.0,0.0136275146009085,0.063595068137573,32,0,32,0.0,0.0,0.020765736534717714,397,21,32,0.05289672544080604,0.08060453400503778
3,0.1,0.5,6799,2601,0.3825562582732755,2.613994617454825,38,35,0,35,186,0.0,0.0,0.0227125243348475,0.12070084360804673,59,0,59,0.0,0.0,0.038286826735885786,397,35,57,0.08816120906801007,0.14357682619647355
3,0.15,0.5,6799,2601,0.3825562582732755,2.613994617454825,38,43,0,43,228,0.0,0.0,0.027903958468526932,0.14795587280986372,70,0,70,0.0,0.0,0.045425048669695,397,43,68,0.10831234256926953,0.1712846347607053
3,0.2,0.5,6799,2601,0.3825562582732755,2.613994617454825,38,49,0,49,274,0.0,0.0,0.0317975340687865,0.17780661907852044,72,0,72,0.0,0.0,0.04672290720311486,397,49,70,0.12342569269521411,0.17632241813602015
4,0.05,0.5,5628,1881,0.3342217484008529,2.992025518341308,29,13,0,13,68,0.0,0.0,0.009826152683295541,0.05139833711262283,20,0,20,0.0,0.0,0.015117157974300832,330,13,20,0.03939393939393939,0.06060606060606061
