selected,selected_fraction,threshold,fp,tp,fdp,recall
450,0.010004001600640256,0.4797385334968567,450,0,1.0,0.0
900,0.020008003201280513,0.3962441384792328,900,0,1.0,0.0
1349,0.02998977368725268,0.3440210521221161,1349,0,1.0,0.0
1799,0.039993775287892934,0.3053790032863617,1799,0,1.0,0.0
2249,0.04999777688853319,0.2764115035533905,2249,0,1.0,0.0
2699,0.06000177848917345,0.2533892095088959,2699,0,1.0,0.0
3149,0.0700057800898137,0.23391768336296082,3149,0,1.0,0.0
3599,0.08000978169045396,0.21883410215377808,3599,0,1.0,0.0
4048,0.08999155217642613,0.20536619424819946,4048,0,1.0,0.0
4498,0.09999555377706638,0.19378681480884552,4498,0,1.0,0.0
4948,0.10999955537770664,0.18455491960048676,4948,0,1.0,0.0
5398,0.1200035569783469,0.17593622207641602,5398,0,1.0,0.0
5848,0.13000755857898716,0.1687806248664856,5848,0,1.0,0.0
6297,0.1399893290649593,0.16152024269104004,6297,0,1.0,0.0
6747,0.14999333066559958,0.15553954243659973,6747,0,1.0,0.0
7197,0.15999733226623983,0.14974276721477509,7197,0,1.0,0.0
7647,0.17000133386688007,0.1449533849954605,7647,0,1.0,0.0
8097,0.18000533546752034,0.14064480364322662,8097,0,1.0,0.0
8547,0.1900093370681606,0.13652871549129486,8547,0,1.0,0.0
8996,0.19999110755413277,0.1326289027929306,8996,0,1.0,0.0
9446,0.209995109154773,0.1289970427751541,9446,0,1.0,0.0
9896,0.21999911075541329,0.12540988624095917,9896,0,1.0,0.0
10346,0.23000311235605353,0.12201453745365143,10346,0,1.0,0.0
10796,0.2400071139566938,0.11899338662624359,10796,0,1.0,0.0
11246,0.250011115557334,0.11626506596803665,11246,0,1.0,0.0
11695,0.2599928860433062,0.11378414928913116,11695,0,1.0,0.0
12145,0.26999688764394647,0.11133228242397308,12145,0,1.0,0.0
12595,0.2800008892445867,0.10887230187654495,12595,0,1.0,0.0
13045,0.29000489084522696,0.10670259594917297,13045,0,1.0,0.0
13495,0.30000889244586726,0.10462383925914764,13495,0,1.0,0.0
13944,0.3099906629318394,0.10277500003576279,13944,0,1.0,0.0
14394,0.31999466453247966,0.10079539567232132,14394,0,1.0,0.0
14844,0.3299986661331199,0.09899640083312988,14844,0,1.0,0.0
15294,0.34000266773376014,0.09716173261404037,15294,0,1.0,0.0
15744,0.35000666933440044,0.0955994725227356,15744,0,1.0,0.0
16194,0.3600106709350407,0.09399113804101944,16194,0,1.0,0.0
16643,0.36999244142101284,0.09238894283771515,16643,0,1.0,0.0
17093,0.3799964430216531,0.09088917076587677,17093,0,1.0,0.0
17543,0.3900004446222934,0.08956588059663773,17543,0,1.0,0.0
17993,0.40000444622293363,0.08820269256830215,17993,0,1.0,0.0
18443,0.4100084478235739,0.08698811382055283,18443,0,1.0,0.0
