seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
3,0.1,sum_phi,0.5,4118,384,609,140,5,135,0.03571428571428571,0.006517690875232775,0.3515625,140,4,136,0.02857142857142857,0.004655493482309125,0.2233169129720854,0.3515625
3,0.15,sum_phi,0.5,4118,384,609,167,6,161,0.03592814371257485,0.008379888268156424,0.4192708333333333,154,6,148,0.03896103896103896,0.008379888268156424,0.24302134646962234,0.3802083333333333
3,0.2,sum_phi,0.5,4118,384,609,171,6,165,0.03508771929824561,0.008379888268156424,0.4296875,171,10,161,0.05847953216374269,0.013345747982619489,0.26436781609195403,0.4140625
4,0.05,sum_phi,0.5,3955,396,647,97,2,95,0.020618556701030927,0.002482929857231533,0.2398989898989899,94,2,92,0.02127659574468085,0.0037243947858473,0.14219474497681608,0.23232323232323232
4,0.1,sum_phi,0.5,3955,396,647,124,3,121,0.024193548387096774,0.0031036623215394163,0.3055555555555556,118,5,113,0.0423728813559322,0.006828057107386715,0.17465224111282843,0.28535353535353536
4,0.15,sum_phi,0.5,3955,396,647,137,5,132,0.0364963503649635,0.006828057107386716,0.3333333333333333,130,7,123,0.05384615384615385,0.010552451893234015,0.1901081916537867,0.30808080808080807
4,0.2,sum_phi,0.5,3955,396,647,149,10,139,0.06711409395973154,0.013345747982619489,0.351010101010101,148,10,138,0.06756756756756757,0.013345747982619489,0.2132921174652241,0.34595959595959597
5,0.05,sum_phi,0.5,3836,445,718,122,4,118,0.03278688524590164,0.004810676598386095,0.2651685393258427,117,2,115,0.017094017094017096,0.0037243947858473,0.16016713091922005,0.25617977528089886
5,0.1,sum_phi,0.5,3836,445,718,146,6,140,0.0410958904109589,0.006859093730602111,0.3146067415730337,147,6,141,0.04081632653061224,0.006879784812745707,0.19637883008356546,0.3146067415730337
5,0.15,sum_phi,0.5,3836,445,718,179,9,170,0.05027932960893855,0.010007900231363918,0.38202247191011235,172,8,164,0.046511627906976744,0.009635460752779188,0.22841225626740946,0.36629213483146067
5,0.2,sum_phi,0.5,3836,445,718,186,10,176,0.053763440860215055,0.01180802437785678,0.3955056179775281,180,9,171,0.05,0.011497658145702838,0.2381615598885794,0.38202247191011235
6,0.05,sum_phi,0.5,3690,446,704,142,2,140,0.014084507042253521,0.0037243947858473,0.31390134529147984,130,2,128,0.015384615384615385,0.0037243947858473,0.18181818181818182,0.2825112107623318
6,0.1,sum_phi,0.5,3690,446,704,192,5,187,0.026041666666666668,0.006362507759155802,0.4192825112107623,187,5,182,0.026737967914438502,0.006362507759155802,0.2585227272727273,0.3991031390134529
6,0.15,sum_phi,0.5,3690,446,704,206,7,199,0.03398058252427184,0.008690254500310366,0.4461883408071749,204,7,197,0.03431372549019608,0.010086902545003102,0.27982954545454547,0.4327354260089686
6,0.2,sum_phi,0.5,3690,446,704,221,12,209,0.05429864253393665,0.014701013863025036,0.46860986547085204,216,9,207,0.041666666666666664,0.012259466170080694,0.2940340909090909,0.4484304932735426
7,0.05,sum_phi,0.5,4112,419,635,109,3,106,0.027522935779816515,0.001707014276846679,0.2529832935560859,103,2,101,0.019417475728155338,0.002482929857231533,0.15905511811023623,0.24105011933174225
7,0.1,sum_phi,0.5,4112,419,635,135,6,129,0.044444444444444446,0.0025760397268777156,0.30787589498806683,136,3,133,0.022058823529411766,0.0029484792054624456,0.2094488188976378,0.3126491646778043
7,0.15,sum_phi,0.5,4112,419,635,158,9,149,0.056962025316455694,0.004500310366232154,0.3556085918854415,159,7,152,0.0440251572327044,0.006052141527001862,0.23937007874015748,0.3556085918854415
7,0.2,sum_phi,0.5,4112,419,635,174,12,162,0.06896551724137931,0.008224705152079452,0.38663484486873506,167,10,157,0.059880239520958084,0.009776536312849162,0.247244094488189,0.36754176610978523
8,0.05,sum_phi,0.5,3397,451,704,111,0,111,0.0,0.0,0.24611973392461198,109,0,109,0.0,0.0,0.15482954545454544,0.23503325942350334
8,0.1,sum_phi,0.5,3397,451,704,129,1,128,0.007751937984496124,0.0006207324643078833,0.2838137472283814,125,1,124,0.008,0.0006207324643078833,0.17613636363636365,0.2682926829268293
8,0.15,sum_phi,0.5,3397,451,704,140,1,139,0.007142857142857143,0.0006207324643078833,0.3082039911308204,134,2,132,0.014925373134328358,0.002482929857231533,0.1875,0.2860310421286031
8,0.2,sum_phi,0.5,3397,451,704,149,4,145,0.026845637583892617,0.006207324643078833,0.3215077605321508,147,4,143,0.027210884353741496,0.0062073246430788325,0.203125,0.31042128603104213
9,0.05,sum_phi,0.5,3278,449,720,100,3,97,0.03,0.00558659217877095,0.21603563474387527,97,3,94,0.030927835051546393,0.00558659217877095,0.13055555555555556,0.2071269487750557
9,0.1,sum_phi,0.5,3278,449,720,126,4,122,0.031746031746031744,0.004552038071591145,0.2717149220489978,120,5,115,0.041666666666666664,0.006414235464514795,0.1597222222222222,0.2516703786191537
9,0.15,sum_phi,0.5,3278,449,720,145,11,134,0.07586206896551724,0.010490378646803229,0.2984409799554566,139,10,129,0.07194244604316546,0.010138630250362095,0.17916666666666667,0.2806236080178174
9,0.2,sum_phi,0.5,3278,449,720,159,12,147,0.07547169811320754,0.012273573726087693,0.3273942093541203,162,14,148,0.08641975308641975,0.016618700976242875,0.20555555555555555,0.3207126948775056
10,0.05,sum_phi,0.5,3810,408,648,101,1,100,0.009900990099009901,0.00186219739292365,0.24509803921568626,102,1,101,0.00980392156862745,0.00186219739292365,0.1558641975308642,0.2426470588235294
10,0.1,sum_phi,0.5,3810,408,648,144,3,141,0.020833333333333332,0.004345127250155183,0.34558823529411764,146,4,142,0.0273972602739726,0.0062073246430788325,0.2191358024691358,0.33578431372549017
10,0.15,sum_phi,0.5,3810,408,648,164,6,158,0.036585365853658534,0.007510862818125388,0.3872549019607843,163,6,157,0.03680981595092025,0.009000620732464307,0.24228395061728394,0.3700980392156863
10,0.2,sum_phi,0.5,3810,408,648,183,10,173,0.0546448087431694,0.013097454996896338,0.42401960784313725,181,7,174,0.03867403314917127,0.009931719428926133,0.26851851851851855,0.40931372549019607
11,0.05,sum_phi,0.5,4162,404,627,94,3,91,0.031914893617021274,0.00558659217877095,0.22524752475247525,95,4,91,0.042105263157894736,0.0074487895716946,0.14513556618819776,0.2202970297029703
11,0.1,sum_phi,0.5,4162,404,627,137,8,129,0.058394160583941604,0.00994582698493313,0.3193069306930693,131,10,121,0.07633587786259542,0.01367022177078043,0.19298245614035087,0.29455445544554454
11,0.15,sum_phi,0.5,4162,404,627,148,9,139,0.060810810810810814,0.01180802437785678,0.34405940594059403,145,11,134,0.07586206896551724,0.015532419163704079,0.21371610845295055,0.32425742574257427
11,0.2,sum_phi,0.5,4162,404,627,170,15,155,0.08823529411764706,0.01962925342813611,0.38366336633663367,164,15,149,0.09146341463414634,0.01962925342813611,0.23763955342902712,0.3589108910891089
12,0.05,sum_phi,0.5,3740,475,811,103,3,100,0.02912621359223301,0.00558659217877095,0.21052631578947367,94,2,92,0.02127659574468085,0.0037243947858473,0.11344019728729964,0.1936842105263158
12,0.1,sum_phi,0.5,3740,475,811,134,3,131,0.022388059701492536,0.00558659217877095,0.27578947368421053,119,3,116,0.025210084033613446,0.00558659217877095,0.14303329223181258,0.24210526315789474
12,0.15,sum_phi,0.5,3740,475,811,147,4,143,0.027210884353741496,0.00595903165735568,0.30105263157894735,140,3,137,0.02142857142857143,0.00558659217877095,0.16892725030826142,0.2863157894736842
12,0.2,sum_phi,0.5,3740,475,811,163,7,156,0.04294478527607362,0.008648872336023173,0.32842105263157895,155,4,151,0.025806451612903226,0.0074487895716946,0.18618988902589395,0.3136842105263158
13,0.05,sum_phi,0.5,4343,359,563,97,4,93,0.041237113402061855,0.0074487895716946,0.2590529247910863,92,4,88,0.043478260869565216,0.0074487895716946,0.15630550621669628,0.2395543175487465
13,0.1,sum_phi,0.5,4343,359,563,119,4,115,0.03361344537815126,0.0062073246430788325,0.3203342618384401,112,4,108,0.03571428571428571,0.0062073246430788325,0.19182948490230906,0.29526462395543174
13,0.15,sum_phi,0.5,4343,359,563,130,7,123,0.05384615384615385,0.010862818125387957,0.3426183844011142,131,12,119,0.0916030534351145,0.014587212911235258,0.2113676731793961,0.32590529247910865
13,0.2,sum_phi,0.5,4343,359,563,141,12,129,0.0851063829787234,0.014587212911235258,0.3593314763231198,140,13,127,0.09285714285714286,0.01551831160769708,0.2255772646536412,0.3426183844011142
14,0.05,sum_phi,0.5,3372,425,701,97,3,94,0.030927835051546393,0.002482929857231533,0.2211764705882353,92,3,89,0.03260869565217391,0.002482929857231533,0.12696148359486448,0.20705882352941177
14,0.1,sum_phi,0.5,3372,425,701,129,4,125,0.031007751937984496,0.0029484792054624456,0.29411764705882354,120,3,117,0.025,0.002482929857231533,0.16690442225392296,0.27058823529411763
14,0.15,sum_phi,0.5,3372,425,701,143,5,138,0.03496503496503497,0.003134698944754811,0.3247058823529412,137,5,132,0.0364963503649635,0.003155390026898407,0.18830242510699002,0.3058823529411765
14,0.2,sum_phi,0.5,3372,425,701,154,7,147,0.045454545454545456,0.005290333502624005,0.3458823529411765,149,6,143,0.040268456375838924,0.005017587419822057,0.20399429386590584,0.32941176470588235
15,0.05,sum_phi,0.5,3506,431,702,89,1,88,0.011235955056179775,0.00186219739292365,0.20417633410672853,86,3,83,0.03488372093023256,0.00558659217877095,0.11823361823361823,0.18793503480278423
15,0.1,sum_phi,0.5,3506,431,702,116,2,114,0.017241379310344827,0.0037243947858473,0.26450116009280744,109,3,106,0.027522935779816515,0.00558659217877095,0.150997150997151,0.23897911832946636
15,0.15,sum_phi,0.5,3506,431,702,127,2,125,0.015748031496062992,0.0037243947858473,0.2900232018561485,135,4,131,0.02962962962962963,0.0074487895716946,0.1866096866096866,0.2853828306264501
15,0.2,sum_phi,0.5,3506,431,702,138,5,133,0.036231884057971016,0.008379888268156424,0.308584686774942,142,8,134,0.056338028169014086,0.0148975791433892,0.1908831908831909,0.2923433874709977
16,0.05,sum_phi,0.5,3238,444,747,101,5,96,0.04950495049504951,0.004810676598386095,0.21621621621621623,99,4,95,0.04040404040404041,0.004345127250155183,0.12717536813922356,0.20945945945945946
16,0.1,sum_phi,0.5,3238,444,747,141,6,135,0.0425531914893617,0.0066728739913097445,0.30405405405405406,134,6,128,0.04477611940298507,0.0066728739913097445,0.1713520749665328,0.28378378378378377
16,0.15,sum_phi,0.5,3238,444,747,162,9,153,0.05555555555555555,0.010862818125387957,0.34459459459459457,150,7,143,0.04666666666666667,0.008535071384233395,0.19143239625167335,0.3108108108108108
16,0.2,sum_phi,0.5,3238,444,747,181,10,171,0.055248618784530384,0.011793916821849782,0.38513513513513514,162,9,153,0.05555555555555555,0.011328367473618872,0.20481927710843373,0.3333333333333333
17,0.05,sum_phi,0.5,3933,354,613,106,3,103,0.02830188679245283,0.002482929857231533,0.2909604519774011,102,1,101,0.00980392156862745,0.00186219739292365,0.16476345840130505,0.2740112994350282
17,0.1,sum_phi,0.5,3933,354,613,122,5,117,0.040983606557377046,0.0032898820608317815,0.3305084745762712,122,5,117,0.040983606557377046,0.0032898820608317815,0.19086460032626426,0.3192090395480226
17,0.15,sum_phi,0.5,3933,354,613,139,6,133,0.04316546762589928,0.005152079453755431,0.3757062146892655,136,7,129,0.051470588235294115,0.007014276846679081,0.21044045676998369,0.3502824858757062
17,0.2,sum_phi,0.5,3933,354,613,149,8,141,0.053691275167785234,0.00887647423960273,0.3983050847457627,150,8,142,0.05333333333333334,0.00887647423960273,0.23164763458401305,0.3813559322033898
18,0.05,sum_phi,0.5,3350,507,805,118,4,114,0.03389830508474576,0.004469273743016759,0.22485207100591717,109,4,105,0.03669724770642202,0.004469273743016759,0.13043478260869565,0.20512820512820512
18,0.1,sum_phi,0.5,3350,507,805,145,9,136,0.06206896551724138,0.010552451893234015,0.2682445759368836,132,8,124,0.06060606060606061,0.00881440099317194,0.15403726708074533,0.24260355029585798
18,0.15,sum_phi,0.5,3350,507,805,162,12,150,0.07407407407407407,0.010862818125387957,0.2958579881656805,157,12,145,0.07643312101910828,0.012414649286157665,0.18012422360248448,0.28402366863905326
18,0.2,sum_phi,0.5,3350,507,805,178,14,164,0.07865168539325842,0.01458721291123526,0.3234714003944773,173,14,159,0.08092485549132948,0.01458721291123526,0.19751552795031055,0.3096646942800789
19,0.05,sum_phi,0.5,3281,488,844,147,6,141,0.04081632653061224,0.008535071384233395,0.2889344262295082,130,4,126,0.03076923076923077,0.0074487895716946,0.14928909952606634,0.2520491803278688
19,0.1,sum_phi,0.5,3281,488,844,180,10,170,0.05555555555555555,0.013656114214773432,0.3483606557377049,176,10,166,0.056818181818181816,0.015052762259466168,0.1966824644549763,0.3319672131147541
19,0.15,sum_phi,0.5,3281,488,844,204,17,187,0.08333333333333333,0.02101179391682185,0.3831967213114754,197,15,182,0.07614213197969544,0.02110490378646803,0.2156398104265403,0.36475409836065575
19,0.2,sum_phi,0.5,3281,488,844,219,20,199,0.091324200913242,0.024622387750879368,0.4077868852459016,220,18,202,0.08181818181818182,0.022470515207945376,0.23933649289099526,0.3975409836065574
