selected,selected_fraction,threshold,fp,tp,fdp,recall
8,0.00997506234413965,0.46472135186195374,8,0,1.0,0.0
16,0.0199501246882793,0.36695361137390137,16,0,1.0,0.0
24,0.029925187032418952,0.3511217534542084,24,0,1.0,0.0
32,0.0399002493765586,0.3288704752922058,32,0,1.0,0.0
40,0.04987531172069826,0.2950386703014374,40,0,1.0,0.0
48,0.059850374064837904,0.2690105736255646,48,0,1.0,0.0
56,0.06982543640897755,0.247737854719162,56,0,1.0,0.0
64,0.0798004987531172,0.23557262122631073,64,0,1.0,0.0
72,0.08977556109725686,0.22183769941329956,72,0,1.0,0.0
80,0.09975062344139651,0.20006078481674194,80,0,1.0,0.0
88,0.10972568578553615,0.18288694322109222,88,0,1.0,0.0
96,0.11970074812967581,0.17638005316257477,96,0,1.0,0.0
104,0.12967581047381546,0.17134228348731995,104,0,1.0,0.0
112,0.1396508728179551,0.16548971831798553,112,0,1.0,0.0
120,0.14962593516209477,0.1578274816274643,120,0,1.0,0.0
128,0.1596009975062344,0.154805988073349,128,0,1.0,0.0
136,0.16957605985037408,0.1485784649848938,136,0,1.0,0.0
144,0.17955112219451372,0.1447405368089676,144,0,1.0,0.0
152,0.18952618453865336,0.13978223502635956,152,0,1.0,0.0
160,0.19950124688279303,0.1343810111284256,160,0,1.0,0.0
168,0.20947630922693267,0.12839451432228088,168,0,1.0,0.0
176,0.2194513715710723,0.12222156673669815,176,0,1.0,0.0
184,0.22942643391521197,0.1185491755604744,184,0,1.0,0.0
192,0.23940149625935161,0.11633070558309555,192,0,1.0,0.0
200,0.24937655860349128,0.11328060179948807,200,0,1.0,0.0
209,0.26059850374064836,0.11109006404876709,209,0,1.0,0.0
217,0.27057356608478805,0.10864979028701782,217,0,1.0,0.0
225,0.2805486284289277,0.10640613734722137,225,0,1.0,0.0
233,0.29052369077306733,0.10514163225889206,233,0,1.0,0.0
241,0.300498753117207,0.10381583869457245,241,0,1.0,0.0
249,0.3104738154613466,0.10297515243291855,249,0,1.0,0.0
257,0.3204488778054863,0.1011822521686554,257,0,1.0,0.0
265,0.33042394014962595,0.09920025616884232,265,0,1.0,0.0
273,0.3403990024937656,0.09812119603157043,273,0,1.0,0.0
281,0.35037406483790523,0.09672246128320694,281,0,1.0,0.0
289,0.36034912718204487,0.09449651092290878,289,0,1.0,0.0
297,0.37032418952618457,0.09295935183763504,297,0,1.0,0.0
305,0.3802992518703242,0.0921550840139389,305,0,1.0,0.0
313,0.39027431421446385,0.09085862338542938,313,0,1.0,0.0
321,0.4002493765586035,0.08946295827627182,321,0,1.0,0.0
329,0.4102244389027431,0.08780274540185928,329,0,1.0,0.0
337,0.42019950124688277,0.08641340583562851,337,0,1.0,0.0
345,0.43017456359102246,0.0842437893152237,345,0,1.0,0.0
