seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
2,355,118,119,7546,2568,2663,2380,2755.5691913641194,"{'num_fit_null': 7028, 'num_fit_tp': 518, 'num_bins_realized': 80, 'max_phi': 26.546042363433667, 'fit_null_phi_mean': 1.0}"
