method,alpha,total_rejections,fdp,recall,threshold
score_oracle,0.05,139.2,0.0473784837960474,0.34229514916977993,0.687836480140686
score_oracle,0.1,204.6,0.09762547732816698,0.47581576961633154,0.5681419253349305
score_oracle,0.15,247.0,0.1473781217039981,0.542444034437495,0.5021278202533722
score_oracle,0.2,285.8,0.19942516921626469,0.5887061609195536,0.45840545892715456
