alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,42,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.05,313,61,73,3,70,0.0410958904109589,0.7692307692307693,0.009584664536741214,0,betting,K<=5
0.05,182,23,41,3,38,0.07317073170731707,0.21714285714285714,0.007692307692307692,0,betting,5<K<=30
0.1,42,2,7,0,7,0.0,0.04487179487179487,0.0,0,betting,K>30
0.1,313,63,79,5,74,0.06329113924050633,0.8131868131868132,0.01384451544195953,0,betting,K<=5
0.1,182,37,59,3,56,0.05084745762711865,0.32,0.007692307692307692,0,betting,5<K<=30
0.15,42,3,10,0,10,0.0,0.0641025641025641,0.0,0,betting,K>30
0.15,313,68,87,7,80,0.08045977011494253,0.8791208791208791,0.018636847710330137,0,betting,K<=5
0.15,182,43,74,4,70,0.05405405405405406,0.4,0.010073260073260072,0,betting,5<K<=30
0.2,42,4,11,0,11,0.0,0.07051282051282051,0.0,0,betting,K>30
0.2,313,69,88,7,81,0.07954545454545454,0.8901098901098901,0.018636847710330137,0,betting,K<=5
0.2,182,46,84,6,78,0.07142857142857142,0.44571428571428573,0.015567765567765566,0,betting,5<K<=30
0.05,322,52,58,1,57,0.017241379310344827,0.76,0.003105590062111801,1,betting,K<=5
0.05,172,12,38,0,38,0.0,0.25,0.0,1,betting,5<K<=30
0.05,43,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.1,322,52,60,1,59,0.016666666666666666,0.7866666666666666,0.003105590062111801,1,betting,K<=5
0.1,172,30,67,4,63,0.05970149253731343,0.4144736842105263,0.0069767441860465115,1,betting,5<K<=30
0.1,43,5,31,2,29,0.06451612903225806,0.1638418079096045,0.007602862254025045,1,betting,K>30
0.15,322,53,63,1,62,0.015873015873015872,0.8266666666666667,0.003105590062111801,1,betting,K<=5
0.15,172,35,75,5,70,0.06666666666666667,0.4605263157894737,0.008914728682170543,1,betting,5<K<=30
0.15,43,8,39,2,37,0.05128205128205128,0.20903954802259886,0.007602862254025045,1,betting,K>30
0.2,322,59,70,6,64,0.08571428571428572,0.8533333333333334,0.017080745341614908,1,betting,K<=5
0.2,172,38,85,6,79,0.07058823529411765,0.5197368421052632,0.01171599718111346,1,betting,5<K<=30
0.2,43,9,42,2,40,0.047619047619047616,0.22598870056497175,0.007602862254025045,1,betting,K>30
0.05,179,19,37,2,35,0.05405405405405406,0.24305555555555555,0.00186219739292365,2,betting,5<K<=30
0.05,309,52,54,6,48,0.1111111111111111,0.75,0.019417475728155338,2,betting,K<=5
0.05,49,2,6,3,3,0.5,0.01675977653631285,0.02040816326530612,2,betting,K>30
0.1,179,29,52,3,49,0.057692307692307696,0.3402777777777778,0.0037243947858473,2,betting,5<K<=30
0.1,309,54,57,7,50,0.12280701754385964,0.78125,0.022653721682847898,2,betting,K<=5
0.1,49,3,8,3,5,0.375,0.027932960893854747,0.02040816326530612,2,betting,K>30
0.15,179,32,55,3,52,0.05454545454545454,0.3611111111111111,0.0037243947858473,2,betting,5<K<=30
0.15,309,55,58,7,51,0.1206896551724138,0.796875,0.022653721682847898,2,betting,K<=5
0.15,49,6,21,3,18,0.14285714285714285,0.1005586592178771,0.01870748299319728,2,betting,K>30
0.2,179,34,59,4,55,0.06779661016949153,0.3819444444444444,0.006517690875232774,2,betting,5<K<=30
0.2,309,58,61,9,52,0.14754098360655737,0.8125,0.02912621359223301,2,betting,K<=5
0.2,49,6,21,3,18,0.14285714285714285,0.1005586592178771,0.01870748299319728,2,betting,K>30
0.05,168,27,51,2,49,0.0392156862745098,0.3656716417910448,0.00496031746031746,3,betting,5<K<=30
0.05,334,61,71,4,67,0.056338028169014086,0.7282608695652174,0.011976047904191617,3,betting,K<=5
0.05,35,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,168,36,61,4,57,0.06557377049180328,0.4253731343283582,0.010912698412698412,3,betting,5<K<=30
0.1,334,66,76,8,68,0.10526315789473684,0.7391304347826086,0.023952095808383235,3,betting,K<=5
0.1,35,2,9,0,9,0.0,0.07258064516129033,0.0,3,betting,K>30
0.15,168,39,68,6,62,0.08823529411764706,0.4626865671641791,0.01488095238095238,3,betting,5<K<=30
0.15,334,68,78,9,69,0.11538461538461539,0.75,0.02694610778443114,3,betting,K<=5
0.15,35,5,20,1,19,0.05,0.1532258064516129,0.0047619047619047615,3,betting,K>30
0.2,168,41,71,8,63,0.11267605633802817,0.4701492537313433,0.022321428571428572,3,betting,5<K<=30
0.2,334,71,82,10,72,0.12195121951219512,0.782608695652174,0.029940119760479042,3,betting,K<=5
0.2,35,6,22,2,20,0.09090909090909091,0.16129032258064516,0.019047619047619046,3,betting,K>30
0.05,322,51,53,3,50,0.05660377358490566,0.6329113924050633,0.009316770186335404,4,betting,K<=5
0.05,40,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.05,175,21,41,0,41,0.0,0.2645161290322581,0.0,4,betting,5<K<=30
0.1,322,55,59,4,55,0.06779661016949153,0.6962025316455697,0.012422360248447204,4,betting,K<=5
0.1,40,2,6,0,6,0.0,0.0410958904109589,0.0,4,betting,K>30
0.1,175,33,59,3,56,0.05084745762711865,0.36129032258064514,0.009523809523809523,4,betting,5<K<=30
0.15,322,59,66,8,58,0.12121212121212122,0.7341772151898734,0.021739130434782608,4,betting,K<=5
0.15,40,2,6,0,6,0.0,0.0410958904109589,0.0,4,betting,K>30
0.15,175,39,69,4,65,0.057971014492753624,0.41935483870967744,0.01238095238095238,4,betting,5<K<=30
0.2,322,61,70,10,60,0.14285714285714285,0.759493670886076,0.026397515527950312,4,betting,K<=5
0.2,40,2,6,0,6,0.0,0.0410958904109589,0.0,4,betting,K>30
0.2,175,43,74,4,70,0.05405405405405406,0.45161290322580644,0.01238095238095238,4,betting,5<K<=30
