alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.05,537,62,94,0,94,0.0,0.14242424242424243,0.0,1,betting,1000,1000
0.1,537,70,113,1,112,0.008849557522123894,0.1696969696969697,0.00186219739292365,1,betting,1000,1000
0.15,537,81,133,3,130,0.022556390977443608,0.19696969696969696,0.003931305607283261,1,betting,1000,1000
0.2,537,97,182,11,171,0.06043956043956044,0.2590909090909091,0.011342475029625867,1,betting,1000,1000
0.05,537,62,94,0,94,0.0,0.14242424242424243,0.0,1,betting,2000,2000
0.1,537,73,116,1,115,0.008620689655172414,0.17424242424242425,0.00186219739292365,1,betting,2000,2000
0.15,537,83,139,3,136,0.02158273381294964,0.20606060606060606,0.003910614525139665,1,betting,2000,2000
0.2,537,98,185,11,174,0.05945945945945946,0.2636363636363636,0.011342475029625867,1,betting,2000,2000
0.05,537,64,97,1,96,0.010309278350515464,0.14545454545454545,0.00186219739292365,1,betting,5000,5000
0.1,537,78,123,2,121,0.016260162601626018,0.18333333333333332,0.0020691082143596113,1,betting,5000,5000
0.15,537,92,169,9,160,0.05325443786982249,0.24242424242424243,0.007649116866993962,1,betting,5000,5000
0.2,537,102,195,12,183,0.06153846153846154,0.2772727272727273,0.013192735259774366,1,betting,5000,5000
0.05,537,64,97,1,96,0.010309278350515464,0.14545454545454545,0.00186219739292365,1,betting,all,5218
0.1,537,78,123,2,121,0.016260162601626018,0.18333333333333332,0.0020691082143596113,1,betting,all,5218
0.15,537,92,169,9,160,0.05325443786982249,0.24242424242424243,0.007649116866993962,1,betting,all,5218
0.2,537,102,195,12,183,0.06153846153846154,0.2772727272727273,0.013192735259774366,1,betting,all,5218
0.05,537,64,81,6,75,0.07407407407407407,0.11160714285714286,0.009931719428926133,2,betting,500,500
0.1,537,77,106,9,97,0.08490566037735849,0.14434523809523808,0.012414649286157665,2,betting,500,500
0.15,537,89,124,12,112,0.0967741935483871,0.16666666666666666,0.01551831160769708,2,betting,500,500
0.2,537,100,145,14,131,0.09655172413793103,0.1949404761904762,0.01924270639354438,2,betting,500,500
0.05,537,65,82,6,76,0.07317073170731707,0.1130952380952381,0.009931719428926133,2,betting,1000,1000
0.1,537,79,108,9,99,0.08333333333333333,0.14732142857142858,0.012414649286157665,2,betting,1000,1000
0.15,537,88,124,11,113,0.08870967741935484,0.16815476190476192,0.013656114214773432,2,betting,1000,1000
0.2,537,100,146,14,132,0.0958904109589041,0.19642857142857142,0.01924270639354438,2,betting,1000,1000
0.05,537,67,85,6,79,0.07058823529411765,0.11755952380952381,0.009931719428926133,2,betting,2000,2000
0.1,537,81,112,11,101,0.09821428571428571,0.15029761904761904,0.013656114214773432,2,betting,2000,2000
0.15,537,92,128,12,116,0.09375,0.17261904761904762,0.01551831160769708,2,betting,2000,2000
0.2,537,102,149,14,135,0.09395973154362416,0.20089285714285715,0.01924270639354438,2,betting,2000,2000
0.05,537,68,86,6,80,0.06976744186046512,0.11904761904761904,0.009931719428926133,2,betting,all,4569
0.1,537,81,112,11,101,0.09821428571428571,0.15029761904761904,0.013656114214773432,2,betting,all,4569
0.15,537,92,129,12,117,0.09302325581395349,0.17410714285714285,0.01551831160769708,2,betting,all,4569
0.2,537,102,149,14,135,0.09395973154362416,0.20089285714285715,0.01924270639354438,2,betting,all,4569
0.05,537,68,86,6,80,0.06976744186046512,0.11904761904761904,0.009931719428926133,2,betting,all,4569
0.1,537,81,112,11,101,0.09821428571428571,0.15029761904761904,0.013656114214773432,2,betting,all,4569
0.15,537,92,129,12,117,0.09302325581395349,0.17410714285714285,0.01551831160769708,2,betting,all,4569
0.2,537,102,149,14,135,0.09395973154362416,0.20089285714285715,0.01924270639354438,2,betting,all,4569
0.05,537,77,105,1,104,0.009523809523809525,0.17077175697865354,0.00186219739292365,3,betting,500,500
0.1,537,92,128,4,124,0.03125,0.20361247947454844,0.006517690875232775,3,betting,500,500
0.15,537,104,142,7,135,0.04929577464788732,0.22167487684729065,0.010242085661080074,3,betting,500,500
0.2,537,111,160,10,150,0.0625,0.24630541871921183,0.0148975791433892,3,betting,500,500
0.05,537,70,92,1,91,0.010869565217391304,0.14942528735632185,0.00186219739292365,3,betting,1000,1000
0.1,537,86,119,2,117,0.01680672268907563,0.1921182266009852,0.002793296089385475,3,betting,1000,1000
0.15,537,95,132,4,128,0.030303030303030304,0.21018062397372742,0.006517690875232775,3,betting,1000,1000
0.2,537,104,142,7,135,0.04929577464788732,0.22167487684729065,0.010242085661080074,3,betting,1000,1000
0.05,537,80,109,1,108,0.009174311926605505,0.17733990147783252,0.00186219739292365,3,betting,2000,2000
0.1,537,94,129,4,125,0.031007751937984496,0.20525451559934318,0.006517690875232775,3,betting,2000,2000
0.15,537,103,141,6,135,0.0425531914893617,0.22167487684729065,0.008379888268156424,3,betting,2000,2000
0.2,537,112,161,10,151,0.062111801242236024,0.24794745484400657,0.0148975791433892,3,betting,2000,2000
0.05,537,80,108,1,107,0.009259259259259259,0.17569786535303777,0.00186219739292365,3,betting,5000,5000
0.1,537,94,129,4,125,0.031007751937984496,0.20525451559934318,0.006517690875232775,3,betting,5000,5000
0.15,537,103,141,6,135,0.0425531914893617,0.22167487684729065,0.008379888268156424,3,betting,5000,5000
0.2,537,112,161,10,151,0.062111801242236024,0.24794745484400657,0.0148975791433892,3,betting,5000,5000
0.05,537,80,108,1,107,0.009259259259259259,0.17569786535303777,0.00186219739292365,3,betting,all,6073
0.1,537,94,129,4,125,0.031007751937984496,0.20525451559934318,0.006517690875232775,3,betting,all,6073
0.15,537,103,141,6,135,0.0425531914893617,0.22167487684729065,0.008379888268156424,3,betting,all,6073
0.2,537,112,161,10,151,0.062111801242236024,0.24794745484400657,0.0148975791433892,3,betting,all,6073
0.05,537,62,81,2,79,0.024691358024691357,0.12210200927357033,0.0037243947858473,4,betting,500,500
0.1,537,83,112,4,108,0.03571428571428571,0.16692426584234932,0.0062073246430788325,4,betting,500,500
0.15,537,92,128,6,122,0.046875,0.18856259659969088,0.00775915580384854,4,betting,500,500
0.2,537,100,144,9,135,0.0625,0.20865533230293662,0.01148355058969584,4,betting,500,500
0.05,537,68,91,4,87,0.04395604395604396,0.13446676970633695,0.0062073246430788325,4,betting,1000,1000
0.1,537,88,123,5,118,0.04065040650406504,0.18238021638330756,0.006828057107386715,4,betting,1000,1000
0.15,537,98,139,8,131,0.05755395683453238,0.20247295208655333,0.00962135319677219,4,betting,1000,1000
0.2,537,107,152,11,141,0.07236842105263158,0.21792890262751158,0.01520794537554314,4,betting,1000,1000
0.05,537,63,82,2,80,0.024390243902439025,0.12364760432766615,0.0037243947858473,4,betting,2000,2000
0.1,537,84,114,4,110,0.03508771929824561,0.17001545595054096,0.0062073246430788325,4,betting,2000,2000
0.15,537,91,126,5,121,0.03968253968253968,0.18701700154559506,0.006828057107386715,4,betting,2000,2000
0.2,537,98,139,8,131,0.05755395683453238,0.20247295208655333,0.00962135319677219,4,betting,2000,2000
0.05,537,67,88,2,86,0.022727272727272728,0.13292117465224113,0.0037243947858473,4,betting,5000,5000
0.1,537,87,122,5,117,0.040983606557377046,0.18083462132921174,0.006828057107386715,4,betting,5000,5000
0.15,537,93,131,7,124,0.05343511450381679,0.19165378670788252,0.008690254500310366,4,betting,5000,5000
0.2,537,103,147,9,138,0.061224489795918366,0.2132921174652241,0.01148355058969584,4,betting,5000,5000
0.05,537,68,89,3,86,0.033707865168539325,0.13292117465224113,0.00558659217877095,4,betting,all,5632
0.1,537,87,122,5,117,0.040983606557377046,0.18083462132921174,0.006828057107386715,4,betting,all,5632
0.15,537,93,131,7,124,0.05343511450381679,0.19165378670788252,0.008690254500310366,4,betting,all,5632
0.2,537,103,147,9,138,0.061224489795918366,0.2132921174652241,0.01148355058969584,4,betting,all,5632
