method,alpha,total_rejections,fdp,recall,mean_family_fdp,cal_bound,cal_loss
crc_scoregate,0.05,351.4,0.20872200471516403,0.42003870589784353,0.05056710328221272,0.0490953850130913,0.047324612918143605
crc_scoregate,0.1,473.0,0.3040687676952596,0.4966823169768461,0.09456701617830697,0.09800953200863377,0.09632984771069827
crc_scoregate,0.15,606.2,0.39407019988457037,0.5515133351033128,0.14123429494332662,0.14916971370961432,0.14758529976866389
crc_scoregate,0.2,748.2,0.4684290389194838,0.5951893190440465,0.19364613731981478,0.19926456266570744,0.19777343522188193
