seed,mean_loo_evalue,std_loo_evalue,max_loo_evalue,p95_loo_evalue,p99_loo_evalue,mondrian
0,1.0,5.131645582948183,157.38073940204657,1.8961534867716456,20.711830393967205,none
1,1.0,2.454007594715856,37.655483414242255,2.3485748491211385,11.10235383220902,none
2,1.0000000000000002,5.971242834785329,112.27534477936604,2.806883619484151,9.174855044297225,none
3,1.0,5.078669117613002,84.82347815674919,1.7235539828657307,15.380081204245728,none
4,1.0,3.399699935181922,45.333748152976895,3.745932073118696,9.81576825430879,none
5,1.0,3.235123727855387,47.540340993228476,2.592180827726399,18.234651339868456,none
6,1.0,2.0743661252379333,23.00647251534031,3.18997307985811,10.384143137580073,none
7,1.0,3.651377816679803,41.8510226161387,2.544101637981063,14.965303752829781,none
8,1.0,4.247008201781143,112.43236505770085,3.6464550829524596,13.674206561071726,none
9,1.0,4.295530731831677,75.22039074069306,1.867172819804438,18.235246240168017,none
10,0.9999999999999999,4.283201678089949,60.634377082214236,1.9328549955369354,10.917051363680837,none
11,0.9999999999999999,3.4324224748450507,53.19554576580543,2.0586511519274544,16.74859758603836,none
12,1.0,2.5955057266109556,32.52928732463606,3.862067896650806,13.326365219765556,none
13,1.0,3.0116423448663228,61.256653166270894,2.4300159933727294,13.234908535333616,none
14,0.9999999999999999,3.8611515126279827,114.21235119383851,3.7962628095679287,11.875488788904802,none
15,1.0,3.0204724056998855,38.34227707767001,2.5402750858911807,18.374656454612875,none
16,1.0,3.044055785091873,40.05343882742859,3.1152674643555573,22.081736497001806,none
17,1.0000000000000002,5.5267103829352635,75.98777062026042,2.3726139349785957,12.889064890018858,none
18,1.0,4.22909398088256,80.88673725064024,3.461369386851722,10.85979342716929,none
19,1.0,3.192058318444168,37.58243523162719,3.288463082767378,11.328676648768004,none
