bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.050017487257719,0.052080448297783695,26,8,0.018042717961528856,0.006334515628463755,0.35105670260064553,0.3510843345204625,0.3510843345204625
1,0.052080448297783695,0.053945181984454374,28,6,0.01943056596441558,0.004751084650220097,0.2444859178825925,0.2445160197042669,0.2445160197042669
2,0.053945181984454374,0.05593971856869753,28,6,0.01943056596441558,0.004751084650220097,0.2444859178825925,0.2445160197042669,0.2445160197042669
3,0.05593971856869753,0.05815391764044756,29,5,0.02012448996585894,0.003959369161098268,0.19671280749174105,0.19674382644307065,0.19674382644307065
4,0.05815391764044756,0.05953066679649049,27,6,0.018736641962972218,0.004751084650220097,0.25354095187824405,0.2535718331817035,0.2535718331817035
5,0.05953066679649049,0.06143373269587747,23,11,0.01596094595719877,0.008709662095829242,0.5456642225205688,0.5456858333575759,0.5456858333575759
6,0.06143373269587747,0.0634242470376193,24,10,0.01665486995864213,0.007917946606707414,0.47538928477170755,0.4754132951124503,0.4754132951124503
7,0.0634242470376193,0.06662926822900768,24,10,0.01665486995864213,0.007917946606707414,0.47538928477170755,0.4754132951124503,0.4754132951124503
8,0.06662926822900768,0.06868912708014248,31,3,0.021512337968745666,0.0023759381828546092,0.1104129951727837,0.11044537261856456,0.11044537261856456
9,0.06868912708014248,0.07127085328102105,27,6,0.018736641962972218,0.004751084650220097,0.25354095187824405,0.2535718331817035,0.2535718331817035
10,0.07127085328102105,0.07400276074185966,29,5,0.02012448996585894,0.003959369161098268,0.19671280749174105,0.19674382644307065,0.19674382644307065
11,0.07400276074185966,0.0772088516503572,26,8,0.018042717961528856,0.006334515628463755,0.35105670260064553,0.3510843345204625,0.3510843345204625
12,0.0772088516503572,0.0797027335502207,25,9,0.01734879396008549,0.007126231117585585,0.41073634204275533,0.4107623350638068,0.4107623350638068
13,0.0797027335502207,0.08302441816776984,27,7,0.018736641962972218,0.0055428001393419265,0.29579777719128475,0.29582676289036935,0.29582676289036935
14,0.08302441816776984,0.0867096064612269,27,6,0.018736641962972218,0.004751084650220097,0.25354095187824405,0.2535718331817035,0.2535718331817035
15,0.0867096064612269,0.09106726050376888,27,7,0.018736641962972218,0.0055428001393419265,0.29579777719128475,0.29582676289036935,0.29582676289036935
16,0.09106726050376888,0.09458970762789244,24,10,0.01665486995864213,0.007917946606707414,0.47538928477170755,0.4754132951124503,0.4754132951124503
17,0.09458970762789244,0.10052803568542003,29,5,0.02012448996585894,0.003959369161098268,0.19671280749174105,0.19674382644307065,0.19674382644307065
